Col0,Col1,Col2,Col3,Col4,Col5,Col6
9205.6,-8590.1,-1.2479e-10,8590.1,-9205.6,66564,28661
3570.8+2545.7i,671.13-4390.6i,-4290.1+2159.4i,3926.3+2076.4i,82.394-4384.6i,-61070-24192i,19195-6985.7i
5421.3-3427i,-987.31+6217.6i,-4363.3-3236i,5663.2-2749.7i,-1705.7+6182.7i,30912+46978i,15044-21408i
8769+1917.3i,-8328.8-947.16i,156.56-902.29i,8161+1914.1i,-8902.3-1149i,-2697-68354i,7951.1-17299i
2434.1+1065.8i,1964.9-2279.6i,-4539.8+1377.1i,2900.2+803.75i,1431.8-2238.5i,-33672+73060i,-10673-18038i
5917.4-2892.6i,-2521.5+5850.5i,-3215.2-3377.1i,5967.1-2231.4i,-3179.5+5768.4i,59624-61726i,-14805-15241i
4721.4+410.56i,-3516.7-2867.6i,-952.66+2662.5i,4537.7+14.312i,-3910.1-2677.8i,-94973+29704i,-23230-2775.5i
-19.271+5944.6i,-1606.4-5346.8i,1740.8-214.7i,-259.11+5576.8i,-1463.1-5761.7i,1.2871e+05+15452i,-32678+19427i
-1.2492e+05+17614i,49897-1.1621e+05i,71446+1.0693e+05i,-1.2646e+05+1625.2i,64077-1.0867e+05i,-98923+58294i,-2.6651e+05-6774.7i
3.2307e+05+4.5221e+05i,-5.5448e+05+24657i,2.7114e+05-4.7863e+05i,2.6391e+05+4.8827e+05i,-5.5396e+05-44624i,5.0799e+05-3.5285e+05i,3.6272e+05+1.0101e+06i
4.3722e+05-8.1917e+05i,4.5993e+05+8.0704e+05i,-9.3011e+05-45693i,5.3682e+05-7.5807e+05i,3.5482e+05+8.5808e+05i,-1.1011e+06-2.6377e+05i,1.1857e+06-1.2695e+06i
-7.7751e+05-18890i,4.3036e+05-6.4826e+05i,3.1632e+05+7.136e+05i,-7.6934e+05-1.1647e+05i,5.0815e+05-5.8878e+05i,3.9388e+05+8.4899e+05i,-1.4195e+06-3.7239e+05i
1.327e+05+2.7375e+05i,-3.01e+05-39563i,1.8987e+05-2.3135e+05i,97524+2.8749e+05i,-2.9438e+05-76740i,83312-2.9666e+05i,1.2837e+05+5.8922e+05i
15566-18726i,9177.7+22797i,-25401-5704i,18043-16684i,6064.7+23583i,63816+70076i,57071-9942.5i
4240.7-629.88i,-3733.9+1479.4i,-239.35-955.52i,3990.4-455.41i,-4036.9+1443.6i,-41235-68249i,27404+7816.8i
1917.9-555.79i,1222.8-2079.9i,-3228.3+2784.8i,2236.9-904.36i,831.19-1815.6i,1218.7+59394i,23251-2175.6i
-3399+3657.9i,-352.32-4873i,3776.6+1564.3i,-3694.9+3196.6i,183.04-4990i,21780-42012i,6288.4-591.5i
-4531.2-3333.6i,3638.5-4884.3i,632.01+8567.9i,-4315.8-4297.5i,3993.1-3962.4i,-27098+36748i,97.06-18413i
1722.1+137.13i,1037.2-1712.8i,-2833.6+1698.4i,1999.5-107.3i,690.86-1583.4i,23978-8060.6i,6233.2-9071.2i
-4389.4+2914.3i,116.35-5239.4i,4264.7+2700.6i,-4686.6+2345.3i,757.75-5214i,-17995-3704.1i,-11722-2657.6i
-2783.1-3408.5i,3267.1-3622.7i,-718.08+7290.8i,-2497.5-4190.5i,3394.6-2800.1i,14308+25130i,-8761.3-11629i
1334.5+1255.2i,376.93-1797i,-1738.5+670.6i,1486.1+1078.4i,145.88-1826.3i,-9823.8-20139i,-1620.3+3057.2i
-4271.5+1609.2i,601.24-4569.2i,3627.2+3287.5i,-4488.3+1046.2i,1182.7-4408.6i,3363.7+21011i,-11837+4998.2i
-1154-2939.3i,2552.8-2590.7i,-1581.7+5715.7i,-857.7-3534.5i,2500.9-1927.9i,5910.8-4657.3i,-1527.7-2400.6i
723.32+1894.3i,55.556-1913i,-782.85+155.72i,783.39+1746.1i,-56.671-2026.9i,-14124+3680.1i,3622.2+7982.4i
-3836.9+489.01i,917.29-3868.8i,2853.9+3657i,-3975.7-50.232i,1406.7-3603.1i,17304+5750.1i,-3880.3+2340.3i
-20.805-2267.4i,1931.7-1927.4i,-2049.3+4333i,264.45-2716i,1765.9-1422.4i,-13682-786.37i,5470.2-4571.9i
