Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
6.1109e-08,9.3859e-08,4.1149e-07,9.9528e-07,1.8398e-06,3.648e-06,5.393e-06,9.3758e-06,1.2239e-05
7.4813e-09,6.702e-09,1.4459e-10,4.5348e-07,4.0904e-07,2.2278e-06,2.326e-06,6.4226e-06,6.7189e-06
1.1303e-08,2.0654e-08,7.2784e-08,7.9345e-09,3.6703e-08,3.1372e-07,1.9815e-07,2.1805e-06,1.7605e-06
1.0121e-08,1.1631e-09,1.9576e-08,1.7827e-07,3.345e-07,1.0684e-07,2.5063e-07,7.8923e-08,5.4784e-10
8.5904e-09,1.27e-13,1.8814e-09,1.0363e-07,2.7769e-07,5.9461e-07,1.02e-06,5.3559e-07,1.1326e-06
6.94e-09,2.6858e-12,8.9386e-12,2.9757e-08,1.2416e-07,6.1281e-07,1.1966e-06,1.7299e-06,2.9983e-06
5.2729e-09,8.1833e-13,8.4879e-11,5.252e-09,4.9088e-08,3.9234e-07,9.5378e-07,2.1963e-06,3.9484e-06
3.694e-09,1.0051e-12,6.7441e-11,6.8799e-10,1.4699e-08,2.1122e-07,6.3018e-07,2.01e-06,3.9489e-06
2.3023e-09,1.2216e-12,7.8076e-11,7.2301e-10,5.3139e-09,1.1308e-07,4.1946e-07,1.5676e-06,3.4552e-06
1.1855e-09,1.4173e-12,1.0647e-10,9.8338e-10,4.776e-09,5.6042e-08,2.7755e-07,1.1737e-06,2.8224e-06
4.1354e-10,1.58e-12,1.3691e-10,8.599e-10,6.4437e-09,3.4136e-08,1.8208e-07,8.9365e-07,2.3132e-06
3.5045e-11,1.6994e-12,1.664e-10,8.4179e-10,6.5539e-09,3.0143e-08,1.3575e-07,6.6974e-07,1.8888e-06
7.3776e-11,1.7681e-12,1.9308e-10,8.7223e-10,6.2652e-09,3.3115e-08,1.1995e-07,5.0451e-07,1.5056e-06
5.273e-10,1.7818e-12,2.1526e-10,8.7007e-10,6.1058e-09,3.4083e-08,1.1838e-07,4.0566e-07,1.1983e-06
1.3671e-09,1.7395e-12,2.3155e-10,8.4236e-10,5.9938e-09,3.1393e-08,1.1668e-07,3.524e-07,9.7662e-07
2.5405e-09,1.644e-12,2.4093e-10,7.8921e-10,5.6619e-09,2.8037e-08,1.0539e-07,3.2236e-07,8.1886e-07
3.9736e-09,1.5012e-12,2.4281e-10,7.1393e-10,5.1793e-09,2.4666e-08,8.9532e-08,2.9589e-07,6.9652e-07
5.5765e-09,1.3201e-12,2.3706e-10,6.2123e-10,4.563e-09,2.1263e-08,7.3005e-08,2.5659e-07,5.8664e-07
7.2484e-09,1.1121e-12,2.2406e-10,5.1695e-10,3.8524e-09,1.7441e-08,5.7062e-08,2.0597e-07,4.7034e-07
8.8843e-09,8.9025e-13,2.0461e-10,4.0764e-10,3.0921e-09,1.3521e-08,4.2216e-08,1.5427e-07,3.4383e-07
1.0381e-08,6.6851e-13,1.7994e-10,3.0016e-10,2.3298e-09,9.7412e-09,2.8472e-08,1.067e-07,2.2402e-07
1.1646e-08,4.6081e-13,1.516e-10,2.0127e-10,1.6135e-09,6.3298e-09,1.6716e-08,6.6219e-08,1.2451e-07
