Col0,Col1,Col2,Col3,Col4,Col5
0.00138328656096571,0.00138328591789614,0.00138328463175683,0.00138328270254955,0.00138328013027696,0.00138327691494259,0.00138327305655089
0.00129063566908157,0.00129063514672672,0.00129063410204371,0.00129063253503381,0.00129063044569889,0.00129062783404146,0.00129062470006466
0.00120419230107381,0.00120419187702701,0.00120419102872208,0.00120418975615992,0.00120418805934185,0.00120418593826965,0.00120418339294554
0.00112354076884685,0.00112354042342622,0.00112353973340662,0.00112353869878867,0.0011235373195733,0.00112353559576176,0.00112353352735562
0.00104829102104019,0.00104829074235248,0.00104829018376166,0.00104828934526819,0.00104828822687274,0.0010482868285762,0.00104828515037968
0.000978082418749277,0.000978082193152207,0.000978081740204354,0.000978081059906035,0.000978080152257723,0.000978079017260048,0.000978077654913797
0.000912583286315598,0.000912583093819932,0.000912582716672668,0.000912582154874011,0.000912581408424281,0.000912580477323907,0.000912579361573427
0.000851459879706144,0.000851459731929553,0.000851459434157377,0.000851458986389778,0.000851458388626996,0.000851457640869349,0.000851456743117232
0.000794422206938457,0.000794422102996805,0.000794421877206072,0.000794421529566385,0.000794421060077925,0.000794420468740928,0.000794419755555686
0.000741238631412153,0.000741238525610955,0.000741238320859564,0.000741238017158053,0.000741237614506533,0.000741237112905153,0.000741236512354104
0.000691628098256407,0.000691627987377752,0.000691627796147419,0.000691627524565451,0.00069162717263192,0.000691626740346923,0.000691626227710588
0.00064527391356279,0.000645273846789159,0.000645273714709285,0.000645273517323208,0.000645273254630988,0.000645272926632707,0.000645272533328462
0.000602039402971495,0.000602039387099548,0.000602039318243754,0.000602039196404149,0.00060203902158078,0.00060203879377371,0.000602038512983016
0.000561640774774537,0.000561640759090043,0.000561640700229306,0.000561640598192347,0.000561640452979198,0.000561640264589897,0.000561640033024495
0.000523950936537296,0.000523950885558662,0.000523950799405843,0.00052395067807885,0.0005239505215777,0.00052395032990242,0.000523950103053039
0.000490207294477671,0.000490207227210698,0.000490207132426565,0.000490207010125281,0.000490206860306861,0.000490206682971327,0.000490206478118704
0.000455546330627237,0.00045554628317994,0.000455546212149179,0.000455546117534962,0.000455545999337301,0.00045554585755621,0.000455545692191708
0.00042123933728319,0.000421239321353192,0.000421239284738289,0.000421239227438484,0.000421239149453784,0.000421239050784198,0.000421238931429736
0.000402573052958492,0.000402573060921498,0.000402573055478958,0.000402573036630875,0.000402573004377252,0.000402572958718099,0.000402572899653422
0.000383833145234406,0.000383833163322101,0.000383833172234182,0.000383833171970651,0.000383833162531512,0.00038383314391677,0.000383833116126432
