Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7
712860.344439727,0.803492894782695,71498.9030518465,7164500.83307578,0,7164500.83307578,98.9975177643902,508169870674.726
710260.128126093,0.28166591791689,70855.7822351621,7138185.11022749,0,7138185.11022749,99.0087061905876,504469449605.694
710446.360577911,0,70868.2208512668,7140052.15659629,0,7140052.15659629,99.0087919778655,504734031258.4
708520.883299472,0.86936689299095,70596.5799501272,7120636.43825175,0,7120636.43825175,99.0096388395704,502001842071.463
706921.127317527,0.863838374897292,70341.281222611,7104469.40348371,0,7104469.40348371,99.0100000000001,499737480247.883
703687.087560941,0.300418056293429,70019.4822393689,7071967.70617626,0,7071967.70617626,99.01,495175517199.999
700312.267270401,0,69911.3733103824,7038242.29823852,0,7038242.29823852,99.0079214213375,490437271689.409
695716.017924766,0,69418.1407603191,6992025.13960181,0,6992025.13960181,99.0085062023168,484020777597.093
690881.55219989,0,68938.50358069,6943440.19857019,0,6943440.19857019,99.0084628076877,477317319170.129
685169.447180093,0,68344.4730339604,6886015.05538302,0,6886015.05538302,99.0088249687599,469457171349.075
679231.978003315,0,67754.9310446827,6826345.00156862,0,6826345.00156862,99.0087862630773,461356079942.295
672774.348769432,0,67092.7967948729,6761431.43002335,0,6761431.43002335,99.0090333864367,452625324362.133
666167.109851434,0,66436.4689536712,6695030.20697782,0,6695030.20697782,99.0089992656604,443778618247.812
659386.820095769,0,65746.1936648074,6626876.68982159,0,6626876.68982159,99.0091798389214,434790978516.01
652561.898605406,0,65068.0759481712,6558287.72043606,0,6558287.72043606,99.0091502459419,425837031511.492
645883.842947289,0,64390.731551437,6491163.63675806,0,6491163.63675806,99.0092892013885,417165938580.359
639276.865987759,0,63734.1816560945,6424764.92390999,0,6424764.92390999,99.0092641119401,408674911387.131
633102.819126591,0,63108.9999688459,6362707.56595391,0,6362707.56595391,99.0093754818406,400819179586.037
627114.849377431,0,62513.9354171674,6302529.74466818,0,6302529.74466818,99.0093548745553,393273034309.677
621799.25468894,0,61975.6952469377,6249100.88700904,0,6249100.88700904,99.0094470485971,386634313131.722
616772.22424995,0,61476.1488759797,6198580.33671875,0,6198580.33671875,99.0094308329295,380407976606.23
612599.937773092,0,61052.8582599758,6156642.50722613,0,6156642.50722613,99.0095090102589,375278683759.597
608797.457866394,0,60675.0687586371,6118428.49116171,0,6118428.49116171,99.0094969669103,370634344704.584
605967.795716122,0,60386.3210513693,6089984.61570765,0,6089984.61570765,99.009564420501,367196969445.056
603561.814223213,0,60147.4054233299,6065805.19062883,0,6065805.19062883,99.0095561700923,364286863588.416
602178.848682309,0,60003.3807314499,6051901.04968942,0,6051901.04968942,99.0096149657143,362619365800.352
601237.534337751,0,59971.3154251864,6042490.89251915,0,6042490.89251915,99.0088424061617,361486572696.539
601306.498858008,0,59974.9917911446,6043181.54960937,0,6043181.54960937,99.0088927065478,361569505568.876
601812.575324055,0,60032.7141346177,6048273.16308765,0,6048273.16308765,99.0087774046896,362178375818.171
603243.54111115,0,60172.541368216,6062652.30037132,0,6062652.30037132,99.0088243873017,363902769892.319
605071.517099566,0,60361.8284943023,6081028.85406605,0,6081028.85406605,99.0087112513097,366111540805.17
607687.412777919,0,60620.0117785959,6107316.78470122,0,6107316.78470122,99.0087569056464,369283991648.721
610627.218630961,0,61000.2708960127,6136921.31691037,0,6136921.31691037,99.0069455036173,372865600132.983
614177.726376635,0,61354.1460561132,6172604.10870595,0,6172604.10870595,99.0069660205908,377214279577.173
617967.533815744,0,61739.2101327434,6210696.32373001,0,6210696.32373001,99.0068015904331,381883872850.312
622147.494504044,0,62155.8119376455,6252705.15368115,0,6252705.15368115,99.006827221854,387067504917.66
626460.312734403,0,62592.7113445621,6296053.42768828,0,6296053.42768828,99.0066730681602,392452523431.286
630929.521679528,0,63038.0652443688,6340969.18148731,0,6340969.18148731,99.0067034962456,398072061326.758
635415.963364621,0,63491.9378454353,6386062.14173652,0,6386062.14173652,99.0065592114084,403753446498.589
639822.274444052,0,63930.8738508751,6430345.68909471,0,6430345.68909471,99.0065939406725,409372542874.76
644132.35417311,0,64366.7925970888,6473665.94612029,0,6473665.94612029,99.0064587088278,414906489692.593
648140.760308708,0,64765.8840424409,6513950.4249684,0,6513950.4249684,99.0064963040399,420086445173.55
651947.715815488,0,65151.2780872733,6552214.00440565,0,6552214.00440565,99.0063679737003,425035824157.032
655256.335606995,0,65480.4375529088,6585465.48866096,0,6585465.48866096,99.0064061948399,429360865353.107
658272.291167411,0,65786.6262385708,6615779.2331201,0,6615779.2331201,99.0062821926927,433322409318.793
660630.156489202,0,66020.8514030281,6639475.48343307,0,6639475.48343307,99.0063188514177,436432203662.948
662624.660856539,0,66224.8807643729,6659523.35401324,0,6659523.35401324,99.0061966739247,439071441175.243
663847.541053409,0,66345.8254563736,6671812.84859819,0,6671812.84859819,99.0062298836838,440693557762.658
664661.677916061,0,66431.8721589024,6679997.73517668,0,6679997.73517668,99.0061072983628,441775146090.194
664642.950533333,0,66428.9231906063,6679808.91774084,0,6679808.91774084,99.0061356845751,441750251693.655
664198.394023086,0,66389.1866912714,6675343.64233462,0,6675343.64233462,99.0060111013481,441159506622.846
662914.661947542,0,66260.0152860376,6662441.37024429,0,6662441.37024429,99.0060340438856,439455849025.025
661217.365817485,0,66095.0851129181,6645385.76430058,0,6645385.76430058,99.0059066275447,437208404858.614
