Col0,Col1,Col2,Col3,Col4,Col5,Col6
155.04,-154.03,-3.0168e-13,154.03,-155.04,2.0246,152.96
121.22+44.519i,-87.195-94.332i,-20.632+31.084i,120.79+43.718i,-88.102-94.422i,-19.263+31.994i,120.31+42.919i
69.103+23.164i,32.538-65.712i,-66.061+27.839i,69.756+22.603i,31.681-65.636i,-65.814+28.43i,70.359+22.045i
73.876-32.645i,57.943+57.218i,-91.133-17.257i,74.851-32.072i,56.826+57.395i,-91.027-17.824i,75.773-31.498i
110.16-39.3i,-35.444+111.15i,-52.363-51.093i,110.24-38.162i,-36.585+111.09i,-51.441-52.04i,110.28-37.026i
42.41-31.267i,-51.359-11.654i,11.209+52.156i,42.036-31.725i,-51.512-11.082i,11.661+52.052i,41.629-32.182i
-209.86-356.38i,395.97-124.25i,-183.3+466.63i,-205.55-360.53i,396.31-118.28i,-187.82+464.82i,-201.24-364.61i
755.22+7270.7i,-6610.1-3118.1i,5932.8-4151.2i,664.35+7278.4i,-6571.7-3200.9i,5985.2-4075.3i,573.33+7285i
7516.9-13984i,8364.8+13495i,-15896+390.23i,7692.6-13889i,8194+13598i,-15900+191.17i,7867.1-13792i
-10002+5399.9i,392.4-11360i,9641.3+6063.9i,-10069+5273.7i,535.2-11354i,9564.3+6184.6i,-10135+5146.7i
2054.7+168.07i,-1214.3+1665.3i,-823.18-1826.7i,2051.9+193.42i,-1235.2+1650.6i,-799.63-1837.2i,2048.7+218.72i
121.04+41.223i,-127.23+1.1431i,8.1972-49.968i,120.2+41.735i,-127.87+0.38845i,9.7961-49.701i,119.31+42.244i
47.844-20.833i,17.567-49.827i,-41.742+44.935i,48.399-21.185i,17.257-49.247i,-41.535+45.129i,48.91-21.524i
31.491+49.314i,5.4856-58.223i,14.567-3.5067i,31.381+49.348i,5.5988-58.242i,14.79-2.5314i,31.219+49.378i
-47.758+70.718i,8.0428-84.966i,90.809+33.122i,-48.55+70.191i,8.9879-84.859i,90.255+34.588i,-49.38+69.644i
-92.025+6.6571i,32.539-86.767i,81.164+110.14i,-92.512+5.3833i,33.612-85.925i,79.913+111.04i,-93.018+4.0969i
-49.395-58.053i,42.982-63.805i,6.2104+126.41i,-49.029-59.285i,43.466-62.615i,5.2533+126.45i,-48.683-60.507i
24.584-48.9i,31.259-45.789i,-39.049+65.605i,25.345-49.309i,31.263-44.925i,-39.107+65.569i,26.064-49.698i
46.656+14.464i,17.778-45.894i,-6.6614+3.2008i,46.94+14.797i,17.861-45.464i,-6.3257+3.9244i,47.163+15.137i
2.0834+54.047i,16.337-51.807i,55.223+7.6727i,1.5946+54.298i,16.739-51.432i,55.021+8.9839i,1.0482+54.533i
-48.342+26.764i,20.105-51.816i,69.352+61.324i,-48.965+26.296i,20.646-51.255i,68.467+62.296i,-49.623+25.809i
-42.554-30.729i,21.106-48.546i,24.382+91.369i,-42.487-31.576i,21.586-47.846i,23.595+91.566i,-42.444-32.42i
4.2864-27.676i,13.784-25.057i,-28.293+83.913i,4.2024-28.288i,13.347-24.621i,-29.158+83.603i,4.0887-28.907i
-439.62+387.4i,-470.52+347.53i,-512.77+397.64i,-453.72+369.2i,-484.64+329.35i,-526.57+379.13i,-467.16+350.47i
2257.4-185.99i,2254.3-232.08i,2262.4-166.88i,2264-101.2i,2260.3-147.25i,2267.1-81.506i,2267.3-16.228i
-2202-1123.5i,-2150.1-1217.8i,-2098.6-1180.4i,-2157.4-1204.9i,-2103.7-1298.2i,-2052-1259.7i,-2109.8-1284.6i
358.82+713.55i,395.51+694.45i,408.65+799.6i,331.13+727.35i,368.1+708.81i,380.02+813.56i,302.89+740.1i
-0.96729-40.465i,9.6245-39.611i,-7.029+61.655i,-0.46164-40.761i,10.051-39.209i,-7.325+61.615i,0.0042291-41.04i
26.925-7.8011i,3.161-27.899i,-32.517+38.645i,26.948-7.8842i,3.0831-27.862i,-32.872+38.331i,26.926-7.9714i
3.7752+29.792i,-12.902-26.4i,-28.245+8.285i,3.4027+29.187i,-12.916-27.111i,-28.426+7.6105i,3.0085+28.562i
-32.713+23.256i,-14.397-36.934i,4.6174+1.4317i,-32.766+22.31i,-13.818-37.684i,4.7687+0.98268i,-32.827+21.361i
-38.249-11.639i,-4.4687-39.575i,24.104+29.555i,-37.867-12.336i,-3.7093-39.808i,24.094+29.563i,-37.505-13.016i
-7.967-30.96i,1.3691-31.991i,5.6952+57.824i,-7.584-31.11i,1.7738-31.92i,5.1737+57.863i,-7.2457-31.243i
22.113-12.632i,-2.0183-25.276i,-27.327+51.504i,22.061-12.5i,-1.9376-25.393i,-28.07+51.086i,21.952-12.373i
18.142+20.151i,-7.1462-25.777i,-34.596+18.766i,17.71+20.047i,-6.9978-26.196i,-34.994+17.985i,17.233+19.919i
-12.275+27.745i,-7.5614-29.019i,-8.0085-0.71441i,-12.579+27.223i,-7.1702-29.48i,-7.9434-1.2814i,-12.906+26.683i
-30.135+1.8959i,-5.2395-29.508i,19.363+15.497i,-29.939+1.353i,-4.7529-29.819i,19.397+15.456i,-29.765+0.81818i
-14.557-23.384i,-2.1162-27.414i,13.974+43.646i,-14.2-23.546i,-1.7324-27.49i,13.656+43.739i,-13.885-23.692i
-1.0399-15.247i,9.4473-13.068i,-9.3974+33.165i,-1.1877-16.082i,8.8838-12.435i,-8.9807+33.302i,-1.3277-16.928i
-118.87-36.507i,26.978+121.65i,83.14-71.273i,-116.1-45.248i,17.915+123.05i,88.582-64.498i,-112.83-53.798i
688.5+858.06i,396.99-1026.5i,-1086.5+134.01i,634.51+899.25i,459.38-999.64i,-1092.7+65.988i,577.99+936.96i
-203.69-1777.6i,-1482.6+999.98i,1620.4+809.42i,-90.948-1786i,-1543.6+904.82i,1566.8+908.72i,22.042-1787.3i
-480.13+866.79i,991.18-40.681i,-478.46-832.64i,-534.24+835.87i,990.65+21.641i,-423.45-861.99i,-586.36+801.6i
88.947-66.588i,-83.168-72.442i,-8.8612+137.35i,91.788-61.154i,-79.653-77.466i,-15.112+136.75i,94.239-55.56i
17.881-3.6735i,-1.1136-18.164i,-20.199+26.548i,17.803-3.7712i,-1.2287-18.213i,-20.33+26.449i,17.689-3.8749i
