Col0,Col1,Col2,Col3,Col4,Col5,Col6
-9840.9,0,1334.9,10905,-1172.5,162.41,998.48
3549.3+10315i,0,-872.35+1008.3i,-2913.1-10062i,10.495-558.48i,-511.35+334.02i,537.49+200.52i
10254-5584.6i,0,-191.07-1314.6i,-9644.1+4967i,-217.26+787.5i,-488.51-493.7i,740.77-258.43i
-7572.9-8146.2i,0,1112.5+711.21i,8276.2+8657.3i,-1133.9-146.34i,175.67-86.97i,945.64+239.55i
-5457.7+11019i,0,-1254.9+373i,6354.5-10580i,182.37-285.12i,-564.84+203.17i,422.94+67.387i
14423+3515.2i,0,532.75-1180.2i,-13378-4663.8i,-404.98+734.73i,-326.05-503.15i,754.39-195.52i
254.92-16849i,0,537.22+1159.1i,-961.56+16781i,-498.04-341.08i,-44.242+363.7i,545.45-48.677i
-21878+5538i,0,-1208.8-345.71i,22184-2745.3i,-186.36-733.88i,232.71+76.136i,-63.031+652.29i
8746.1+32851i,0,1032.4-676.24i,-21328-33075i,8161.7-13841i,7361.3+14626i,-16050-1832.8i
45057-2333.5i,0,-159.21+1197.8i,-10906+59427i,-70559-5683.9i,42000-56100i,25549+65804i
12374-48279i,0,-784.1-881.61i,50394-50725i,45194+1.093e+05i,-1.1681e+05-20570i,79984-87252i
-38547-24790i,0,1148.8-17.898i,-63472+14458i,64724-74994i,28631+95203i,-95406-27031i
-26316+23215i,0,-714.79+856.7i,41416+17540i,-37496-9774.6i,27760-26144i,7746+37791i
12387+18909i,0,-177.49-1065.7i,-7061.9-22527i,772.47+3003.9i,-3126-1094i,2577.6-1831.4i
10529-8741i,0,892.06+540.6i,-11306+6848.7i,-514.19+183.87i,42.776-139.04i,468.35-34.869i
-8163.3-5565.8i,0,-954.04+312.72i,7292+6841.9i,105.87-231.26i,-398.37+363.02i,321.04-157.77i
-2840.2+7167.4i,0,367.78-890.33i,3679.3-6039.8i,23.314-635.58i,445.64+273.97i,-500.88+341.99i
5875.4+506.06i,0,418.36+820.75i,-6184.1-2223.5i,508.6-504.7i,4.6678+1088.3i,-513.6-661.53i
-1220.8-5073.7i,0,-853.77-204.68i,344.25+5202.2i,87.996-201.68i,-348.98+229.8i,285.98-44.584i
-4220.2+1910.2i,0,673.72-491.12i,3935.1-582.02i,96.516-664.11i,493.51+412.97i,-625.39+221.55i
2256.3+2866.8i,0,-58.646+786.55i,-1813.2-3843.5i,432.37-356.65i,-145.24+915.95i,-276.73-624.94i
1622.4-2774.8i,0,-529.76-521.24i,-2077.4+2410.9i,18.581-232.61i,-209.2+111.93i,205.61+112.67i
-3003.3-923.42i,0,694.36-64.304i,2071.4+1820.5i,150.65-561.54i,410.24+468.51i,-590.28+59.451i
-317.37+2630.3i,0,-371.45+535.08i,921.25-2878.7i,318.54-245.56i,-232.12+713.35i,-69.79-518.91i
2143-513.24i,0,-159.87-584.06i,-2094.5+98.469i,-7.2183-258.17i,-92.046+54.269i,105.86+200.02i
-1160.4-1895.7i,0,509.83+231.86i,28.339+2147.7i,179.17-458.94i,314.38+498.22i,-516.08-74.982i
-1565.4+1339.8i,0,-463.16+225.65i,1933.9-1124.6i,224.93-181.17i,-274.73+540.09i,69.487-397.62i
1394+927.86i,0,108.89-458.41i,-1009.2-1069.2i,-6.7243-272.83i,0.98979+37.79i,5.6635+232.33i
325.16-1580.1i,0,261.19+339.32i,-1256.4+1264.1i,189.08-370.09i,218.92+509.83i,-423.69-176.28i
-1630.7-11.558i,0,-386.52-7.4894i,1641.4+340.56i,153.57-147.75i,-285.3+395.35i,152.17-275.93i
255.81+1355.9i,0,219.83-267.96i,167.72-1104.4i,7.2213-276.92i,71.601+49.127i,-83.952+224.27i
1024.4-660.31i,0,69.071+300.7i,-1519.5+47.336i,185.83-296i,127.4+504.58i,-322.37-244.73i
-965.86-846.41i,0,-249.08-111.18i,730.8+1016.4i,101.3-133.7i,-271.54+276.03i,189.7-162.11i
-633.56+995.96i,0,207.91-119.36i,821.9-451.1i,26.884-271.85i,120.61+78.728i,-156.13+187.48i
952.56+244.19i,0,-18.63+209.12i,-999.18-836.34i,173.53-235.84i,42.794+483.2i,-219.39-281.99i
-115.86-998.17i,0,-143.74-114.96i,-138.84+914.46i,64.936-131.24i,-239.53+180.54i,191.76-62.236i
-969.57+284.43i,0,153.59-54.009i,795.76+316.04i,47.514-259.33i,148.71+118.93i,-206.88+131.88i
413.84+742.86i,0,-28.117+144.26i,-181.42-1091.2i,155.44-188.45i,-31.869+447.23i,-121.29-290.82i
488.84-627.17i,0,-104.6-88.609i,-566.34+377.37i,41.684-135.05i,-194.82+108.12i,167.1+19.18i
-774.52-347.99i,0,124.41-47.3i,298.18+759.37i,66.162-241.22i,157.13+163.19i,-234.55+66.339i
-197.61+738.4i,0,-20.381+132.68i,470.35-791.91i,134.27-152.6i,-93.791+399.15i,-33.759-275.15i
654.16-60.313i,0,-107.25-88.735i,-489.13-167.35i,29.031-141.38i,-142.76+57.978i,123.96+79.244i
-289.15-636.06i,0,139.41-45.228i,-296.11+723.8i,81.082-219.38i,147.86+205.92i,-239.54-1.2993i
-575.4+377.32i,0,-42.513+149.16i,705.67-242.41i,112.26-126.91i,-140.81+342.3i,38.636-239.92i
430.85+385.74i,0,-103.09-127.38i,-109.13-420.89i,24.651-147.64i,-88.483+28.829i,70.172+116.75i
185.99-539.66i,0,171.99-8.7301i,-661.78+328.67i,91.394-195.59i,123.76+242.53i,-224.03-64.314i
-601.29-77.066i,0,-100.27+149.12i,539.6+223.08i,91.211-109.89i,-171.67+280.55i,92.755-190.76i
27.852+532.83i,0,-59.622-176.23i,274.58-315.95i,26.373-152.13i,-36.68+18.636i,12.935+132.16i
432.66-201.39i,0,180.53+62.595i,-662.63-157.82i,96.869-171.5i,88.38+269.52i,-191.58-117.33i
-346.75-386.46i,0,-163.75+105.33i,175.84+402.82i,72.487-99.966i,-186.17+218.04i,127.03-133.69i
-316.91+383.06i,0,19.213-195.94i,435.13+9.9728i,32.198-153.82i,8.599+24.578i,-41.413+127.48i
389.59+160.19i,0,141.9+137.54i,-372.07-482.11i,97.778-148.51i,45.747+284.6i,-146.8-156.49i
4.1141-435.97i,0,-195.35+25.009i,-138.02+290.78i,57.03-95.52i,-185.25+158.77i,141.49-74.631i
-448.31+75.416i,0,101.4-166.48i,314.01+330.96i,40.329-152.28i,44.188+43.157i,-87.683+106.03i
