Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7
222878.661822686,0.85214201577501,23188.5705727617,2239921.31096761,0,2239921.31096761,98.8328444976388,49674897895.8713
220456.203145634,0.0963314087518834,22505.3097083589,2215610.16974938,0,2215610.16974938,98.9168204258492,48600937505.3892
219908.901902172,0.0556258439519549,22352.6575042631,2210020.52621367,0,2207925.56999363,98.9181904430197,48359925135.819
217949.739415344,0.85392635916825,22080.2575810705,2190404.99342296,0,2188695.0782917,98.94496935367,47502088911.2164
215969.847825628,0.836813948186779,21902.4208057038,2170636.19001344,0,2170636.19001344,98.9645788075545,46642975169.8251
213362.309457475,0.402218389820905,21601.4010695928,2144432.6706597,0,2144432.6706597,98.972130847831,45523475097.0275
210608.542586789,0,21327.4031010542,2116659.36831801,0,2116659.36831801,98.9530665218563,44355958210.5313
207245.557097088,0,20966.8886544613,2082873.01807779,0,2082873.01807779,98.9592683309286,42950720936.4824
203668.907442956,0,20611.9499435232,2046922.58737042,0,2046922.58737042,98.9571083641128,41481023859.0075
199674.49644024,0,20196.5846601139,2006784.47740942,0,2006784.47740942,98.9606589177512,39869904528.6635
195497.054200203,0,19781.8760579038,1964795.51059161,0,1964795.51059161,98.9581488679925,38219098200.957
191075.24077367,2.80061861174067e-05,19328.7760822111,1920358.83143146,0,1920358.83143146,98.9600948958943,36509747636.7158
186555.052425176,0,18879.7491687924,1874902.32932553,0,1874902.32932553,98.9525055730055,34802787585.36
181957.046873009,0,18412.2843295346,1828693.29894608,0,1828693.29894608,98.9533047929986,33108366906.7463
177370.319877253,0,17956.8604851258,1782589.70847469,0,1782589.70847469,98.9499264918951,31460230373.3589
172867.354308392,0,17501.0780332275,1737334.37594648,0,1737334.37594648,98.9498881264058,29883122185.5831
168502.648666424,0,17067.7511469285,1693461.95170332,0,1693461.95170332,98.946288636445,28393142607.6003
164369.998478354,0,16650.4610502536,1651927.5001843,0,1651927.5001843,98.9457144383974,27017496399.7741
160506.331110729,0,16266.9950955089,1613090.7601959,0,1613090.7601959,98.9420987648529,25762282326.6268
157005.619903927,0,15913.8471408026,1577907.1314919,0,1577907.1314919,98.9413192898031,24650764681.4163
153896.494790504,0,15605.4687956744,1546654.31601821,0,1546654.31601821,98.937997269934,23684131108.8037
151257.734127144,0,15339.0863644078,1520133.75558215,0,1520133.75558215,98.9373915295533,22878902133.2778
149125.020226433,0,15209.9947291754,1498591.94774825,0,1498591.94774825,98.8853086543541,22238271657.5339
147531.501784241,0,15051.1685008973,1482572.52287043,0,1482572.52287043,98.882750601583,21765544018.7135
146511.681107686,0,14957.3308264944,1472307.68961513,0,1472307.68961513,98.8755158806387,21465672701.0003
146085.891908556,0,14915.6305118272,1468025.97043048,0,1468025.97043048,98.8742375798337,21341087814.7182
146277.124306311,0,14942.4398628932,1469935.36984657,0,1469935.36984657,98.868913718183,21396997095.324
147073.065820498,0,15023.0550167423,1477934.9523253,0,1477934.9523253,98.8694208990748,21630486689.8406
148491.19293268,0,15172.0270547152,1492178.58808142,0,1492178.58808142,98.8664183681326,22049634378.5704
150488.98104788,0,15372.8180364844,1512259.99510638,0,1512259.99510638,98.8688201935634,22646933416.8291
153074.079313747,0,15637.9198260372,1538235.81452316,0,1538235.81452316,98.8680941621058,23431673757.7514
156179.422201291,0,15949.3554227482,1569451.18272438,0,1569451.18272438,98.8720888466641,24392011919.1292
159797.894424814,0,16317.2131713419,1605816.10691799,0,1605816.10691799,98.8732003494643,25535367062.6039
163846.074999333,0,16722.7612126834,1646509.3357424,0,1646509.3357424,98.878222977969,26845536292.6871
168297.182648442,0,17173.3067080787,1691245.10569623,0,1691245.10569623,98.8805364933118,28323941687.4031
173061.286169064,0,17650.2415942626,1739134.78864201,0,1739134.78864201,98.8859698812109,29950208770.4906
178087.633023756,0,18157.7470765154,1789653.58862703,0,1789653.58862703,98.8888601163791,31715205036.0042
183290.230101724,0,18678.2979449701,1841950.66184719,0,1841950.66184719,98.894194212292,33595308450.7429
188591.38656419,0,19212.7050335922,1895232.27958147,0,1895232.27958147,98.8971806126918,35566711086.2037
193921.89854832,0,19745.7448971002,1948814.7324798,0,1948814.7324798,98.902092214856,37605702736.5851
199178.38671653,0,20275.0678683827,2001647.70369161,0,2001647.70369161,98.9048660999016,39672029734.9994
204316.549070482,0,20788.5556516402,2053296.29376497,0,2053296.29376497,98.9091585483088,41745252224.0706
209206.103873063,0,21280.6017962061,2102441.22064513,0,2102441.22064513,98.9115129483699,43767193897.747
213835.509139194,0,21742.9347718698,2148975.58190366,0,2148975.58190366,98.9150807947299,45725624968.8181
218050.990636267,0,22167.0486728732,2191345.21403715,0,2191345.21403715,98.916898652976,47546234517.4576
221879.383336999,0,22549.0561056211,2229827.84398677,0,2229827.84398677,98.9197038252362,49230460750.007
225148.853465581,0,22878.1078056258,2262688.84448731,0,2262688.84448731,98.920927170738,50692006216.8655
227927.16224987,0,23154.9388564782,2290616.35405151,0,2290616.35405151,98.9229674927791,51950791291.2784
230031.801201443,0,23367.104012748,2311769.33397929,0,2311769.33397929,98.9235689203545,52914629563.98
231570.703684122,0,23519.8738886154,2327238.89543687,0,2327238.89543687,98.9248540577471,53624990804.7594
232359.694783743,0,23600.1144369161,2335167.98141364,0,2335167.98141364,98.9248162543892,53991027759.994
232542.779375915,0,23617.2137009442,2337009.58119075,0,2337009.58119075,98.9253520429468,54076144239.8754
231944.250722985,0,23558.3674375034,2330992.35998952,0,2330992.35998952,98.9246548957546,53798135443.447
230736.926044716,0,23436.3494867537,2318858.32325101,0,2318858.32325101,98.924434410707,53239529040.5647
