Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
1.1036e-09,1.6541e-09,7.098e-09,1.6505e-08,2.9357e-08,5.56e-08,7.9263e-08,1.3179e-07,1.6934e-07
1.4335e-10,1.1324e-10,3.2714e-13,7.3832e-09,6.117e-09,3.3676e-08,3.3435e-08,9.1394e-08,9.5021e-08
2.31e-10,3.7554e-10,1.3155e-09,2.0606e-10,8.4639e-10,4.1872e-09,2.401e-09,3.0653e-08,2.6126e-08
2.3056e-10,2.0561e-11,3.3071e-10,3.2475e-09,5.9163e-09,2.1991e-09,4.3465e-09,1.0286e-09,1.5362e-10
2.2683e-10,1.5912e-14,2.3564e-11,1.7681e-09,4.4664e-09,9.8992e-09,1.5138e-08,7.3559e-09,1.1615e-08
2.2236e-10,1.4853e-14,6.92e-13,4.4548e-10,1.6939e-09,9.0849e-09,1.5573e-08,2.1667e-08,3.007e-08
2.1717e-10,3.1497e-17,5.4838e-14,5.1028e-11,4.8646e-10,4.898e-09,1.0313e-08,2.4042e-08,3.4956e-08
2.1132e-10,1.0995e-17,3.4743e-13,3.1919e-13,5.6114e-11,1.9777e-09,5.0969e-09,1.8139e-08,2.8908e-08
2.0485e-10,1.4235e-17,5.0078e-13,1.2711e-13,2.859e-14,6.609e-10,2.277e-09,1.0696e-08,1.9516e-08
1.9782e-10,1.7777e-17,4.7675e-13,5.1487e-13,9.987e-13,1.1694e-10,8.2632e-10,5.5109e-09,1.1295e-08
1.9027e-10,2.1569e-17,4.4085e-13,7.1702e-14,4.4284e-17,7.8826e-12,1.8576e-10,2.6354e-09,6.2235e-09
1.8228e-10,2.5558e-17,4.0501e-13,1.2504e-14,6.5198e-14,4.7017e-13,2.5277e-11,1.0141e-09,3.1655e-09
1.7389e-10,2.9684e-17,3.6976e-13,1.6607e-14,4.4544e-13,2.4196e-12,4.2678e-12,2.7463e-10,1.3216e-09
1.6519e-10,3.389e-17,3.3533e-13,1.7753e-14,6.4746e-13,4.1524e-12,6.264e-12,5.5459e-11,4.4069e-10
1.5623e-10,3.8113e-17,3.0192e-13,1.9866e-14,5.4171e-13,2.4033e-12,1.3217e-11,1.376e-11,1.2987e-10
1.4709e-10,4.2294e-17,2.6975e-13,2.1975e-14,4.8781e-13,1.2651e-12,1.2518e-11,1.2699e-11,4.8727e-11
1.3782e-10,4.6372e-17,2.39e-13,2.4024e-14,4.2213e-13,9.2794e-13,8.8619e-12,2.3899e-11,3.8621e-11
1.285e-10,5.0289e-17,2.0982e-13,2.5984e-14,3.6176e-13,1.0355e-12,6.5417e-12,3.0491e-11,5.5123e-11
1.1919e-10,5.3989e-17,1.8234e-13,2.7827e-14,3.0626e-13,1.0798e-12,5.7377e-12,2.657e-11,7.5585e-11
1.0995e-10,5.742e-17,1.567e-13,2.9527e-14,2.557e-13,1.1326e-12,6.0028e-12,2.1261e-11,7.7252e-11
1.0084e-10,6.0532e-17,1.3298e-13,3.106e-14,2.1013e-13,1.1882e-12,6.1822e-12,1.7669e-11,6.8386e-11
9.1932e-11,6.3281e-17,1.1124e-13,3.2403e-14,1.6953e-13,1.237e-12,6.2846e-12,1.6374e-11,5.9808e-11
8.3265e-11,6.563e-17,9.1533e-14,3.354e-14,1.3385e-13,1.2779e-12,6.4022e-12,1.6816e-11,5.3402e-11
7.4892e-11,6.7545e-17,7.3879e-14,3.4452e-14,1.0296e-13,1.3102e-12,6.4759e-12,1.7306e-11,5.0684e-11
6.6859e-11,6.9001e-17,5.8275e-14,3.5129e-14,7.6683e-14,1.3334e-12,6.5079e-12,1.7455e-11,5.0843e-11
5.9205e-11,6.9977e-17,4.4697e-14,3.5561e-14,5.4816e-14,1.3474e-12,6.4967e-12,1.756e-11,5.1324e-11
5.1965e-11,7.0461e-17,3.3101e-14,3.5743e-14,3.7106e-14,1.3518e-12,6.4424e-12,1.7589e-11,5.0888e-11
4.517e-11,7.0447e-17,2.3422e-14,3.5672e-14,2.3266e-14,1.3467e-12,6.346e-12,1.7491e-11,5.0147e-11
3.8842e-11,6.9937e-17,1.558e-14,3.535e-14,1.2985e-14,1.3322e-12,6.2087e-12,1.7272e-11,4.9223e-11
3.2999e-11,6.894e-17,9.4743e-15,3.4784e-14,5.9279e-15,1.3085e-12,6.0327e-12,1.6935e-11,4.7974e-11
2.7655e-11,6.7472e-17,4.9944e-15,3.3981e-14,1.7431e-15,1.276e-12,5.8202e-12,1.6484e-11,4.642e-11
2.2816e-11,6.5554e-17,2.0153e-15,3.2954e-14,6.913e-17,1.2351e-12,5.5744e-12,1.5927e-11,4.458e-11
1.8484e-11,6.3216e-17,4.0268e-16,3.1718e-14,5.3979e-16,1.1865e-12,5.2986e-12,1.5272e-11,4.2479e-11
1.4654e-11,6.0493e-17,1.4019e-17,3.0291e-14,2.7899e-15,1.1308e-12,4.9966e-12,1.4527e-11,4.0149e-11
1.1319e-11,5.7422e-17,7.0135e-16,2.8694e-14,6.4606e-15,1.069e-12,4.6725e-12,1.3705e-11,3.7622e-11
8.4647e-12,5.4051e-17,2.3133e-15,2.695e-14,1.1205e-14,1.0018e-12,4.3307e-12,1.2816e-11,3.4934e-11
6.0731e-12,5.0425e-17,4.6972e-15,2.5085e-14,1.6691e-14,9.3033e-13,3.9757e-12,1.1874e-11,3.2123e-11
4.1225e-12,4.6599e-17,7.7013e-15,2.3124e-14,2.261e-14,8.5547e-13,3.6123e-12,1.0892e-11,2.9228e-11
2.5877e-12,4.2624e-17,1.1177e-14,2.1095e-14,2.8674e-14,7.7831e-13,3.2453e-12,9.883e-12,2.629e-11
1.4403e-12,3.8558e-17,1.498e-14,1.9027e-14,3.4624e-14,6.9993e-13,2.8794e-12,8.8618e-12,2.3347e-11
6.4948e-13,3.4456e-17,1.8974e-14,1.6948e-14,4.0233e-14,6.2141e-13,2.5194e-12,7.8423e-12,2.044e-11
1.8224e-13,3.0375e-17,2.303e-14,1.4887e-14,4.5304e-14,5.4384e-13,2.1698e-12,6.8383e-12,1.7609e-11
4.0931e-15,2.6371e-17,2.7028e-14,1.2871e-14,4.9674e-14,4.6824e-13,1.8349e-12,5.8633e-12,1.4889e-11
7.9541e-14,2.2496e-17,3.0861e-14,1.0928e-14,5.3215e-14,3.9563e-13,1.5189e-12,4.9301e-12,1.2317e-11
