Col0,Col1,Col2,Col3,Col4,Col5,Col6
1393.8,2583.8,-3.1941e-11,-2583.8,-1393.8,193.06,1186.9
540.65+385.44i,-3858-2154.2i,3624.6-1824.5i,-567.93+4382.1i,12.475-663.86i,-607.84+397.05i,638.92+238.36i
820.83-518.88i,3889.7+3614.1i,-3059.9-2269.3i,4587.6+2673.1i,-258.26+936.11i,-580.69-586.87i,880.56-307.19i
1327.7+290.3i,-5058.9-3629.5i,591.13-3406.8i,5985.9-1713i,-1347.9-173.96i,208.82-103.38i,1124.1+284.75i
368.54+161.36i,3290.8+3833.4i,-5961.6+1808.4i,606.46-5015.7i,216.78-338.92i,-671.43+241.51i,502.76+80.104i
895.95-437.96i,-2078.3-4268.2i,-901.14-946.5i,-4161.1-2285.2i,-481.4+873.38i,-387.58-598.1i,896.75-232.42i
714.85+62.162i,-206.39+6247.6i,-2732.2+7636.1i,-3803.9+4960.4i,-592.02-405.45i,-52.591+432.33i,648.38-57.863i
-2.9177+900.05i,306.68-9475.8i,3057.6-377.11i,2599.9+9117.3i,-221.53-872.37i,276.63+90.503i,-74.926+775.38i
-18914+2666.9i,7025.1-6966.1i,21209+31742i,-9124.3+3824.6i,9701.8-16453i,8750.4+17386i,-19079-2178.6i
48915+68467i,-84334-8196.4i,63833-1.1268e+05i,50387+68122i,-83874-6756.5i,49926-66687i,30371+78222i
66199-1.2403e+05i,71393+1.3428e+05i,-2.0217e+05-9932.2i,84211-1.2664e+05i,53723+1.2992e+05i,-1.3885e+05-24452i,95078-1.0372e+05i
-1.1772e+05-2860.2i,62204-1.0919e+05i,69786+1.5744e+05i,-1.2268e+05-27236i,76938-89146i,34034+1.1317e+05i,-1.1341e+05-32132i
20091+41448i,-42117+3147.2i,47919-58390i,5129.8+41922i,-44571-11619i,32999-31077i,9207.8+44923i
2356.8-2835.3i,-1697.2-3540.8i,-10115-2271.4i,-3048.1+2475.2i,918.25+3570.7i,-3715.9-1300.5i,3064-2177i
642.08-95.369i,1498.6+5366.5i,-1225.3-4891.9i,1208.1+5439.3i,-611.22+218.57i,50.848-165.28i,556.73-41.449i
290.39-84.151i,-641.76-4164.5i,-3268.8+2819.7i,4025.2+1245.9i,125.85-274.9i,-473.54+431.52i,381.63-187.54i
-514.64+553.83i,-265.19+2317.8i,-738.26-305.8i,1451.4-1826.5i,27.714-755.52i,529.73+325.67i,-595.4+406.52i
-686.07-504.74i,1399.9-3254i,311.31+4220.3i,-1862.2-3013.3i,604.58-599.94i,5.5487+1293.6i,-610.53-786.36i
260.74+20.762i,-963.59+1727.5i,-27.153+16.275i,-1977.7+35.494i,104.6-239.74i,-414.83+273.16i,339.95-52.997i
-664.59+441.24i,1213.2-2169.4i,2198.3+1392.1i,-1442.4+2024.3i,114.73-789.44i,586.64+490.9i,-743.41+263.36i
-421.38-516.07i,-732.98+191.31i,22.092-224.31i,681.57+330.63i,513.96-423.95i,-172.65+1088.8i,-328.95-742.87i
202.06+190.05i,1321.7-472.13i,345.4-133.23i,1296.4-537.8i,22.087-276.51i,-248.68+133.05i,244.41+133.93i
-646.73+243.64i,-1166.3-855.29i,-491.42-445.4i,-965.5-1076.9i,179.08-667.5i,487.65+556.93i,-701.67+70.67i
-174.72-445.04i,1522.4-28.478i,-317.94+1148.9i,-1291.2-807.11i,378.66-291.9i,-275.93+847.97i,-82.96-616.83i
109.52+286.82i,-876.4-768.21i,-1056.2+210.09i,-515.7+1045.1i,-8.5804-306.89i,-109.42+64.51i,125.84+237.76i
-580.94+74.04i,700.73-4.8879i,927.22+1188.1i,-175+678.54i,212.98-545.54i,373.71+592.24i,-613.47-89.131i
-3.15-343.31i,35.011-978.86i,-441.81+934.12i,734.46-648.04i,267.38-215.36i,-326.58+642.01i,82.599-472.66i
7.9299+324.32i,26.85+454.86i,855.34-20.997i,4.4983-455.63i,-7.9932-324.32i,1.1766+44.921i,6.7323+276.18i
-490.65-57.526i,271.65-1232.6i,189.74+354.97i,-1175.8-458.94i,224.76-439.92i,260.23+606.04i,-503.64-209.54i
103.86-231.04i,13.521+393.28i,-9.8632+14.005i,-374.85+119.76i,182.55-175.63i,-339.13+469.96i,180.89-328i
-87.34+317.49i,298.31-749.1i,-471.08-69.878i,68.01+803.44i,8.5841-329.18i,85.112+58.398i,-99.795+266.59i
-387.03-151.02i,-231.83-157.2i,152.2+460.72i,92.562-264.36i,220.9-351.86i,151.45+599.79i,-383.2-290.91i
158.93-120.41i,653.47-301.32i,-736.64+736.64i,301.32-653.47i,120.41-158.93i,-322.78+328.12i,225.49-192.7i
-166.83+278.59i,-509.64-299.74i,386.26+127.6i,-587.9-62.836i,31.958-323.14i,143.36+93.584i,-185.59+222.85i
-278.77-208.39i,642.88-271.53i,137.39+926.23i,-694.02-73.221i,206.27-280.34i,50.869+574.39i,-260.79-335.2i
172.89-20.12i,-240.03-330.56i,61.076-43.014i,230.37+337.37i,77.19-156.01i,-284.73+214.61i,227.94-73.981i
-224.94+218.23i,257.82-48.314i,235.25+125.74i,103.07+241.21i,56.48-308.27i,176.77+141.37i,-245.92+156.77i
-173.56-232.81i,39.225-620.79i,-3.0659+124.89i,-8.7172-621.97i,184.77-224.02i,-37.883+531.63i,-144.17-345.7i
155.53+63.536i,144.5+209.18i,-441.41+208.77i,-70.027-244.41i,49.55-160.53i,-231.59+128.52i,198.63+22.799i
-259.04+145.96i,40.762-643.19i,32.26+25.176i,-614.01+195.82i,78.647-286.74i,186.78+193.98i,-278.81+78.858i
-78.04-228.67i,92.304+50.655i,-162.78+818.34i,-104.66+11.476i,159.61-181.4i,-111.49+474.48i,-40.129-327.08i
116+126.4i,212.24-371.69i,-164.19+45.439i,373.13+209.69i,34.509-168.06i,-169.7+68.919i,147.36+94.198i
-268.97+70.358i,-171.26-132.08i,405.29+447.17i,-114.66-183.38i,96.383-260.78i,175.77+244.78i,-284.74-1.5445i
2.4328-201.39i,422.98-290.76i,-86.12+223.26i,-118.15-499.5i,133.44-150.86i,-167.38+406.89i,45.927-285.19i
62.979+166.42i,-230.94-120.15i,34.581-3.4059i,-203.06+162.9i,29.302-175.5i,-105.18+34.27i,83.414+138.78i
-256.63-1.1984i,311.7-239.22i,25.288+39.934i,-349.52+179.5i,108.64-232.5i,147.12+288.3i,-266.3-76.45i
64.092-157.2i,-54.188-258.65i,-226.58+378.03i,253.65-74.136i,108.42-130.63i,-204.06+333.49i,110.26-226.76i
4.4766+183.48i,174.65-8.0069i,-265.37-19.575i,171.59+33.547i,31.35-180.84i,-43.602+22.153i,15.376+157.1i
