Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
1.7216e-09,2.5862e-09,1.112e-08,2.5954e-08,4.6359e-08,8.8227e-08,1.2644e-07,2.114e-07,2.7307e-07
2.2249e-10,1.7775e-10,7.0657e-13,1.1635e-08,9.7381e-09,5.3542e-08,5.3629e-08,1.4678e-07,1.537e-07
3.5655e-10,5.8542e-10,2.0506e-09,3.1013e-10,1.28e-09,6.7882e-09,4.0128e-09,4.9675e-08,4.2779e-08
3.5269e-10,3.2101e-11,5.1799e-10,5.0515e-09,9.1999e-09,3.3331e-09,6.6169e-09,1.818e-09,3.2641e-10
3.4297e-10,2.3455e-14,3.7734e-11,2.762e-09,6.992e-09,1.5402e-08,2.3634e-08,1.1286e-08,1.807e-08
3.3142e-10,2.4937e-14,8.7419e-13,7.0086e-10,2.6778e-09,1.4261e-08,2.4588e-08,3.4056e-08,4.7809e-08
3.1821e-10,1.9142e-16,2.7167e-14,8.2343e-11,7.8518e-10,7.7737e-09,1.6504e-08,3.8303e-08,5.6435e-08
3.0352e-10,1.4443e-16,3.4253e-13,7.8242e-13,9.8429e-11,3.2006e-09,8.3376e-09,2.9367e-08,4.755e-08
2.8756e-10,1.8429e-16,5.0392e-13,4.193e-13,7.2349e-13,1.1111e-09,3.8599e-09,1.7742e-08,3.2957e-08
2.7054e-10,2.2634e-16,4.4291e-13,1.2536e-12,2.9212e-13,2.2128e-10,1.4998e-09,9.4925e-09,1.9848e-08
2.5268e-10,2.6949e-16,3.7192e-13,3.3229e-13,5.8319e-13,2.4925e-11,4.0304e-10,4.8109e-09,1.1565e-08
2.3422e-10,3.1263e-16,3.0627e-13,1.584e-13,2.6207e-13,5.9674e-12,9.0563e-11,2.0639e-09,6.3921e-09
2.1539e-10,3.5465e-16,2.4675e-13,1.8793e-13,2.5476e-15,1.3079e-11,3.5626e-11,7.1166e-10,3.0912e-09
1.9642e-10,3.9448e-16,1.9373e-13,2.034e-13,5.3546e-15,1.8417e-11,4.4052e-11,2.4123e-10,1.3538e-09
1.7754e-10,4.3111e-16,1.4739e-13,2.2123e-13,2.9966e-15,1.3984e-11,6.634e-11,1.2225e-10,6.2896e-10
1.5896e-10,4.6361e-16,1.0781e-13,2.3698e-13,1.9021e-14,1.0559e-11,6.536e-11,1.2132e-10,3.8957e-10
1.4087e-10,4.9118e-16,7.4924e-14,2.5016e-13,5.2336e-14,9.4475e-12,5.4947e-11,1.6272e-10,3.5578e-10
1.2348e-10,5.1312e-16,4.8542e-14,2.6045e-13,9.7661e-14,9.9371e-12,4.7424e-11,1.8434e-10,4.1468e-10
1.0693e-10,5.2892e-16,2.836e-14,2.6759e-13,1.5153e-13,1.0079e-11,4.4227e-11,1.714e-10,4.7731e-10
9.1371e-11,5.382e-16,1.3976e-14,2.7142e-13,2.1041e-13,1.0152e-11,4.4289e-11,1.5202e-10,4.7401e-10
7.692e-11,5.4077e-16,4.901e-15,2.7186e-13,2.7093e-13,1.0136e-11,4.3649e-11,1.3649e-10,4.3416e-10
6.3672e-11,5.366e-16,5.7525e-16,2.6893e-13,3.2996e-13,9.9955e-12,4.2376e-11,1.276e-10,3.9172e-10
5.1693e-11,5.2584e-16,3.8594e-16,2.6272e-13,3.8472e-13,9.7345e-12,4.0805e-11,1.2369e-10,3.5345e-10
4.1028e-11,5.088e-16,3.6842e-15,2.534e-13,4.3282e-13,9.36e-12,3.8787e-11,1.189e-10,3.2489e-10
3.1695e-11,4.8595e-16,9.8026e-15,2.4123e-13,4.7231e-13,8.8819e-12,3.6386e-11,1.121e-10,3.0353e-10
2.3686e-11,4.5791e-16,1.8072e-14,2.2654e-13,5.0171e-13,8.3131e-12,3.3656e-11,1.0444e-10,2.8145e-10
1.6974e-11,4.254e-16,2.7837e-14,2.0971e-13,5.2004e-13,7.6681e-12,3.0667e-11,9.6021e-11,2.5551e-10
1.151e-11,3.8927e-16,3.8471e-14,1.9116e-13,5.2684e-13,6.9636e-12,2.7491e-11,8.6877e-11,2.2817e-10
7.225e-12,3.5043e-16,4.9393e-14,1.7137e-13,5.221e-13,6.217e-12,2.4205e-11,7.7256e-11,2.0038e-10
4.0359e-12,3.0985e-16,6.0074e-14,1.5083e-13,5.0631e-13,5.4469e-12,2.0886e-11,6.7388e-11,1.7235e-10
1.8456e-12,2.6853e-16,7.0048e-14,1.3004e-13,4.8036e-13,4.6719e-12,1.7612e-11,5.7513e-11,1.4476e-10
5.4643e-13,2.2745e-16,7.8922e-14,1.0949e-13,4.4551e-13,3.9103e-12,1.4455e-11,4.7861e-11,1.1822e-10
2.3527e-14,1.8758e-16,8.6379e-14,8.9666e-14,4.0333e-13,3.1798e-12,1.1486e-11,3.8655e-11,9.3335e-11
1.5747e-13,1.4985e-16,9.2182e-14,7.1015e-14,3.5564e-13,2.4968e-12,8.7672e-12,3.0098e-11,7.0632e-11
