Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7
56356.9626531597,0,5607.72737671693,566380.46504841,0,566380.46504841,99.0099999999998,3176107239.48964
60936.7985402565,0,6063.43807998891,612407.246078879,0,612407.246078879,99.0100000000002,3713293416.33581
60739.9607232349,0,6043.85198515128,610429.050500279,0,610429.050500279,99.01,3689342828.66012
62178.2146126528,0.909602575406837,6186.96359604478,624883.323200522,0,624883.323200522,99.0100000000004,3866130372.41711
62083.0237697121,0.900689990899381,6177.49175315543,623926.667068698,0,623926.667068698,99.0100000000001,3854301840.39063
62860.7085529752,0,6254.87428131615,631742.302412931,0,631742.302412931,99.0099999999996,3951468679.7821
62822.7107673575,0,6251.09336033263,631360.429393596,0,631360.429393596,99.0099999999999,3946692988.15906
63291.2357744115,0,6297.71334098884,636069.047439873,0,636069.047439873,99.0100000000002,4005780525.85215
63290.4803625593,0,6297.63817470014,636061.455644714,0,636061.455644714,99.0099999999998,4005684904.5235
63568.1935455871,0,6325.27166923258,638852.438592491,0,638852.438592491,99.0100000000003,4040915230.64922
63592.9212410991,0,6327.73216689885,639100.948856783,0,639100.948856783,99.0100000000005,4044059631.97663
63736.7695851998,0,6342.04561211187,640546.606823299,0,640546.606823299,99.0100000000003,4062375797.15685
63778.7081529293,0,6346.21865557138,640968.084212709,0,640968.084212709,99.01,4067723613.65653
63823.0407957463,0,6350.62991840569,641413.621758975,0,641413.621758975,99.01,4073380536.41549
63875.5430916532,0,6355.85409210557,641941.263302663,0,641941.263302663,99.0100000000004,4080085005.25364
63844.3075553195,0,6352.74604007475,641627.35004755,0,641627.35004755,99.0099999999999,4076095607.21823
63901.4477575777,0,6358.43170270505,642201.60197321,0,642201.60197321,99.0100000000002,4083395025.51443
63813.3142909434,0,6349.66209500473,641315.871595477,0,641315.871595477,99.0099999999996,4072139080.79473
63869.9333402709,0,6355.29590098024,641884.885999005,0,641884.885999005,99.0100000000001,4079368384.89065
63740.5063586919,0,6342.41743497147,640584.160932119,0,640584.160932119,99.01,4062852150.86244
63792.0973747681,0,6347.55093293913,641102.644226852,0,641102.644226852,99.01,4069431687.4719
63634.8381982557,0,6331.90306002597,639522.209062623,0,639522.209062623,99.0099999999998,4049392632.51819
63677.5461638999,0,6336.15266143939,639951.418805378,0,639951.418805378,99.0100000000001,4054829885.45561
63504.1824251107,0,6318.90232468647,638209.134793333,0,638209.134793333,99.0099999999999,4032781185.48174
63534.8541388345,0,6321.95427427075,638517.381701345,0,638517.381701345,99.0100000000001,4036677690.44298
63355.5387583194,0,6304.11172703182,636715.284430214,0,636715.284430214,99.0100000000002,4013924291.35691
63371.7835001425,0,6305.72813925775,636878.542065033,0,636878.542065033,99.0100000000001,4015982943.98893
63195.1365379647,0,6288.15110956729,635103.262066297,0,635103.262066297,99.01,3993625282.052
63195.375741944,0,6288.17491125285,635105.666036537,0,635105.666036537,99.0099999999996,3993655515.16549
63028.4809450415,0,6271.56825827579,633428.394085855,0,633428.394085855,99.0100000000001,3972589410.23946
63011.9738543424,0,6269.92574136101,633262.499877462,0,633262.499877462,99.0100000000001,3970508849.02032
62860.3701797215,0,6254.84061191899,631738.901803818,0,631738.901803818,99.01,3951426139.13163
62827.2074049887,0,6251.54079250002,631405.620042502,0,631405.620042502,99.0100000000004,3947257990.30947
62694.8975182416,0,6238.37546670544,630075.92213725,0,630075.92213725,99.0100000000002,3930650174.82282
62645.956886976,0,6233.50569188327,629584.07488021,0,629584.07488021,99.0099999999998,3924515914.28485
62535.4414101194,0,6222.50899092667,628473.408083593,0,628473.408083593,99.0100000000002,3910681432.35848
62472.298773625,0,6216.22606376668,627838.832440435,0,627838.832440435,99.0100000000002,3902788114.06107
62384.6279009314,0,6207.50248588385,626957.751074269,0,626957.751074269,99.0100000000001,3891841798.33767
62309.4259018804,0,6200.01960730045,626201.980337346,0,626201.980337346,99.0099999999999,3882464556.22192
62244.4277521116,0,6193.55204966898,625548.757016567,0,625548.757016567,99.0100000000003,3874368786.18783
62160.064274755,0,6185.15756992245,624700.914562167,0,624700.914562167,99.0099999999998,3863873590.64167
62116.687576787,0,6180.84142715579,624264.984142735,0,624264.984142735,99.0100000000002,3858482875.51217
62026.4385785982,0,6171.86131619808,623357.992936006,0,623357.992936006,99.0099999999999,3847279082.74461
62002.6321801397,0,6169.49249101497,623118.741592512,0,623118.741592512,99.0100000000001,3844326397.2657
61909.9139481913,0,6160.26668211505,622186.93489362,0,622186.93489362,99.0099999999998,3832837445.07246
61902.8843992134,0,6159.56721584871,622116.28880072,0,622116.28880072,99.0100000000001,3831967096.94238
61811.1270089868,0,6150.4370142735,621194.138441624,0,621194.138441624,99.0099999999999,3820615422.1211
61817.5842516302,0,6151.07953393114,621259.032927045,0,621259.032927045,99.01,3821413722.7074
61730.0830756652,0,6142.37284150392,620379.656991896,0,620379.656991896,99.0100000000001,3810603156.52853
61746.4747354924,0,6144.00387261764,620544.391134382,0,620544.391134382,99.0100000000001,3812627142.2608
61666.2448867108,0,6136.02070428739,619738.091133026,0,619738.091133026,99.0100000000002,3802725758.42779
61688.9774065674,0,6138.28267455584,619966.550130139,0,619966.550130139,99.0100000000002,3805529933.46799
61618.6227570022,0,6131.28212527368,619259.494652642,0,619259.494652642,99.0100000000001,3796854670.46975
61644.2625442192,0,6133.83337945668,619517.171325124,0,619517.171325124,99.0099999999998,3800015104.62063
61585.8669791956,0,6128.0228035625,618930.303159813,0,618930.303159813,99.0100000000003,3792819011.57918
61611.3141261084,0,6130.55488931879,619186.043821198,0,619186.043821198,99.0099999999997,3795954028.34601
61566.3602155962,0,6126.08180803829,618734.262611867,0,618734.262611867,99.01,3790416710.19655
61588.9880324082,0,6128.3333599644,618961.669356405,0,618961.669356405,99.0099999999996,3793203446.85612
61558.3059050458,0,6125.28037418437,618653.317792622,0,618653.317792622,99.0100000000003,3789425025.89919
61576.0603908691,0,6127.04701155309,618831.748166863,0,618831.748166863,99.0099999999998,3791611213.25995
61559.806438747,0,6125.42968286817,618668.397969685,0,618668.397969685,99.0100000000002,3789609768.776
61571.2593621446,0,6126.56929133988,618783.498425328,0,618783.498425328,99.0099999999995,3791019979.44048
61568.9175258295,0,6126.33626991719,618759.963261637,0,618759.963261637,99.0099999999999,3790731605.30239
61573.2725159077,0,6126.76960762627,618803.730370254,0,618803.730370254,99.0099999999998,3791267888.31824
61583.7548001944,0,6127.81263389663,618909.07602356,0,618909.07602356,99.0100000000001,3792558855.29047
61580.986353265,0,6127.53716313125,618881.253476257,0,618881.253476257,99.01,3792217880.24101
61602.8023659896,0,6129.70793753156,619100.501690688,0,619100.501690688,99.0100000000002,3794905259.34318
61593.4893933704,0,6128.78126212081,619006.907474202,0,619006.907474202,99.0100000000001,3793757935.65124
61624.6923734704,0,6131.88607468528,619320.493543214,0,619320.493543214,99.0099999999997,3797602710.12486
61609.8944133818,0,6130.41362262255,619171.775884877,0,619171.775884877,99.0099999999999,3795779089.62805
61648.2209437451,0,6134.22725493087,619556.952748018,0,619556.952748018,99.0099999999999,3800503145.52881
61629.38831851,0,6132.35333868105,619367.687206786,0,619367.687206786,99.0099999999996,3798181504.5137
61672.3968813535,0,6136.63285063373,619799.917914007,0,619799.917914007,99.01,3803484537.09118
61651.2518848682,0,6134.52884484475,619587.413329319,0,619587.413329319,99.0099999999998,3800876858.97146
61696.458254752,0,6139.02704677163,620041.731723935,0,620041.731723935,99.0099999999999,3806452961.18035
61674.8638858394,0,6136.87832675492,619824.711002247,0,619824.711002247,99.0099999999997,3803788835.33682
61719.8705421573,0,6141.35665643924,620277.022300363,0,620277.022300363,99.0099999999998,3809342419.74065
61699.6972643141,0,6139.34934026901,620074.28336717,0,620074.28336717,99.0100000000004,3806852642.50801
61742.3117089611,0,6143.58963599539,620502.553235534,0,620502.553235534,99.0099999999997,3812113055.16651
61725.3110365035,0,6141.89800586,620331.69859186,0,620331.69859186,99.0100000000001,3810014022.55309
61763.6479856984,0,6145.71267488082,620716.980162963,0,620716.980162963,99.0100000000004,3814748212.50126
61751.3406442146,0,6144.48804863192,620593.292911824,0,620593.292911824,99.0100000000002,3813228071.35783
61783.9041023349,0,6147.72823381908,620920.551615727,0,620920.551615727,99.01,3817250806.12652
61777.4896464174,0,6147.08997159978,620856.087131578,0,620856.087131578,99.0099999999998,3816458227.01321
61803.2327613129,0,6149.65150727108,621114.802234379,0,621114.802234379,99.0099999999999,3819639579.74902
61803.5273205141,0,6149.68081700707,621117.762517714,0,621117.762517714,99.01,3819675989.25753
61821.8917182743,0,6151.50814288179,621302.32243106,0,621302.32243106,99.01,3821946295.62604
61829.3039623771,0,6152.2456887363,621376.814562366,0,621376.814562366,99.0099999999997,3822862828.47201
61840.2381705905,0,6153.33368311809,621486.701994927,0,621486.701994927,99.0100000000004,3824215056.99535
61854.7060762481,0,6154.77329353747,621632.102647284,0,621632.102647284,99.0099999999998,3826004663.77905
61858.4849239059,0,6155.14930293303,621670.079596236,0,621670.079596236,99.0099999999999,3826472157.0811
61879.3988677889,0,6157.23031812878,621880.262131007,0,621880.262131007,99.0099999999999,3829060004.23891
61876.6889880011,0,6156.96067501179,621853.028176191,0,621853.028176191,99.0099999999996,3828724640.11782
61903.0887707347,0,6159.58755157513,622118.342709088,0,622118.342709088,99.0099999999997,3831992399.35746
61894.9210411607,0,6158.77483210656,622036.258042763,0,622036.258042763,99.0099999999997,3830981250.69152
61925.5384217465,0,6161.82137534153,622343.958909495,0,622343.958909495,99.01,3834772308.8232
61913.2062798019,0,6160.59428135455,622220.022416809,0,622220.022416809,99.0099999999999,3833245111.8453
