Col0,Col1,Col2,Col3,Col4,Col5,Col6
10.627,-10.022,1.0626e-10,10.022,-10.627,1.1663,9.0055
4.4725+0.16263i,5.0617-0.40454i,-4.9456+0.13374i,5.0761+0.13039i,4.4571-0.40412i,-4.9875+0.166i,5.1821+0.10047i
10.61-0.32481i,-9.9779+0.82426i,-0.015392-0.28438i,10.009-0.25753i,-10.583+0.82223i,1.1474-0.34952i,8.9953-0.19506i
4.5068+0.48609i,4.9733-1.2088i,-4.9149+0.39952i,5.1033+0.38974i,4.3691-1.2076i,-4.9499+0.49591i,5.2026+0.30036i
10.558-0.64601i,-9.8458+1.639i,-0.061378-0.56533i,9.9681-0.51222i,-10.451+1.6349i,1.091-0.69488i,8.9647-0.38802i
4.575+0.80414i,4.7976-1.9988i,-4.8538+0.66018i,5.1572+0.64487i,4.194-1.9968i,-4.875+0.81959i,5.2433+0.49709i
10.474-0.96003i,-9.6272+2.4346i,-0.13739-0.8395i,9.9011-0.76129i,-10.233+2.4288i,0.99784-1.032i,8.9142-0.57678i
4.6764+1.1132i,4.5367-2.7652i,-4.7632+0.91238i,5.2374+0.89298i,3.934-2.7625i,-4.7639+1.133i,5.3039+0.68861i
10.356-1.2634i,-9.3248+3.2021i,-0.24249-1.1036i,9.8083-1.002i,-9.9319+3.1945i,0.86896-1.3568i,8.8441-0.75932i
4.8098+1.41i,4.1935-3.4988i,-4.6442+1.1529i,5.343+1.1314i,3.592-3.4957i,-4.6178+1.4321i,5.3836+0.87289i
10.208-1.5526i,-8.9422+3.9324i,-0.37537-1.3544i,9.6907-1.2317i,-9.5505+3.9233i,0.70597-1.6654i,8.7554-0.93365i
4.9738+1.691i,3.7722-4.191i,-4.4981+1.3786i,5.4728+1.3575i,3.1721-4.1877i,-4.4385+1.7132i,5.4817+1.048i
10.029-1.8247i,-8.4837+4.6172i,-0.53439-1.5889i,9.5496-1.4478i,-9.0936+4.6067i,0.51086-1.9542i,8.6488-1.0979i
5.1666+1.9532i,3.2776-4.8336i,-4.3269+1.5867i,5.6254+1.5689i,2.6791-4.8302i,-4.2283+1.9728i,5.5971+1.2122i
9.8233-2.0764i,-7.9548+5.2484i,-0.71759-1.8044i,9.3866-1.648i,-8.5664+5.2369i,0.28601-2.2198i,8.5256-1.2502i
5.3859+2.1937i,2.7155-5.4189i,-4.1326+1.7743i,5.7991+1.7632i,2.1188-5.4159i,-3.9897+2.2075i,5.7285+1.3636i
9.592-2.305i,-7.3616+5.8189i,-0.9227-1.9983i,9.2035-1.8301i,-7.9751+5.8066i,0.034161-2.459i,8.387-1.3891i
5.6294+2.4098i,2.0926-5.94i,-3.9176+1.9391i,5.9921+1.9383i,1.4977-5.9376i,-3.7257+2.4144i,5.8747+1.5007i
9.3379-2.508i,-6.7112+6.3219i,-1.1472-2.1682i,9.0021-1.992i,-7.3266+6.3092i,-0.24161-2.669i,8.2346-1.5129i
5.8944+2.5991i,1.416-6.3907i,-3.6847+2.079i,6.2023+2.0924i,0.82308-6.3892i,-3.4394+2.5908i,6.034+1.622i
9.0638-2.683i,-6.011+6.7517i,-1.3883-2.3122i,8.7848-2.132i,-6.6285+6.739i,-0.53793-2.8473i,8.0699-1.6202i
6.178+2.7594i,0.69374-6.7656i,-3.4367+2.192i,6.4273+2.2237i,0.10281-6.7655i,-3.1343+2.7344i,6.2048+1.7264i
8.7728-2.8282i,-5.2694+7.1033i,-1.643-2.4285i,8.5539-2.2485i,-5.8889+7.0909i,-0.85118-2.9919i,7.8947-1.71i
6.4769+2.8891i,-0.06574-7.0603i,-3.1767+2.2767i,6.6648+2.3309i,-0.65472-7.0617i,-2.8142+2.8434i,6.3852+1.8126i
8.4681-2.9419i,-4.495+7.3728i,-1.9081-2.5159i,8.3118-2.3402i,-5.1165+7.3611i,-1.1775-3.1011i,7.7108-1.7812i
6.7879+2.9865i,-0.85356-7.2711i,-2.9078+2.3318i,6.912+2.4127i,-1.4407-7.2746i,-2.483+2.9163i,6.5733+1.8798i
8.1531-3.0228i,-3.6968+7.5571i,-2.1804-2.5733i,8.0614-2.4061i,-4.3202+7.5463i,-1.513-3.1736i,7.5202-1.8331i
7.1075+3.0507i,-1.6605-7.3955i,-2.6335+2.3566i,7.1664+2.4683i,-2.2459-7.4013i,-2.1447+2.9521i,6.7672+1.9273i
7.8314-3.0701i,-2.8843+7.654i,-2.4566-2.6001i,7.8053-2.4455i,-3.5094+7.6446i,-1.8535-3.2088i,7.325-1.8649i
7.4322+3.0809i,-2.4771-7.4319i,-2.3571+2.3507i,7.4252+2.497i,-3.0609-7.4404i,-1.8035+2.9503i,6.9648+1.9546i
7.5064-3.0831i,-2.0669+7.6625i,-2.7331-2.5961i,7.5463-2.4578i,-2.6935+7.6548i,-2.1949-3.2061i,7.1272-1.8764i
7.7583+3.0768i,-3.2938-7.3798i,-2.082+2.314i,7.6855+2.4986i,-3.8764-7.3913i,-1.4635+2.9107i,7.164+1.9615i
7.1818-3.0618i,-1.2543+7.5827i,-3.0065-2.5615i,7.2872-2.4429i,-1.8821+7.577i,-2.533-3.1658i,6.929-1.8673i
8.0823+3.0383i,-4.101-7.2397i,-1.8117+2.2469i,7.9445+2.4731i,-4.6826-7.2545i,-1.1289+2.8337i,7.3626+1.9478i
6.8612-3.0064i,-0.45582+7.4155i,-3.2736-2.4966i,7.0309-2.401i,-1.0845+7.412i,-2.8636-3.0885i,6.7323-1.8378i
8.4005+2.966i,-4.8893-7.0131i,-1.5496+2.1499i,8.1994+2.4206i,-5.4703-7.0315i,-0.80387+2.7201i,7.5586+1.9137i
6.5482-2.9174i,0.319+7.163i,-3.5309-2.4026i,6.7802-2.3324i,-0.31027+7.162i,-3.1827-2.9752i,6.5394-1.788i
8.7095+2.8606i,-5.6495-6.7026i,-1.2988+2.0243i,8.4473+2.3419i,-6.2302-6.7248i,-0.49229+2.5712i,7.7499+1.8596i
6.2464-2.7958i,1.0612+6.8282i,-3.7752-2.2805i,6.5378-2.2379i,0.43172+6.8299i,-3.4864-2.8273i,6.3524-1.7185i
9.0057+2.7232i,-6.3726-6.3118i,-1.0626+1.8715i,8.6857+2.2377i,-6.9535-6.3378i,-0.198+2.3887i,7.9344+1.7861i
5.9589-2.643i,1.7619+6.4152i,-4.0036-2.1321i,6.3064-2.1185i,1.1328+6.4196i,-3.771-2.6469i,6.1731-1.6299i
9.2859+2.5554i,-7.0501-5.8449i,-0.84375+1.6932i,8.9117+2.1092i,-7.6317-5.875i,0.07537+2.1747i,8.1102+1.6939i
5.6892-2.4606i,2.4131+5.9288i,-4.2131-1.9592i,6.0886-1.9754i,1.7846+5.936i,-4.0331-2.4361i,6.0036-1.5232i
9.5469+2.359i,-7.6742-5.3076i,-0.64511+1.4915i,9.1231+1.9578i,-8.2568-5.3417i,0.32448+1.9317i,8.2754+1.5841i
5.4401-2.2508i,3.007+5.3748i,-4.4013-1.764i,5.8868-1.8103i,2.3797+5.3849i,-4.2692-2.1977i,5.8457-1.3994i
9.7859+2.1362i,-8.2376-4.7058i,-0.46913+1.2688i,9.3175+1.7851i,-8.8217-4.7439i,0.54627+1.6625i,8.4282+1.4579i
5.2145-2.0157i,3.5367+4.7599i,-4.5656-1.5492i,5.7031-1.6247i,2.9111+4.7728i,-4.4767-1.9347i,5.701-1.2597i
10+1.8895i,-8.7335-4.0467i,-0.31801+1.0277i,9.4927+1.5931i,-9.3197-4.0887i,0.738+1.3702i,8.5669+1.3165i
5.0149-1.758i,3.9959+4.0912i,-4.7042-1.3174i,5.5396-1.4209i,3.3725+4.1068i,-4.6529-1.6504i,5.5712-1.1057i
10.187+1.6215i,-9.1562-3.3376i,-0.19364+0.77116i,9.6468+1.3838i,-9.745-3.3835i,0.89731+1.0585i,8.6902+1.1616i
4.8436-1.4805i,4.3794+3.3768i,-4.8152-1.0716i,5.3981-1.2009i,3.7586+3.3949i,-4.7957-1.3483i,5.4576-0.93896i
10.345+1.3353i,-9.5007-2.587i,-0.097585+0.50216i,9.7782+1.1595i,-10.093-2.6364i,1.0222+0.73084i,8.7966+0.99466i
4.7024-1.1864i,4.6825+2.6251i,-4.8972-0.81496i,5.2802-0.96712i,4.0648+2.6454i,-4.9033-1.0324i,5.3616-0.76113i
10.472+1.0341i,-9.7631-1.8035i,-0.031071+0.22394i,9.8853+0.92267i,-10.358-1.8561i,1.1112+0.39122i,8.885+0.81764i
4.593-0.87881i,4.9016+1.8449i,-4.9493-0.55078i,5.1873-0.72211i,4.2875+1.8671i,-4.9744-0.7064i,5.284-0.57411i
10.567+0.72107i,-9.9401-0.99607i,0.0050532-0.060165i,9.967+0.67593i,-10.539-1.0517i,1.1632+0.043666i,8.9545+0.63238i
4.5167-0.56125i,5.0343+1.0455i,-4.9707-0.28242i,5.1203-0.46852i,4.4241+1.0693i,-5.008-0.37457i,5.226-0.37984i
10.628+0.39982i,-10.03-0.17416i,0.010309-0.34674i,10.022+0.42198i,-10.633-0.23227i,1.1774-0.3077i,9.0042+0.44088i
4.4743-0.23722i,5.0789+0.23636i,-4.9611-0.013318i,5.0801-0.20909i,4.4729+0.26123i,-5.0038-0.041026i,5.188-0.18035i
10.655+0.073891i,-10.031+0.65272i,-0.015402-0.63235i,10.051+0.16359i,-10.639+0.59255i,1.1537-0.65868i,9.0337+0.24522i
4.4663+0.089699i,5.0348-0.57294i,-4.9207+0.25309i,5.067+0.053364i,4.4335-0.54744i,-4.9617+0.29004i,5.1705+0.022261i
10.648-0.2531i,-9.9436+1.475i,-0.071793-0.91356i,10.052-0.09639i,-10.557+1.4133i,1.0924-1.0051i,9.0425+0.047484i
4.4928+0.41585i,4.9026-1.3728i,-4.85+0.51339i,5.0814+0.31598i,4.3062-1.3473i,-4.8824+0.61446i,5.1738+0.22587i
10.606-0.57751i,-9.7688+2.2831i,-0.1582-1.187i,10.026-0.35511i,-10.387+2.2204i,0.99415-1.3429i,9.0306-0.15017i
4.5536+0.73762i,4.6838-2.1538i,-4.7497+0.76424i,5.123+0.57591i,4.0924-2.1288i,-4.7666+0.92816i,5.1979+0.42833i
10.53-0.89573i,-9.5085+3.0676i,-0.27358-1.4493i,9.9725-0.60971i,-10.132+3.0046i,0.86013-1.6679i,8.9981-0.34561i
4.6481+1.0514i,4.3809-2.9067i,-4.6212+1.0024i,5.1915+0.83031i,3.7947-2.8828i,-4.6159+1.2272i,5.2425+0.62751i
10.421-1.2042i,-9.1659+3.8196i,-0.41655-1.6974i,9.8928-0.85739i,-9.7948+3.7567i,0.69197-1.9763i,8.9453-0.53671i
4.7751+1.3537i,3.9974-3.6225i,-4.4659+1.2248i,5.2862+1.0764i,3.4164-3.6004i,-4.432+1.5077i,5.3073+0.82131i
10.28-1.4995i,-8.7448+4.5302i,-0.58536-1.9283i,9.7875-1.0954i,-9.3791+4.4682i,0.49168-2.2645i,8.8726-0.72138i
4.9335+1.6412i,3.5379-4.2928i,-4.2857+1.4286i,5.406+1.3115i,2.9621-4.2731i,-4.2171+1.7663i,5.3916+1.0077i
10.109-1.7783i,-8.2502+5.1912i,-0.77795-2.1392i,9.6576-1.3211i,-8.8899+5.1308i,0.26168-2.529i,8.7809-0.89763i
5.1214+1.9106i,3.0076-4.9096i,-4.083+1.6111i,5.5497+1.5331i,2.4369-4.8929i,-3.9739+1.9995i,5.4945+1.1846i
9.9094-2.0376i,-7.688+5.7949i,-0.99197-2.3276i,9.5047-1.5321i,-8.3329+5.7367i,0.0047744-2.7667i,8.6712-1.0635i
5.3367+2.1589i,2.4127-5.4655i,-3.8601+1.7699i,5.7158+1.7386i,1.8469-5.4526i,-3.7054+2.2045i,5.615+1.3503i
9.6834-2.2743i,-7.0645+6.3344i,-1.2248-2.4913i,9.3303-1.7259i,-7.7144+6.2791i,-0.27594-2.9747i,8.5445-1.2172i
5.5772+2.3834i,1.7602-5.954i,-3.6199+1.9029i,5.9025+1.926i,1.199-5.9454i,-3.4147+2.3785i,5.7519+1.5029i
9.4336-2.4858i,-6.3873+6.8034i,-1.4736-2.6282i,9.1363-1.9004i,-7.0418+6.7516i,-0.57704-3.1506i,8.4022-1.357i
5.8402+2.5814i,1.0578-6.3691i,-3.3652+2.0083i,6.1077+2.093i,0.50082-6.3656i,-3.1055+2.5193i,5.9037+1.6408i
9.1628-2.6699i,-5.6641+7.1965i,-1.7352-2.7367i,8.9249-2.0536i,-6.3229+7.1489i,-0.89488-3.2924i,8.2457-1.4813i
6.1227+2.7509i,0.3135-6.706i,-3.0993+2.0847i,6.3294+2.2378i,-0.23961-6.708i,-2.7814+2.6251i,6.0689+1.7625i
8.8741-2.8243i,-4.9034+7.5092i,-2.0066-2.8157i,8.6984-2.1839i,-5.5661+7.4662i,-1.2256-3.3983i,8.0769-1.5888i
6.4217+2.8898i,-0.46384-6.9605i,-2.8254+2.1309i,6.565+2.359i,-1.0136-6.9687i,-2.4465+2.6943i,6.2457+1.8668i
8.5705-2.9473i,-4.1142+7.7379i,-2.2842-2.8641i,8.4592-2.2897i,-4.7802+7.7001i,-1.5651-3.4672i,7.8973-1.6782i
6.7339+2.9967i,-1.2652-7.1295i,-2.5469+2.1464i,6.812+2.455i,-1.8123-7.1443i,-2.1048+2.7261i,6.4323+1.9525i
8.2556-3.0376i,-3.3057+7.8799i,-2.5647-2.8815i,8.21-2.3698i,-3.9743+7.8477i,-1.9094-3.4982i,7.709-1.7486i
7.0558+3.0702i,-2.0812-7.211i,-2.2673+2.1306i,7.0678+2.5248i,-2.6262-7.2328i,-1.7606+2.7199i,6.6267+2.0186i
7.9327-3.0941i,-2.4873+7.9336i,-2.8447-2.8677i,7.9534-2.4233i,-3.1579+7.9076i,-2.2541-3.4912i,7.5139-1.799i
7.3839+3.1095i,-2.9022-7.2037i,-1.99+2.0837i,7.3296+2.5677i,-3.4459-7.2331i,-1.4179+2.6755i,6.827+2.0645i
7.6056-3.1161i,-1.6687+7.8986i,-3.1206-2.8229i,7.6923-2.4496i,-2.3405+7.8789i,-2.5951-3.4462i,7.3142-1.8288i
7.7145+3.1141i,-3.7187-7.1078i,-1.7184+2.0061i,7.5946+2.5832i,-4.2618-7.1449i,-1.0811+2.5934i,7.0308+2.0896i
7.2778-3.1034i,-0.85943+7.7753i,-3.3891-2.7478i,7.4296-2.4483i,-1.5318+7.7622i,-2.9283-3.3639i,7.1119-1.8377i
8.044+3.084i,-4.5212-6.9242i,-1.4561+1.8986i,7.8598+2.571i,-5.0644-6.9692i,-0.75428+2.4745i,7.2362+2.0937i
6.9531-3.056i,-0.069025+7.5651i,-3.6468-2.6434i,7.1681-2.4193i,-0.741+7.5588i,-3.2495-3.2453i,6.9093-1.8255i
8.3687+3.0194i,-5.3001-6.6549i,-1.2061+1.7624i,8.1223+2.5312i,-5.8444-6.7079i,-0.44139+2.32i,7.4409+2.0766i
6.635-2.9744i,0.69326+7.2707i,-3.8905-2.5109i,6.9108-2.363i,0.022486+7.2712i,-3.5548-3.092i,6.7085-1.7922i
8.685+2.9211i,-6.0464-6.303i,-0.97177+1.599i,8.3794+2.4643i,-6.5927-6.3639i,-0.14631+2.1317i,7.6427+2.0385i
