Col0,Col1,Col2,Col3,Col4,Col5,Col6
907.99,-847.28,1.5482e-10,847.28,-907.99,125.77,773.2
697.3+312.25i,-498.62-520.46i,-162.95+245.51i,673.25+257.37i,-558.54-521.31i,-74.692+301.3i,638.58+198.42i
328.93+233.5i,122.09-398.69i,-459.77+193.76i,370.62+191.05i,62.591-398.5i,-437.7+236i,406.47+145.59i
264.45-138.24i,257.35+224.46i,-540.24-102.3i,321.6-114.83i,195.6+225.36i,-531.21-126.68i,373.68-89.607i
586.09-337.82i,-258.97+596.17i,-308.55-301.07i,589.64-273.53i,-323.33+594.2i,-243.14-363.25i,583.89-204.92i
892.72-114.22i,-798.08+269.21i,-37.454-174.28i,838.22-82.444i,-860.82+262.63i,84.288-199i,770.49-49.367i
800.45+254.12i,-701.96-351.62i,-48.193+122.69i,753.6+220.14i,-759.41-358.6i,60.22+164.16i,694.87+182.68i
423.81+305.67i,-86.6-501.35i,-331+231.6i,441.32+253.15i,-141.94-502.89i,-289.21+285.78i,451.87+196.64i
235.2-26.675i,297.11+12.21i,-553.6+13.59i,296.16-26.774i,236.23+15.103i,-549.31+10.59i,352.44-26.451i
474.87-328.52i,-21.868+571.5i,-451.44-283.93i,505.65-267.23i,-90.447+570.31i,-408.73-343.95i,528.46-201.72i
847.48-220.07i,-657.97+500.16i,-142.37-315.93i,810.54-161.59i,-726.25+489.1i,-32.251-362.55i,760.81-100.57i
887.85+166.69i,-835.85-110.65i,7.8938-48.118i,827.4+162.21i,-894.58-125.72i,131.28-27.487i,753.89+155.17i
543.54+348.38i,-336.13-509.25i,-183.33+197.35i,532.59+297.75i,-387.43-516.44i,-117.41+255.69i,513.25+242.43i
245.54+93.593i,232.85-198.55i,-495.08+119.18i,297.7+70.827i,176.05-195.08i,-486.36+138.23i,345.16+46.944i
372.61-282.98i,173.39+454.12i,-558.43-203.68i,425.05-235.84i,102.92+456.43i,-535.35-253.29i,470.79-184.99i
774.21-308.73i,-448.45+659.91i,-293.63-398.47i,763.12-232.9i,-524.17+648.05i,-201.39-461.59i,739.99-153.39i
951.96+54.553i,-877.43+170.61i,-11.662-237.39i,889.92+83.788i,-942.03+147.6i,119.6-241.96i,813.85+111.7i
681.36+355.64i,-587.73-412.63i,-51.52+86.557i,642.94+319.88i,-637.49-429.35i,40.227+140.24i,594.38+279.06i
299.19+213.59i,70.799-367.48i,-375.07+180.22i,331.14+174.35i,20.196-367.06i,-352.79+219.01i,357.87+132.35i
289.58-201.14i,292.32+265.85i,-602.85-83.761i,353.72-176.09i,223.78+272.47i,-593.54-115.9i,412.29-148.26i
676.85-370.76i,-202.33+725.53i,-460.02-406.76i,695.31-289.62i,-285.12+717.14i,-389.76-478.9i,702.81-203.92i
985.43-75.677i,-817.29+453.79i,-109.58-410.63i,934.72-13.739i,-892.12+425.35i,21.322-442.09i,869.27+48.417i
828.72+322.15i,-801.66-216.53i,30.383-90.109i,769.1+313.09i,-854.59-245.42i,146.73-50.09i,697.35+299.1i
398.71+322.56i,-168.72-458.67i,-217.91+168.98i,402.24+277.58i,-213.15-466.46i,-173.81+222.3i,399.42+228.23i
237.59-85.084i,309.86+40.184i,-569.66+42.021i,300.61-85.215i,247.51+49.301i,-565.85+32.382i,358.89-84.003i
562.18-396.22i,40.362+687.48i,-605.43-340.52i,608.45-322.55i,-46.617+686.19i,-558.5-412.81i,645.13-243.81i
