Col0,Col1,Col2,Col3,Col4,Col5,Col6
13.573,-12.763,7.7311e-11,12.763,-13.573,1.6779,11.521
4.8835+0.23009i,5.6746-0.49415i,-7.069+0.19117i,5.693+0.18674i,4.8639-0.49369i,-7.0114+0.23439i,6.1845+0.14038i
13.549-0.45953i,-12.708+1.0082i,-0.021888-0.40439i,12.743-0.36943i,-13.519+1.0056i,1.6513-0.49174i,11.507-0.27346i
4.9321+0.6877i,5.5666-1.4766i,-7.0253+0.57107i,5.732+0.55817i,4.7563-1.4752i,-6.9584+0.70024i,6.2132+0.41966i
13.476-0.91394i,-12.547+2.0046i,-0.087282-0.80393i,12.685-0.73477i,-13.358+1.9995i,1.572-0.97763i,11.464-0.54396i
5.0288+1.1376i,5.3519-2.4416i,-6.9385+0.94371i,5.8096+0.92349i,4.5423-2.4394i,-6.8531+1.1573i,6.2704+0.69451i
13.356-1.3581i,-12.28+2.9779i,-0.19538-1.1938i,12.588-1.092i,-13.092+2.9703i,1.4409-1.4519i,11.393-0.80855i
5.1725+1.5748i,5.0329-3.3776i,-6.8096+1.3044i,5.9249+1.2787i,4.2244-3.3748i,-6.6967+1.6i,6.3554+0.962i
13.19-1.7872i,-11.91+3.9166i,-0.34484-1.5694i,12.455-1.4372i,-12.724+3.9068i,1.2596-1.9089i,11.295-1.0644i
5.3617+1.9945i,4.6135-4.2737i,-6.6402+1.6484i,6.0766+1.6199i,3.8064-4.2704i,-6.4912+2.0226i,6.4673+1.2193i
12.979-2.1962i,-11.443+4.8099i,-0.53384-1.9262i,12.286-1.7664i,-12.258+4.7982i,1.0302-2.3432i,11.17-1.3086i
5.5941+2.3918i,4.0985-5.1191i,-6.4325+1.9715i,6.2631+1.9434i,3.2931-5.1157i,-6.2389+2.4199i,6.6049+1.4637i
12.726-2.5807i,-10.882+5.6476i,-0.76004-2.2599i,12.083-2.0762i,-11.699+5.6341i,0.75567-2.7497i,11.02-1.5387i
5.8673+2.7624i,3.4939-5.9039i,-6.1889+2.2695i,6.4824+2.2456i,2.6905-5.9006i,-5.9431+2.787i,6.7667+1.6927i
12.434-2.9364i,-10.236+6.4198i,-1.0207-2.5665i,11.849-2.3629i,-11.055+6.405i,0.43924-3.1235i,10.847-1.752i
6.1781+3.1022i,2.8069-6.6187i,-5.9124+2.5385i,6.732+2.5232i,2.0057-6.6159i,-5.6073+3.1191i,6.9512+1.9037i
12.107-3.2593i,-9.5106+7.1177i,-1.3125-2.8424i,11.586-2.6236i,-10.332+7.1019i,0.084785-3.4603i,10.653-1.9463i
6.5231+3.4073i,2.0454-7.2551i,-5.6066+2.7751i,7.0092+2.7733i,1.2465-7.2531i,-5.2357+3.4121i,7.1561+2.0946i
11.747-3.5458i,-8.7156+7.7332i,-1.6319-3.0844i,11.297-2.8552i,-9.5397+7.7168i,-0.30338-3.756i,10.439-2.1194i
