Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
1.1167e-07,1.7152e-07,7.5194e-07,1.8187e-06,3.362e-06,6.6662e-06,9.855e-06,1.7133e-05,2.2366e-05
1.3671e-08,1.2247e-08,2.6423e-10,8.2868e-07,7.4747e-07,4.071e-06,4.2504e-06,1.1737e-05,1.2278e-05
2.0656e-08,3.7743e-08,1.3301e-07,1.4499e-08,6.7071e-08,5.7329e-07,3.621e-07,3.9846e-06,3.2171e-06
1.8494e-08,2.1255e-09,3.5773e-08,3.2577e-07,6.1127e-07,1.9524e-07,4.58e-07,1.4422e-07,1.0011e-09
1.5698e-08,2.3207e-13,3.4381e-09,1.8938e-07,5.0745e-07,1.0866e-06,1.864e-06,9.7873e-07,2.0698e-06
1.2682e-08,4.9081e-12,1.6334e-11,5.4378e-08,2.2688e-07,1.1198e-06,2.1867e-06,3.1612e-06,5.479e-06
9.6357e-09,1.4954e-12,1.5511e-10,9.5974e-09,8.9702e-08,7.1696e-07,1.7429e-06,4.0135e-06,7.2152e-06
6.7503e-09,1.8368e-12,1.2324e-10,1.2572e-09,2.686e-08,3.8598e-07,1.1516e-06,3.673e-06,7.2161e-06
4.2073e-09,2.2323e-12,1.4267e-10,1.3212e-09,9.7105e-09,2.0664e-07,7.6652e-07,2.8646e-06,6.3139e-06
2.1663e-09,2.5899e-12,1.9457e-10,1.797e-09,8.7277e-09,1.0241e-07,5.0719e-07,2.1449e-06,5.1576e-06
7.5569e-10,2.8872e-12,2.5018e-10,1.5714e-09,1.1775e-08,6.238e-08,3.3274e-07,1.633e-06,4.2272e-06
6.404e-11,3.1055e-12,3.0409e-10,1.5383e-09,1.1977e-08,5.5083e-08,2.4807e-07,1.2239e-06,3.4515e-06
1.3482e-10,3.2311e-12,3.5283e-10,1.5939e-09,1.1449e-08,6.0514e-08,2.192e-07,9.2193e-07,2.7513e-06
9.6358e-10,3.256e-12,3.9337e-10,1.5899e-09,1.1158e-08,6.2282e-08,2.1632e-07,7.4129e-07,2.1898e-06
2.4982e-09,3.1787e-12,4.2314e-10,1.5393e-09,1.0953e-08,5.7367e-08,2.1321e-07,6.4398e-07,1.7847e-06
4.6424e-09,3.0042e-12,4.4027e-10,1.4422e-09,1.0347e-08,5.1235e-08,1.926e-07,5.8907e-07,1.4964e-06
7.2613e-09,2.7432e-12,4.437e-10,1.3046e-09,9.4645e-09,4.5074e-08,1.6361e-07,5.4071e-07,1.2728e-06
1.019e-08,2.4123e-12,4.332e-10,1.1352e-09,8.3384e-09,3.8855e-08,1.3341e-07,4.6888e-07,1.072e-06
1.3246e-08,2.0322e-12,4.0944e-10,9.4467e-10,7.0398e-09,3.187e-08,1.0427e-07,3.7638e-07,8.5949e-07
1.6235e-08,1.6268e-12,3.739e-10,7.4491e-10,5.6504e-09,2.4708e-08,7.7144e-08,2.8191e-07,6.2831e-07
1.8971e-08,1.2216e-12,3.2882e-10,5.485e-10,4.2574e-09,1.7801e-08,5.2029e-08,1.9498e-07,4.0938e-07
2.1281e-08,8.4207e-13,2.7704e-10,3.6779e-10,2.9485e-09,1.1567e-08,3.0546e-08,1.2101e-07,2.2754e-07
2.3021e-08,5.12e-13,2.218e-10,2.1413e-10,1.8058e-09,6.3975e-09,1.4115e-08,6.2973e-08,9.4884e-08
2.408e-08,2.5216e-13,1.6658e-10,9.7176e-11,9.0116e-10,2.617e-09,3.7165e-09,2.258e-08,1.8724e-08
2.4393e-08,7.8879e-14,1.1485e-10,2.4274e-11,2.914e-10,4.6322e-10,4.6628e-12,2.2042e-09,1.1741e-09
2.394e-08,3.0382e-15,6.9855e-11,6.6791e-15,1.4841e-11,7.1418e-11,3.2124e-09,3.2505e-09,4.1758e-08
2.2749e-08,2.9406e-14,3.4424e-11,2.5898e-11,8.8859e-11,1.4662e-09,1.3138e-08,2.5606e-08,1.3809e-07
2.0894e-08,1.5633e-13,1.0784e-11,1.0032e-10,5.0881e-10,4.56e-09,2.9158e-08,6.7862e-08,2.8405e-07
1.8494e-08,3.7582e-13,4.2112e-13,2.186e-10,1.2483e-09,9.1583e-09,5.0266e-08,1.2736e-07,4.7033e-07
1.5698e-08,6.7411e-13,3.9853e-12,3.7331e-10,2.2609e-09,1.4972e-08,7.5135e-08,2.0037e-07,6.8531e-07
1.2682e-08,1.0324e-12,2.1253e-11,5.5471e-10,3.4829e-09,2.1637e-08,1.022e-07,2.823e-07,9.1548e-07
9.6357e-09,1.4283e-12,5.1139e-11,7.5142e-10,4.8376e-09,2.8732e-08,1.2977e-07,3.6799e-07,1.1464e-06
6.7503e-09,1.8368e-12,9.1766e-11,9.5108e-10,6.2398e-09,3.5814e-08,1.561e-07,4.5208e-07,1.3635e-06
4.2073e-09,2.2323e-12,1.4058e-10,1.1411e-09,7.6015e-09,4.2436e-08,1.7954e-07,5.2927e-07,1.5532e-06
2.1663e-09,2.5899e-12,1.9452e-10,1.3097e-09,8.837e-09,4.8183e-08,1.9863e-07,5.9471e-07,1.7035e-06
7.5569e-10,2.8872e-12,2.5018e-10,1.446e-09,9.8688e-09,5.2694e-08,2.1215e-07,6.4429e-07,1.805e-06
