Col0,Col1,Col2,Col3,Col4,Col5,Col6
-19.545,39.705,-8.2279e-14,5.365,-5.7494,0.79638,4.8959
-15.481+36.364i,-0.32179-46.826i,-2.6794+1.3487i,2.4522+1.2968i,0.05146-2.7384i,-2.5074+1.6378i,2.6356+0.98326i
31.438+13.465i,-44.154+8.229i,-2.7251-2.0211i,3.537-1.7173i,-1.0653+3.8615i,-2.3953-2.4208i,3.6323-1.2672i
39.021-7.5722i,3.7142+46.203i,0.097781-0.56353i,5.097+1.1955i,-5.56-0.71759i,0.86139-0.42645i,4.6369+1.1746i
-8.6892-43.317i,53.631-12.428i,-2.8354+0.8601i,1.8113+0.50199i,0.89423-1.3981i,-2.7696+0.99624i,2.0739+0.33043i
-29.15-13.447i,-14.45-53.428i,-2.0081-2.1092i,3.7268-1.3937i,-1.9858+3.6027i,-1.5988-2.4672i,3.6991-0.95873i
-37.232+46.915i,-68.022+17.862i,-0.59499+1.6629i,2.834+0.0089383i,-2.4421-1.6725i,-0.21694+1.7834i,2.6746-0.23868i
26.37+51.225i,23.382+87.101i,1.0872-0.1341i,-0.16183+3.4831i,-0.91379-3.5985i,1.1411+0.37333i,-0.30907+3.1985i
75.824+28.463i,159.65-77.272i,44.622+66.782i,-78.983+1.0151i,40.02-67.87i,36.095+71.718i,-78.702-8.9869i
84.47-26.899i,-294.84-134.71i,169.34-298.93i,164.83+304.95i,-345.98-27.87i,205.94-275.08i,125.28+322.66i
47.08-146.87i,164.07+385.34i,-580.91-28.538i,335.28-473.46i,221.61+535.92i,-572.76-100.86i,392.19-427.83i
-108.77-58.611i,118.28-350.65i,197.56+445.69i,-480.5-72.744i,317.37-367.73i,140.39+466.82i,-467.82-132.54i
-68.056+6.796i,-199.4+103.58i,118.58-144.49i,60.909+179.56i,-183.86-47.929i,136.12-128.19i,37.982+185.31i
-29.294+47.833i,86.431+51.483i,-15.864-3.5625i,11.269-10.42i,3.7878+14.729i,-15.328-5.3645i,12.639-8.9803i
3.3867+41.324i,27.635-45.909i,-0.14949-0.59678i,2.4922-0.28443i,-2.5213+0.90159i,0.20975-0.68176i,2.2965-0.17098i
34.349-0.3426i,-34.436-19.924i,-2.0163+1.7392i,1.397-0.56483i,0.51912-1.134i,-1.9534+1.78i,1.5742-0.77362i
11.318-12.499i,-15.784+26.811i,2.3587+0.977i,-2.3077+1.9965i,0.11432-3.1165i,2.1852+1.3434i,-2.456+1.6769i
-17.065-20.484i,24.401+10.071i,0.39472+5.3511i,-2.6955-2.6841i,2.4939-2.4748i,0.022888+5.3362i,-2.5184-3.2437i
-10.81+4.798i,7.8699-18.542i,-1.7697+1.0607i,1.2488-0.067013i,0.43148-0.98892i,-1.7112+1.1268i,1.4023-0.21861i
-6.8455+16.616i,-17.822-7.1854i,2.6635+1.6867i,-2.9271+1.4648i,0.47326-3.2564i,2.4199+2.025i,-3.0666+1.0864i
