Col0,Col1,Col2,Col3,Col4,Col5
0.0022940419598663,0.0022940248962015,0.00229399076924819,0.00229393957975886,0.00229387132886227,0.00229378601806334,0.00229368364924313
0.00214027780587973,0.00214026394680131,0.00214023622891053,0.00214019465273946,0.00214013921908617,0.00214006992901477,0.0021399867838553
0.00199683689430362,0.00199682563788739,0.00199680312524302,0.00199676935674675,0.00199672433296287,0.00199666805464376,0.00199660052272987
0.00186302300064841,0.00186301385805932,0.00186299557301416,0.00186296814577893,0.00186293157675263,0.00186288586646727,0.0018628310155878
0.00173818744722475,0.00173818002146149,0.00173816517002901,0.00173814289311541,0.0017381131910028,0.00173807606406736,0.00173803151277926
0.00162172574545641,0.00162171971409334,0.00162170765143371,0.00162168955761051,0.00162166543282323,0.00162163527733783,0.0016215990914868
0.0015130744957555,0.00151306959692969,0.00151305979932508,0.00151304510303571,0.00151302550820263,0.00151300101501392,0.00151297162370466
0.00141170852153877,0.00141170454257122,0.00141169658466935,0.00141168464789967,0.00141166873236191,0.00141164883818905,0.00141162496554733
0.00131713821669979,0.00131713498485549,0.0013171285211904,0.00131711882575153,0.00131710589860941,0.00131708973985807,0.00131707034961504
0.00122890708818413,0.00122890446316857,0.00122889921315408,0.00122889133817389,0.00122888083827788,0.00122886771353254,0.00122885196402097
0.00114658947731032,0.00114658734517595,0.00114658308091897,0.00114657668456289,0.00114656815614296,0.0011465574957062,0.00114654470331138
0.00106978844519644,0.00106978671339405,0.00106978324979758,0.00106977805442365,0.0010697711272972,0.00106976246845146,0.001069752077928
0.000998133809136237,0.000998132402496,0.000998129589221401,0.000998125369324194,0.000998119742822009,0.000998112709738352,0.000998104270102605
0.000931280318057573,0.000931279175525096,0.000931276890464299,0.000931273462883491,0.000931268892795139,0.000931263180215863,0.000931256325166441
0.000868905956322676,0.000868905028308135,0.000868903172281993,0.000868900388250125,0.000868896676221346,0.000868892036207409,0.000868886468223005
0.000810710366117189,0.000810709612342367,0.000810708104794803,0.000810705843478651,0.000810702828400144,0.000810699059567592,0.000810694536991384
0.000756413379546509,0.000756412767296206,0.000756411542797067,0.000756409706052032,0.000756407257065507,0.000756404195843369,0.000756400522392964
0.00070575365233125,0.000705753155033073,0.000705752160437765,0.000705750668547403,0.000705748679365104,0.000705746192895023,0.000705743209142354
0.000658487391658472,0.000658486987729424,0.000658486179872031,0.000658484968087761,0.000658483352378818,0.00065848133274814,0.0006584789091994
0.000614387171511819,0.000614386843421226,0.000614386187240591,0.000614385202970955,0.000614383890613874,0.000614382250171426,0.000614380281646209
0.000573240828425722,0.000573240561935094,0.000573240028953766,0.000573239229482472,0.000573238163522314,0.00057323683107476,0.000573235232141648
0.000534850439127204,0.00053485022265932,0.000534849789734614,0.000534849140353606,0.000534848274517074,0.000534847192226058,0.000534845893481856
0.000499031306349303,0.000499031130619669,0.000499030779072829,0.000499030251709151,0.000499029548529186,0.00049902866953367,0.000499027614723522
0.000465611407710088,0.000465611264563034,0.000465610978609435,0.000465610549849548,0.000465609978283762,0.000465609263912593,0.000465608406736691
0.000434429298146448,0.000434429182653787,0.000434428951164759,0.000434428603679548,0.000434428140198432,0.000434427560721781,0.000434426865250056
0.000405335683833026,0.00040533559034143,0.000405335402631518,0.000405335120703421,0.000405334744557333,0.000405334274193518,0.0004053337096123
0.000378193239031324,0.000378193159257209,0.000378193002959735,0.00037819277013899,0.000378192460795105,0.000378192074928258,0.000378191612538671
0.000352863795977052,0.000352863734735508,0.000352863611332674,0.000352863425768617,0.000352863178043437,0.000352862868157265,0.000352862496110266
0.000329226944523363,0.000329226901446441,0.000329226807871519,0.00032922666379865,0.00032922646922791,0.000329226224159396,0.00032922592859323
0.000307189106423871,0.000307189062581433,0.00030718897773695,0.000307188851890452,0.000307188685041984,0.000307188477191609,0.000307188228339406
0.000286621045322897,0.000286620999366154,0.000286620920089945,0.000286620807494287,0.00028662066157921,0.000286620482344755,0.000286620269790973
0.000267432199849155,0.000267432172147918,0.000267432117410621,0.00026743203563728,0.000267431926827922,0.000267431790982579,0.000267431628101292
0.000249546878923176,0.00024954687249514,0.000249546844174886,0.000249546793962428,0.000249546721857787,0.00024954662786099,0.000249546511972067
0.000232493052612901,0.000232493045990167,0.000232493021180134,0.000232492978182812,0.000232492916998212,0.000232492837626351,0.000232492740067248
0.000217303355428452,0.000217303333637368,0.000217303297388796,0.000217303246682739,0.000217303181519203,0.0002173031018982,0.000217303007819742
0.000204518318972065,0.00020451829206841,0.000204518254645353,0.000204518206702897,0.000204518148241049,0.000204518079259821,0.000204517999759224
0.000187112955111192,0.000187112936494206,0.000187112907361882,0.000187112867714224,0.000187112817551236,0.000187112756872924,0.000187112685679297
0.000169948265438405,0.000169948256744191,0.000169948237831948,0.000169948208701677,0.00016994816935338,0.00016994811978706,0.00016994806000272
0.000171946731408005,0.000171946733000869,0.00017194673067225,0.000171946724422149,0.000171946714250568,0.000171946700157512,0.000171946682142985
0.000172186639625474,0.000172186650501642,0.000172186660311767,0.00017218666905585,0.000172186676733894,0.000172186683345901,0.000172186688891876
