Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
7.8655e-08,1.2081e-07,5.2964e-07,1.281e-06,2.368e-06,4.6954e-06,6.9415e-06,1.2068e-05,1.5754e-05
9.6294e-09,8.6264e-09,1.8611e-10,5.8369e-07,5.2649e-07,2.8674e-06,2.9938e-06,8.2668e-06,8.6481e-06
1.4549e-08,2.6585e-08,9.3683e-08,1.0213e-08,4.7242e-08,4.038e-07,2.5505e-07,2.8066e-06,2.266e-06
1.3026e-08,1.4971e-09,2.5197e-08,2.2946e-07,4.3055e-07,1.3752e-07,3.226e-07,1.0158e-07,7.0515e-10
1.1057e-08,1.6346e-13,2.4216e-09,1.3339e-07,3.5742e-07,7.6534e-07,1.3129e-06,6.8937e-07,1.4579e-06
8.9327e-09,3.457e-12,1.1505e-11,3.8301e-08,1.5981e-07,7.8877e-07,1.5402e-06,2.2266e-06,3.8592e-06
6.787e-09,1.0533e-12,1.0925e-10,6.76e-09,6.3183e-08,5.0499e-07,1.2276e-06,2.827e-06,5.0821e-06
4.7546e-09,1.2938e-12,8.6806e-11,8.8553e-10,1.8919e-08,2.7187e-07,8.1113e-07,2.5871e-06,5.0827e-06
2.9634e-09,1.5723e-12,1.0049e-10,9.3061e-10,6.8397e-09,1.4555e-07,5.399e-07,2.0177e-06,4.4473e-06
1.5259e-09,1.8242e-12,1.3705e-10,1.2657e-09,6.1474e-09,7.2134e-08,3.5724e-07,1.5108e-06,3.6328e-06
5.3228e-10,2.0336e-12,1.7622e-10,1.1068e-09,8.2939e-09,4.3938e-08,2.3437e-07,1.1502e-06,2.9774e-06
4.5107e-11,2.1874e-12,2.1418e-10,1.0835e-09,8.4358e-09,3.8798e-08,1.7473e-07,8.6204e-07,2.4311e-06
9.4959e-11,2.2758e-12,2.4852e-10,1.1227e-09,8.0641e-09,4.2623e-08,1.5439e-07,6.4937e-07,1.9379e-06
6.787e-10,2.2934e-12,2.7707e-10,1.1199e-09,7.859e-09,4.3869e-08,1.5237e-07,5.2213e-07,1.5424e-06
1.7597e-09,2.239e-12,2.9804e-10,1.0842e-09,7.7148e-09,4.0407e-08,1.5018e-07,4.5359e-07,1.257e-06
3.2699e-09,2.116e-12,3.1011e-10,1.0158e-09,7.2877e-09,3.6088e-08,1.3566e-07,4.1492e-07,1.054e-06
5.1145e-09,1.9322e-12,3.1252e-10,9.1892e-10,6.6664e-09,3.1749e-08,1.1524e-07,3.8085e-07,8.9652e-07
7.1777e-09,1.6991e-12,3.0513e-10,7.9961e-10,5.8732e-09,2.7368e-08,9.3967e-08,3.3026e-07,7.5508e-07
9.3297e-09,1.4314e-12,2.8839e-10,6.6538e-10,4.9585e-09,2.2448e-08,7.3447e-08,2.651e-07,6.0539e-07
1.1435e-08,1.1459e-12,2.6336e-10,5.2468e-10,3.9799e-09,1.7403e-08,5.4337e-08,1.9857e-07,4.4255e-07
