Col0,Col1,Col2,Col3,Col4,Col5,Col6
153.62,-152.68,-2.6293e-13,152.68,-153.62,1.8884,151.7
119.7+44.692i,-86.831-92.861i,-20.806+31.346i,119.29+43.954i,-87.669-92.95i,-19.531+32.191i,118.85+43.213i
67.374+23.322i,31.151-64.581i,-66.529+28.037i,67.978+22.807i,30.361-64.509i,-66.299+28.575i,68.55+22.29i
72.065-32.676i,56.172+56.593i,-91.629-17.351i,72.974-32.138i,55.129+56.762i,-91.521-17.894i,73.852-31.596i
108.48-39.491i,-35.758+109.47i,-52.58-51.305i,108.56-38.434i,-36.817+109.41i,-51.72-52.182i,108.62-37.374i
40.935-31.41i,-50.149-12.401i,11.213+52.176i,40.626-31.909i,-50.225-11.819i,11.535+52.101i,40.297-32.404i
-211.28-356.31i,396.91-123.23i,-183.42+466.95i,-206.93-360.42i,397.31-117.26i,-188.06+465.09i,-202.55-364.47i
753.62+7270.9i,-6610.9-3116.7i,5932.4-4150.9i,662.72+7278.7i,-6572.5-3199.4i,5984.7-4075i,571.69+7285.3i
7515.1-13984i,8362.9+13495i,-15897+390.24i,7690.7-13889i,8192.2+13598i,-15900+191.18i,7865.1-13792i
-10004+5399.7i,391.4-11362i,9641+6063.8i,-10071+5273.5i,534.3-11356i,9564+6184.5i,-10137+5146.4i
2053.1+167.84i,-1213.5+1663.9i,-823.17-1826.7i,2050.3+193.1i,-1234.3+1649.2i,-799.73-1837.1i,2047.2+218.33i
119.61+41.131i,-125.91+1.4907i,8.1346-49.586i,118.84+41.642i,-126.48+0.75932i,9.5946-49.344i,118.03+42.149i
46.362-20.659i,17.459-48.334i,-42.155+45.379i,46.919-20.967i,17.192-47.756i,-42.026+45.494i,47.446-21.268i
29.729+49.57i,3.7412-57.616i,13.983-3.3661i,29.551+49.601i,3.9135-57.668i,14.201-2.436i,29.342+49.625i
-49.729+70.758i,6.4621-86.234i,90.47+32.998i,-50.575+70.144i,7.5055-86.159i,89.906+34.501i,-51.438+69.512i
-93.893+6.4144i,32.747-88.631i,81.183+110.17i,-94.353+5.0302i,33.933-87.782i,79.845+111.13i,-94.816+3.6397i
