Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
8.1071e-08,1.2452e-07,5.459e-07,1.3204e-06,2.4407e-06,4.8396e-06,7.1546e-06,1.2438e-05,1.6238e-05
9.9251e-09,8.8913e-09,1.9182e-10,6.0161e-07,5.4265e-07,2.9555e-06,3.0857e-06,8.5206e-06,8.9136e-06
1.4996e-08,2.7401e-08,9.656e-08,1.0526e-08,4.8693e-08,4.162e-07,2.6288e-07,2.8928e-06,2.3355e-06
1.3426e-08,1.5431e-09,2.5971e-08,2.3651e-07,4.4377e-07,1.4174e-07,3.325e-07,1.047e-07,7.268e-10
1.1397e-08,1.6848e-13,2.496e-09,1.3748e-07,3.684e-07,7.8884e-07,1.3532e-06,7.1054e-07,1.5026e-06
9.207e-09,3.5632e-12,1.1858e-11,3.9477e-08,1.6471e-07,8.1299e-07,1.5875e-06,2.295e-06,3.9777e-06
6.9954e-09,1.0856e-12,1.1261e-10,6.9676e-09,6.5123e-08,5.205e-07,1.2653e-06,2.9138e-06,5.2381e-06
4.9006e-09,1.3335e-12,8.9471e-11,9.1272e-10,1.95e-08,2.8022e-07,8.3604e-07,2.6665e-06,5.2388e-06
3.0544e-09,1.6206e-12,1.0358e-10,9.5918e-10,7.0497e-09,1.5002e-07,5.5648e-07,2.0797e-06,4.5838e-06
1.5727e-09,1.8802e-12,1.4126e-10,1.3046e-09,6.3362e-09,7.4349e-08,3.6821e-07,1.5572e-06,3.7443e-06
5.4862e-10,2.0961e-12,1.8163e-10,1.1408e-09,8.5485e-09,4.5287e-08,2.4156e-07,1.1856e-06,3.0689e-06
4.6492e-11,2.2546e-12,2.2076e-10,1.1168e-09,8.6948e-09,3.999e-08,1.801e-07,8.8851e-07,2.5057e-06
9.7875e-11,2.3457e-12,2.5615e-10,1.1571e-09,8.3117e-09,4.3932e-08,1.5913e-07,6.6931e-07,1.9974e-06
6.9954e-10,2.3638e-12,2.8558e-10,1.1543e-09,8.1003e-09,4.5216e-08,1.5705e-07,5.3817e-07,1.5898e-06
1.8137e-09,2.3077e-12,3.0719e-10,1.1175e-09,7.9517e-09,4.1647e-08,1.5479e-07,4.6752e-07,1.2956e-06
3.3703e-09,2.181e-12,3.1963e-10,1.047e-09,7.5115e-09,3.7196e-08,1.3982e-07,4.2766e-07,1.0863e-06
