Col0,Col1,Col2,Col3,Col4,Col5,Col6
3048.9,11600,-8.95e-11,-11600,-3048.9,422.33,2596.3
1182.7+843.16i,-14503-6993.1i,14474-7285.4i,-3022.3+15814i,27.289-1452.2i,-1329.7+868.55i,1397.6+521.42i
1795.6-1135.1i,14694+11998i,-10367-7688.9i,15747+10578i,-564.95+2047.7i,-1270.3-1283.8i,1926.2-671.98i
2904.3+635.02i,-16882-13278i,2162-12460i,20368-6814.1i,-2948.5-380.54i,456.8-226.15i,2459+622.89i
806.19+352.99i,11782+14784i,-21117+6405.8i,1582.9-18838i,474.21-741.39i,-1468.8+528.31i,1099.8+175.23i
1959.9-958.05i,-7144.1-17229i,-2605.7-2736.8i,-16857-7980.9i,-1053.1+1910.5i,-847.83-1308.3i,1961.6-508.42i
1563.7+135.98i,47.831+23898i,-9939.6+27779i,-15198+18443i,-1295.1-886.91i,-115.04+945.72i,1418.3-126.58i
-6.3825+1968.9i,1512.9-33999i,10967-1352.6i,9728.6+32612i,-484.59-1908.3i,605.13+197.98i,-163.9+1696.2i
-41373+5833.9i,14557+1038.1i,62308+93250i,-4611.5+13846i,21223-35992i,19141+38032i,-41736-4765.8i
1.07e+05+1.4977e+05i,-1.8507e+05-36197i,1.7452e+05-3.0806e+05i,1.2619e+05+1.4013e+05i,-1.8347e+05-14780i,1.0921e+05-1.4588e+05i,66436+1.7111e+05i
1.4481e+05-2.7131e+05i,1.5886e+05+3.1225e+05i,-5.362e+05-26342i,1.887e+05-2.9517e+05i,1.1752e+05+2.842e+05i,-3.0374e+05-53488i,2.0798e+05-2.2688e+05i
-2.5752e+05-6256.6i,1.3155e+05-2.5575e+05i,1.8618e+05+4.2002e+05i,-2.7784e+05-74281i,1.683e+05-1.9501e+05i,74449+2.4756e+05i,-2.4808e+05-70288i
43950+90668i,-86838+20876i,1.3418e+05-1.635e+05i,-3533.7+89243i,-97500-25417i,72185-67981i,20142+98269i
5155.4-6202.2i,-8439.1-18453i,-31726-7124.3i,-15518+13073i,2008.7+7810.9i,-8128.6-2844.8i,6702.4-4762.3i
1404.6-208.62i,6438.6+19614i,-4501.3-17970i,3567.5+20333i,-1337+478.12i,111.23-361.54i,1217.8-90.67i
635.22-184.08i,-2670-15004i,-11407+9840i,14450+4842.7i,275.29-601.34i,-1035.9+943.95i,834.81-410.25i
-1125.8+1211.5i,-904.48+9749.2i,-3621-1499.9i,6254.1-7533.3i,60.625-1652.7i,1158.8+712.39i,-1302.4+889.27i
-1500.8-1104.1i,4362.4-10968i,1011.1+13708i,-5924.6-10210i,1322.5-1312.4i,12.138+2829.8i,-1335.5-1720.2i
570.37+45.417i,-3823.8+6821.1i,555.97-333.24i,-7818.2+156.87i,228.82-524.43i,-907.44+597.54i,743.65-115.93i
-1453.8+965.22i,4484.6-6852.8i,7186.2+4550.6i,-4277.5+6984i,250.97-1726.9i,1283.3+1073.8i,-1626.2+576.1i
-921.77-1128.9i,-3483.2+1551.3i,248.64-2524.5i,3113.6+2201.1i,1124.3-927.39i,-377.66+2381.8i,-719.57-1625i
442+415.73i,4827.9-1339.1i,1687.5-650.94i,4476.5-2250i,48.315-604.86i,-543.98+291.04i,534.64+292.97i
-1414.7+532.96i,-4476.7-2121.3i,-2668.4-2418.5i,-2549.9-4247.2i,391.73-1460.2i,1066.7+1218.3i,-1534.9+154.59i
-382.2-973.52i,5069.7+494.74i,-815.61+2947.2i,-4602.8-2182i,828.31-638.53i,-603.59+1854.9i,-181.47-1349.3i
239.56+627.41i,-3272-2413.3i,-3746.2+745.17i,-2099.4+3481.7i,-18.77-671.33i,-239.35+141.12i,275.27+520.1i
-1270.8+161.96i,2393.2+878.77i,2786.5+3570.5i,270.94+2535i,465.89-1193.4i,817.49+1295.5i,-1342-194.97i
-6.8907-750.98i,-317.66-3193.3i,-1167.8+2469.2i,2669.9-1780.2i,584.89-471.09i,-714.39+1404.4i,180.69-1033.9i
17.347+709.44i,111.28+2154.9i,3180.7-78.081i,5.413-2157.8i,-17.485-709.44i,2.5737+98.265i,14.727+604.13i
-1073.3-125.84i,755.26-3831.3i,227.46+425.55i,-3605.2-1500.6i,491.67-962.33i,569.26+1325.7i,-1101.7-458.38i
227.2-505.41i,-281.89+1814.8i,478.34-679.18i,-1613.7+876.79i,399.32-384.19i,-741.85+1028i,395.69-717.51i
-191.06+694.52i,1116.7-2312.5i,-1893.5-280.87i,397.33+2537.1i,18.778-720.07i,186.18+127.75i,-218.3+583.17i
-846.63-330.36i,-1136.4+43.44i,267.27+809.03i,938.61-642.04i,483.22-769.69i,331.29+1312i,-838.25-636.37i
347.65-263.41i,2188.5-823.87i,-2237.1+2237.1i,823.87-2188.5i,263.41-347.65i,-706.08+717.75i,493.27-421.53i
-364.94+609.41i,-1907.3-641.84i,1193.9+394.41i,-1914.3-620.64i,69.907-706.88i,313.61+204.72i,-405.99+487.49i
-609.81-455.86i,2114-487.45i,380.57+2565.6i,-2164.5+147.21i,451.23-613.25i,111.28+1256.5i,-570.48-733.25i
378.2-44.013i,-1065.2-962.49i,676.82-476.67i,547.37+1327.2i,168.85-341.27i,-622.85+469.46i,498.63-161.83i
-492.05+477.37i,920.04+283.23i,571.92+305.7i,746.64+607.63i,123.55-674.34i,386.69+309.24i,-537.95+342.93i
-379.66-509.28i,-120.94-1874.7i,8.7645-357.02i,212.78-1866.5i,404.19-490.04i,-82.869+1162.9i,-315.38-756.22i
340.21+138.98i,415.49+1031.4i,-1272.7+601.95i,-533.72-975.51i,108.39-351.16i,-506.59+281.14i,434.5+49.873i
-566.64+319.29i,84.137-1947.1i,-204.4-159.52i,-1868.3+554.72i,172.04-627.24i,408.58+424.34i,-609.89+172.5i
-170.71-500.21i,94.879+549.71i,-458.66+2305.8i,-298.02+471.55i,349.14-396.81i,-243.88+1037.9i,-87.783-715.48i
253.74+276.51i,702.48-1131.7i,-339.96+94.08i,1184.3+609.55i,75.489-367.62i,-371.23+150.76i,322.34+206.06i
-588.37+153.91i,-731.6-71.128i,1196.8+1320.5i,0.92345-735.05i,210.84-570.45i,384.49+535.46i,-622.88-3.3786i
5.3217-440.55i,1348.4-777.98i,-75.929+196.84i,-476.67-1482i,291.91-330i,-366.14+890.07i,100.47-623.85i
137.77+364.03i,-923.67-193.77i,294.54-29.009i,-868.12+370.25i,64.099-383.92i,-230.08+74.965i,182.47+303.58i
-561.38-2.6216i,1040.8-499.17i,-172.07-271.73i,-896.23+727.42i,237.65-508.6i,321.82+630.65i,-582.53-167.23i
140.2-343.87i,-399.4-703.51i,-532.4+888.26i,808.72+20.609i,237.17-285.74i,-446.38+729.51i,241.19-496.04i
9.7927+401.36i,595.77+227.96i,-922.43-68.043i,622.77-138.07i,68.579-395.58i,-95.379+48.46i,33.634+343.65i
