Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
7.6961e-08,1.1821e-07,5.1823e-07,1.2535e-06,2.317e-06,4.5943e-06,6.7919e-06,1.1808e-05,1.5414e-05
9.422e-09,8.4405e-09,1.821e-10,5.7111e-07,5.1514e-07,2.8057e-06,2.9293e-06,8.0887e-06,8.4618e-06
1.4236e-08,2.6012e-08,9.1665e-08,9.9928e-09,4.6225e-08,3.951e-07,2.4956e-07,2.7461e-06,2.2172e-06
1.2746e-08,1.4648e-09,2.4654e-08,2.2452e-07,4.2128e-07,1.3455e-07,3.1565e-07,9.9396e-08,6.8996e-10
1.0819e-08,1.5994e-13,2.3695e-09,1.3051e-07,3.4972e-07,7.4886e-07,1.2846e-06,6.7452e-07,1.4265e-06
8.7403e-09,3.3826e-12,1.1257e-11,3.7476e-08,1.5636e-07,7.7178e-07,1.507e-06,2.1787e-06,3.7761e-06
6.6408e-09,1.0306e-12,1.069e-10,6.6144e-09,6.1822e-08,4.9412e-07,1.2012e-06,2.7661e-06,4.9726e-06
4.6522e-09,1.2659e-12,8.4936e-11,8.6646e-10,1.8511e-08,2.6601e-07,7.9366e-07,2.5314e-06,4.9732e-06
2.8996e-09,1.5385e-12,9.8329e-11,9.1056e-10,6.6924e-09,1.4241e-07,5.2827e-07,1.9743e-06,4.3515e-06
1.493e-09,1.7849e-12,1.3409e-10,1.2385e-09,6.015e-09,7.058e-08,3.4955e-07,1.4782e-06,3.5545e-06
5.2081e-10,1.9898e-12,1.7242e-10,1.083e-09,8.1152e-09,4.2991e-08,2.2932e-07,1.1255e-06,2.9133e-06
4.4135e-11,2.1403e-12,2.0957e-10,1.0602e-09,8.2541e-09,3.7963e-08,1.7097e-07,8.4347e-07,2.3787e-06
9.2914e-11,2.2268e-12,2.4317e-10,1.0985e-09,7.8904e-09,4.1705e-08,1.5107e-07,6.3538e-07,1.8961e-06
6.6408e-10,2.244e-12,2.711e-10,1.0958e-09,7.6897e-09,4.2924e-08,1.4909e-07,5.1089e-07,1.5092e-06
1.7218e-09,2.1907e-12,2.9162e-10,1.0609e-09,7.5486e-09,3.9536e-08,1.4694e-07,4.4382e-07,1.23e-06
3.1995e-09,2.0704e-12,3.0343e-10,9.9394e-10,7.1307e-09,3.5311e-08,1.3273e-07,4.0598e-07,1.0313e-06
5.0044e-09,1.8906e-12,3.0579e-10,8.9912e-10,6.5228e-09,3.1065e-08,1.1276e-07,3.7265e-07,8.7721e-07
7.0231e-09,1.6625e-12,2.9856e-10,7.8238e-10,5.7467e-09,2.6778e-08,9.1943e-08,3.2315e-07,7.3882e-07
9.1287e-09,1.4006e-12,2.8218e-10,6.5105e-10,4.8517e-09,2.1965e-08,7.1865e-08,2.5939e-07,5.9235e-07
1.1189e-08,1.1212e-12,2.5769e-10,5.1338e-10,3.8942e-09,1.7028e-08,5.3167e-08,1.9429e-07,4.3302e-07
1.3074e-08,8.4193e-13,2.2662e-10,3.7802e-10,2.9342e-09,1.2268e-08,3.5857e-08,1.3437e-07,2.8214e-07
1.4667e-08,5.8034e-13,1.9093e-10,2.5348e-10,2.0321e-09,7.9718e-09,2.1052e-08,8.3397e-08,1.5681e-07
1.5865e-08,3.5286e-13,1.5286e-10,1.4758e-10,1.2445e-09,4.409e-09,9.728e-09,4.34e-08,6.5392e-08
1.6596e-08,1.7379e-13,1.1481e-10,6.6972e-11,6.2107e-10,1.8036e-09,2.5613e-09,1.5562e-08,1.2904e-08
1.6811e-08,5.4362e-14,7.9153e-11,1.6729e-11,2.0083e-10,3.1925e-10,3.2135e-12,1.5191e-09,8.0914e-10
1.6499e-08,2.0939e-15,4.8143e-11,4.6031e-15,1.0228e-11,4.922e-11,2.2139e-09,2.2402e-09,2.8779e-08
1.5678e-08,2.0266e-14,2.3725e-11,1.7849e-11,6.1241e-11,1.0105e-09,9.0546e-09,1.7647e-08,9.5168e-08
1.44e-08,1.0774e-13,7.4325e-12,6.9141e-11,3.5066e-10,3.1427e-09,2.0095e-08,4.677e-08,1.9576e-07
1.2746e-08,2.5901e-13,2.9023e-13,1.5066e-10,8.603e-10,6.3118e-09,3.4643e-08,8.7777e-08,3.2415e-07
1.0819e-08,4.6458e-13,2.7466e-12,2.5728e-10,1.5581e-09,1.0319e-08,5.1782e-08,1.3809e-07,4.7231e-07
8.7403e-09,7.1154e-13,1.4647e-11,3.823e-10,2.4003e-09,1.4912e-08,7.0437e-08,1.9455e-07,6.3093e-07
6.6408e-09,9.8435e-13,3.5244e-11,5.1787e-10,3.334e-09,1.9802e-08,8.9435e-08,2.5362e-07,7.9006e-07
4.6522e-09,1.2659e-12,6.3244e-11,6.5547e-10,4.3004e-09,2.4682e-08,1.0758e-07,3.1157e-07,9.3968e-07
2.8996e-09,1.5385e-12,9.6886e-11,7.8645e-10,5.2388e-09,2.9247e-08,1.2374e-07,3.6476e-07,1.0704e-06
