Col0,Col1,Col2,Col3,Col4,Col5,Col6
7.6659,-7.1533,-1.1048e-13,7.1533,-7.6659,-25.531,3.8248
2.9736+2.1199i,0.55888-3.6562i,-3.5725+1.7982i,3.2696+1.7291i,0.068613-3.6513i,6.1657+23.52i,3.5179-0.037938i
4.5146-2.8538i,-0.82217+5.1776i,-3.6335-2.6948i,4.716-2.2898i,-1.4204+5.1486i,19.482-18.589i,3.6341-0.50624i
7.3023+1.5966i,-6.9357-0.78874i,0.13038-0.75137i,6.796+1.5939i,-7.4133-0.95679i,-30.511-16.11i,3.7404-0.34733i
2.027+0.88751i,1.6362-1.8983i,-3.7805+1.1468i,2.4151+0.66932i,1.1923-1.8641i,-4.1692+39.374i,3.3601-0.62419i
4.9277-2.4088i,-2.0998+4.8719i,-2.6775-2.8122i,4.9691-1.8582i,-2.6477+4.8036i,45.239-21.256i,3.5277-0.95725i
3.9317+0.34189i,-2.9285-2.388i,-0.79332+2.2172i,3.7787+0.011918i,-3.2561-2.23i,-54.474-41.816i,3.3315-1.0185i
-0.016047+4.9503i,-1.3377-4.4525i,1.4496-0.17879i,-0.21577+4.6441i,-1.2184-4.798i,-15.493+105.43i,2.8641-0.71294i
-104.02+14.668i,41.551-96.776i,59.496+89.043i,-105.31+1.3534i,53.36-90.493i,197.41-11.828i,-7.6676-2.485i
269.03+376.57i,-461.74+20.533i,225.79-398.57i,219.77+406.6i,-461.31-37.161i,0.97415-339.24i,19.441+41.594i
364.09-682.16i,383.01+672.06i,-774.54-38.051i,447.03-631.28i,295.48+714.56i,-449.68-32.92i,54.933-58.607i
-647.47-15.731i,358.38-539.84i,263.41+594.25i,-640.66-96.992i,423.16-490.31i,-54.462+414.91i,-59.841-19.363i
110.5+227.96i,-250.65-32.946i,158.11-192.66i,81.213+239.41i,-245.14-63.905i,278.36+57.47i,7.485+22.897i
12.962-15.594i,7.6426+18.984i,-21.152-4.7499i,15.025-13.893i,5.0504+19.639i,18.005-163.18i,3.9853-3.1195i
3.5314-0.52453i,-3.1093+1.232i,-0.19931-0.7957i,3.3229-0.37924i,-3.3617+1.2021i,-96.62+39.518i,2.4793-2.0478i
1.5971-0.46283i,1.0183-1.7321i,-2.6884+2.319i,1.8627-0.7531i,0.69217-1.5119i,65.614+49.877i,2.25-2.2219i
-2.8305+3.0461i,-0.29339-4.058i,3.1449+1.3027i,-3.0769+2.662i,0.15243-4.1554i,4.5927-63.706i,1.5745-1.9793i
