Col0,Col1,Col2,Col3,Col4,Col5,Col6
96.73,-96.137,-1.7773e-13,96.137,-96.73,1.1826,95.503
77.344+25.294i,-52.822-61.397i,-11.374+17.135i,77.091+24.833i,-53.345-61.451i,-10.574+17.67i,76.796+24.376i
47.768+12.682i,24.773-43.107i,-36.905+15.552i,48.154+12.374i,24.283-43.046i,-36.761+15.905i,48.493+12.071i
51.179-19.151i,41.298+36.402i,-51.671-9.7845i,51.748-18.783i,40.634+36.537i,-51.615-10.104i,52.267-18.416i
71.449-21.892i,-19.437+71.988i,-29.78-29.058i,71.49-21.197i,-20.132+71.965i,-29.258-29.598i,71.486-20.508i
28.094-18.273i,-33.041-5.454i,7.0743+32.918i,27.883-18.547i,-33.121-5.1169i,7.2902+32.866i,27.641-18.822i
-125.59-219.34i,241.04-78.86i,-111.51+283.87i,-122.93-221.83i,241.3-75.221i,-114.31+282.75i,-120.27-224.28i
466.65+4441.1i,-4035.9-1909.7i,3628.5-2538.8i,411.13+4445.9i,-4012.3-1960.2i,3660.5-2492.4i,355.51+4450i
4600.3-8545.9i,5118.5+8246.4i,-9709.8+238.36i,4707.7-8487.7i,5014.1+8309.9i,-9712.1+116.77i,4814.3-8428.1i
-6107.2+3302.1i,244.14-6938.5i,5895.4+3708i,-6148.2+3225.1i,331.38-6934.8i,5848.3+3781.8i,-6188.4+3147.5i
1258.5+104.49i,-742.59+1021i,-502.09-1114.2i,1256.7+120i,-755.37+1012i,-487.77-1120.5i,1254.8+135.48i
76.259+24.247i,-79.673-0.8958i,5.0756-30.939i,75.783+24.607i,-80.009-1.3884i,6.0057-30.784i,75.268+24.966i
34.015-15.431i,12.962-35.453i,-23.274+25.054i,34.403-15.535i,12.887-35.058i,-23.137+25.187i,34.748-15.626i
26.847+28.98i,10.574-38.151i,14.086-3.3908i,26.778+29.159i,10.717-38.023i,14.238-2.7083i,26.656+29.337i
-21.79+45.276i,11.938-48.883i,60.918+22.219i,-22.337+45.09i,12.477-48.673i,60.528+23.241i,-22.927+44.887i
-51.921+7.0665i,21.556-48.049i,52.124+70.734i,-52.277+6.3588i,22.126-47.499i,51.247+71.36i,-52.66+5.6384i
-27.91-35.331i,24-38.57i,3.8454+78.275i,-27.665-36.031i,24.313-37.897i,3.182+78.299i,-27.443-36.726i
19.436-33.193i,19.746-33.455i,-22.306+37.475i,19.993-33.309i,19.91-32.911i,-22.32+37.468i,20.509-33.407i
37.385+5.9341i,18.515-33.357i,1.8672-0.8972i,37.613+6.3879i,18.727-32.896i,2.1291-0.32559i,37.781+6.849i
11.59+34.366i,20.286-30.407i,41.738+5.7992i,11.228+34.786i,20.52-29.905i,41.579+6.813i,10.806+35.193i
-23.023+20.208i,17.042-25.787i,47.118+41.664i,-23.507+20.07i,17.237-25.323i,46.442+42.402i,-24.03+19.915i
-23.381-18.09i,10.984-27.697i,15.405+57.73i,-23.323-18.542i,11.26-27.334i,14.832+57.873i,-23.291-18.993i
4.1572-12.775i,4.7954-12.812i,-19.11+56.678i,3.9416-13.1i,4.4267-12.684i,-19.912+56.391i,3.6962-13.436i
-449.06+386.88i,-472.51+356.87i,-501.32+388.76i,-463.25+368.8i,-486.48+338.62i,-515.18+370.18i,-476.8+350.21i
2257.8-199.76i,2256.7-218.62i,2259.6-166.68i,2264.4-114.88i,2262.6-133.68i,2264.3-81.498i,2267.7-29.801i
-2186.7-1133i,-2150.1-1199.8i,-2113.9-1189i,-2142-1214.2i,-2103.9-1280.2i,-2067.2-1268.5i,-2094.3-1293.7i
375.65+719.07i,390.34+711.53i,397.03+776.87i,348+733.17i,362.72+725.68i,368.56+790.74i,319.8+746.2i
2.9251-27.701i,2.9663-27.778i,-4.2149+36.972i,3.3621-27.733i,3.385-27.649i,-4.435+36.942i,3.7587-27.749i
19.475-3.4815i,0.047329-19.697i,-21.931+26.064i,19.399-3.4141i,0.10081-19.783i,-22.319+25.723i,19.278-3.3513i
-0.55753+21.235i,-11.982-16.912i,-24.84+7.2861i,-0.94796+20.705i,-11.94-17.569i,-25.059+6.4809i,-1.3595+20.158i
-24.625+12.944i,-13.438-23.908i,-4.437-1.3757i,-24.606+12.112i,-12.983-24.605i,-4.2326-1.9934i,-24.595+11.279i
-24.129-11.351i,-6.8383-25.577i,12.371+15.168i,-23.68-11.842i,-6.2667-25.919i,12.482+15.079i,-23.251-12.317i
-1.1507-21.165i,-3.3411-20.83i,3.6232+36.787i,-0.78682-21.081i,-3.0006-20.983i,3.1855+36.819i,-0.46871-20.983i
17.635-5.6155i,-5.4081-17.474i,-19.434+36.629i,17.501-5.3187i,-5.2371-17.751i,-20.187+36.207i,17.311-5.0284i
11.826+16.23i,-7.3974-18.347i,-28.027+15.202i,11.345+16.206i,-7.1553-18.763i,-28.47+14.34i,10.819+16.158i
-9.6078+18.248i,-6.5713-19.266i,-11.673-1.0413i,-9.8778+17.799i,-6.2262-19.66i,-11.595-1.7477i,-10.172+17.334i
-19.209-1.5238i,-6.029-18.063i,9.2314+7.3883i,-18.945-1.925i,-5.6955-18.408i,9.3522+7.2412i,-18.705-2.3176i
-6.0466-17.013i,-5.2427-17.117i,8.6135+26.902i,-5.6739-16.979i,-4.9595-17.361i,8.3803+26.97i,-5.3435-16.93i
-2.2713-7.2488i,6.2584-5.4398i,-4.9539+17.483i,-2.4744-7.9143i,5.7364-4.9798i,-4.5236+17.626i,-2.6695-8.5933i
-125.28-36.517i,25.906+128.04i,90.634-77.697i,-122.57-45.166i,16.945+129.39i,96.036-70.967i,-119.37-53.622i
687.26+850.49i,397.61-1018.9i,-1085.9+133.93i,633.26+891.73i,460.01-991.99i,-1092.1+65.801i,576.74+929.5i
-196.26-1783.3i,-1482.6+1009.3i,1612.9+805.7i,-83.462-1791.6i,-1543.7+914.17i,1559.4+904.89i,29.581-1792.7i
-471.17+869.69i,989.29-31.372i,-485.51-844.91i,-525.25+838.92i,988.64+30.839i,-430.42-874.31i,-577.33+804.81i
90.716-59.001i,-85.893-64.979i,-7.8867+122.24i,93.53-53.404i,-82.383-70.169i,-14.105+121.65i,95.954-47.647i
12.676-0.7055i,-2.6732-12.269i,-13.423+17.642i,12.537-0.6959i,-2.701-12.405i,-13.581+17.523i,12.364-0.69284i
-2.9365+3.1802i,-3.5466-0.36004i,-1.4677+0.50996i,-2.5593+2.4816i,-4.2757-0.67424i,-1.3375+0.95112i,-2.1805+1.8131i
-7.5503+3.3406i,-4.7556-6.1794i,4.5571+1.1713i,-7.1459+3.1206i,-5.0039-6.5672i,4.5374+1.2222i,-6.7757+2.9254i
-9.5734+0.97566i,1.9623-9.5475i,4.4115+4.8974i,-9.6999+0.95753i,1.9671-9.4197i,4.8095+4.5606i,-9.8695+0.92243i
-7.6571-2.3366i,6.9956-4.9636i,0.92214+6.2166i,-8.1352-2.7192i,6.6491-4.4588i,1.8235+6.1162i,-8.6242-3.1409i
-3.2913-2.4601i,4.7667+0.6366i,-1.863+3.9705i,-3.5361-3.2592i,3.9957+0.95906i,-1.0163+4.4095i,-3.762-4.0745i
-1.2008+0.7033i,-0.40695+0.8311i,-1.2631+0.76767i,-0.92513-0.021527i,-1.1773+0.74198i,-0.94578+1.3456i,-0.64161-0.72254i
-2.9039+2.7831i,-2.2098-2.7753i,1.6278+0.064957i,-2.4239+2.5904i,-2.6729-3.0057i,1.6123+0.20337i,-1.9795+2.4316i
-4.9816+1.186i,-0.17575-5.0509i,3.4541+2.4966i,-4.8511+1.4175i,-0.43653-5.1022i,3.6997+2.177i,-4.7847+1.6506i
-4.6738-2.0158i,2.4731-4.7863i,2.2782+6.0719i,-5.0112-1.9782i,2.1943-4.5927i,2.9523+5.8465i,-5.3898-1.9738i
-3.4535-5.2218i,5.7927-3.6725i,-2.1423+9.2735i,-3.5949-5.8412i,5.3939-3.178i,-1.6409+9.4099i,-3.7232-6.4688i
-0.83143-9.2315i,9.966+0.5132i,-9.4658+8.9569i,0.037655-9.9791i,9.1716+1.3397i,-9.568+8.8405i,0.92171-10.646i
-92.041+309.77i,-212.49-242.85i,315.88-54.811i,-118.26+300.24i,-191.02-260.66i,319.51-26.536i,-143.58+288.44i
644.82-533.57i,116.72+828.88i,-766.04-336.75i,689.64-474.4i,42.818+835.86i,-733.3-403.15i,729.05-411.53i
-719.93+75.22i,312.62-653.19i,392.65+611.72i,-724.04+12.22i,368.19-623.21i,338.29+643.33i,-722.64-50.905i
144.9+72.528i,-139.87+80.629i,2.4116-157.2i,137.33+84.881i,-147.06+68.049i,17.493-156.31i,128.67+96.521i
4.3342+0.36455i,-1.5504-3.7827i,-1.2103+1.764i,4.0872+0.085159i,-1.9-3.9125i,-0.47823+2.3168i,3.8248-0.2114i
3.491+2.4362i,1.1237-4.2264i,-0.11092+0.044753i,3.7421+2.2633i,0.82282-4.1767i,0.073173+0.58195i,3.96+2.1125i
-3.9048+9.1764i,-0.24869-9.9155i,10.603+2.1768i,-4.1352+9.0155i,0.026446-9.9726i,10.392+2.9826i,-4.397+8.8264i
-12.844+4.8094i,4.2959-13.227i,12.745+12.824i,-13.254+4.2147i,4.8882-12.814i,12.126+13.378i,-13.648+3.5747i
-11.805-5.3315i,8.5777-10.28i,3.6271+18.234i,-11.859-6.2149i,8.8661-9.4432i,3.1356+18.306i,-11.867-7.1047i
-1.9038-8.8621i,7.7465-5.7057i,-4.766+11.607i,-1.5014-9.5031i,7.5823-4.9669i,-4.7276+11.626i,-1.0796-10.102i
5.5713-1.9806i,4.1406-4.803i,-1.9196+1.2997i,5.9971-2.0612i,3.9077-4.4376i,-1.6174+1.8039i,6.3824-2.0996i
2.7867+6.9347i,2.6195-7.2015i,8.4093-0.0774i,2.7516+7.1521i,2.6586-6.9848i,8.3665+0.85747i,2.6465+7.36i
-6.0988+7.5065i,4.1465-9.0106i,13.242+8.6146i,-6.5572+7.4423i,4.3911-8.6175i,12.686+9.3738i,-7.0519+7.3233i
-10.038-0.89365i,6.0279-8.5354i,6.8444+15.832i,-10.347-1.4564i,6.2259-7.9246i,6.3039+16.032i,-10.638-2.0548i
-3.8906-7.5471i,6.3256-6.3624i,-2.3621+13.134i,-3.7125-8.1677i,6.2764-5.7187i,-2.4294+13.118i,-3.5105-8.7695i
-1.3615+2.4207i,-1.4361+1.7601i,-10.097+10.541i,-1.6968+1.5104i,-2.36+1.4642i,-10.516+10.09i,-1.9704+0.56265i
-135.06+46.573i,-138.61+31.637i,-139.23+31.265i,-138.82+30.662i,-142+15.643i,-141.82+15.654i,-140.81+14.422i
641.12+199.15i,638.79+208.63i,637.74+243.76i,615.1+270.63i,610.5+279.25i,606.37+313.72i,581.14+338.71i
-564.62-665.22i,-526.55-695.23i,-495.91-695.03i,-486.12-724.07i,-445.36-750.32i,-413.35-747.16i,-401.53-773.69i
