Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
6.5312e-08,1.0032e-07,4.3979e-07,1.0637e-06,1.9663e-06,3.8989e-06,5.7639e-06,1.0021e-05,1.3081e-05
7.9959e-09,7.163e-09,1.5454e-10,4.8467e-07,4.3717e-07,2.381e-06,2.4859e-06,6.8644e-06,7.181e-06
1.2081e-08,2.2075e-08,7.7791e-08,8.4803e-09,3.9228e-08,3.353e-07,2.1178e-07,2.3305e-06,1.8816e-06
1.0817e-08,1.2431e-09,2.0923e-08,1.9053e-07,3.5751e-07,1.1419e-07,2.6787e-07,8.4352e-08,5.8553e-10
9.1813e-09,1.3573e-13,2.0108e-09,1.1076e-07,2.9679e-07,6.3551e-07,1.0902e-06,5.7243e-07,1.2105e-06
7.4174e-09,2.8706e-12,9.5534e-12,3.1804e-08,1.327e-07,6.5496e-07,1.2789e-06,1.8489e-06,3.2045e-06
5.6356e-09,8.7462e-13,9.0717e-11,5.6132e-09,5.2464e-08,4.1933e-07,1.0194e-06,2.3474e-06,4.22e-06
3.9481e-09,1.0743e-12,7.208e-11,7.3531e-10,1.571e-08,2.2575e-07,6.7353e-07,2.1482e-06,4.2205e-06
2.4607e-09,1.3056e-12,8.3446e-11,7.7274e-10,5.6794e-09,1.2086e-07,4.4831e-07,1.6754e-06,3.6928e-06
1.267e-09,1.5148e-12,1.138e-10,1.051e-09,5.1046e-09,5.9897e-08,2.9664e-07,1.2545e-06,3.0165e-06
4.4198e-10,1.6887e-12,1.4633e-10,9.1905e-10,6.8869e-09,3.6484e-08,1.9461e-07,9.5512e-07,2.4723e-06
3.7455e-11,1.8163e-12,1.7785e-10,8.9969e-10,7.0047e-09,3.2217e-08,1.4509e-07,7.158e-07,2.0187e-06
7.885e-11,1.8898e-12,2.0636e-10,9.3222e-10,6.6961e-09,3.5393e-08,1.282e-07,5.3921e-07,1.6091e-06
5.6357e-10,1.9043e-12,2.3007e-10,9.2991e-10,6.5258e-09,3.6427e-08,1.2652e-07,4.3356e-07,1.2808e-06
