Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
7.3366e-08,1.1269e-07,4.9402e-07,1.1949e-06,2.2088e-06,4.3797e-06,6.4747e-06,1.1256e-05,1.4694e-05
8.9819e-09,8.0463e-09,1.7359e-10,5.4444e-07,4.9108e-07,2.6746e-06,2.7925e-06,7.7109e-06,8.0667e-06
1.3571e-08,2.4797e-08,8.7383e-08,9.526e-09,4.4065e-08,3.7665e-07,2.379e-07,2.6179e-06,2.1142e-06
1.215e-08,1.3964e-09,2.3503e-08,2.1403e-07,4.016e-07,1.2827e-07,3.0091e-07,9.4754e-08,6.7186e-10
1.0313e-08,1.5247e-13,2.2588e-09,1.2442e-07,3.3339e-07,7.1388e-07,1.2246e-06,6.4304e-07,1.3611e-06
8.332e-09,3.2246e-12,1.0731e-11,3.5726e-08,1.4906e-07,7.3573e-07,1.4366e-06,2.0767e-06,3.6077e-06
6.3306e-09,9.8247e-13,1.019e-10,6.3054e-09,5.8934e-08,4.7104e-07,1.1451e-06,2.6359e-06,4.7593e-06
4.4349e-09,1.2068e-12,8.0968e-11,8.2598e-10,1.7647e-08,2.5359e-07,7.566e-07,2.4135e-06,4.77e-06
2.7641e-09,1.4666e-12,9.3736e-11,8.6803e-10,6.3797e-09,1.3576e-07,5.0337e-07,1.8862e-06,4.1731e-06
1.4233e-09,1.7016e-12,1.2783e-10,1.1806e-09,5.734e-09,6.7283e-08,3.3302e-07,1.4181e-06,3.3901e-06
4.9648e-10,1.8969e-12,1.6437e-10,1.0324e-09,7.7361e-09,4.0984e-08,2.1953e-07,1.0857e-06,2.743e-06
4.2074e-11,2.0403e-12,1.9978e-10,1.0106e-09,7.8685e-09,3.618e-08,1.6553e-07,8.1331e-07,2.1915e-06
8.8574e-11,2.1228e-12,2.3181e-10,1.0472e-09,7.5218e-09,3.9657e-08,1.4831e-07,6.0286e-07,1.69e-06
6.3306e-10,2.1392e-12,2.5844e-10,1.0446e-09,7.3313e-09,4.1105e-08,1.4514e-07,4.6716e-07,1.2857e-06
1.6413e-09,2.0884e-12,2.78e-10,1.0113e-09,7.1801e-09,3.8664e-08,1.3655e-07,3.8259e-07,9.9112e-07
3.05e-09,1.9737e-12,2.8926e-10,9.4751e-10,6.7959e-09,3.5552e-08,1.129e-07,3.2408e-07,7.8023e-07
4.7706e-09,1.8023e-12,2.9151e-10,8.5713e-10,6.5046e-09,3.0515e-08,8.287e-08,2.7153e-07,6.2159e-07
6.695e-09,1.5849e-12,2.8461e-10,7.4642e-10,6.1681e-09,2.2888e-08,5.4572e-08,2.1015e-07,4.9278e-07
8.7023e-09,1.3351e-12,2.69e-10,6.1071e-10,4.7294e-09,1.3931e-08,3.1296e-08,1.4594e-07,3.7687e-07
1.0666e-08,1.0688e-12,2.4565e-10,5.3753e-10,2.2424e-09,6.0903e-09,1.4619e-08,9.2427e-08,2.6601e-07
1.2464e-08,8.026e-13,2.155e-10,5.2546e-10,2.9484e-10,1.2583e-09,4.9177e-09,5.4426e-08,1.7053e-07
1.3982e-08,5.5323e-13,1.9164e-10,1.8557e-10,2.569e-10,3.2271e-11,9.9187e-10,2.8989e-08,1.0688e-07
1.5124e-08,3.3638e-13,2.374e-10,8.5602e-11,2.1886e-09,1.4008e-09,7.7976e-12,1.4209e-08,8.8251e-08
1.582e-08,1.6567e-13,1.7336e-11,1.4951e-09,4.1161e-09,2.7746e-09,2.2775e-11,1.378e-08,1.0479e-07
