Col0,Col1,Col2,Col3,Col4,Col5,Col6
20.217,-8.4011,2.4058e-14,8.4011,-8.0946,-0.60197,8.6746
3.763-11.604i,0.22538-0.50961i,-0.79808+0.40172i,0.54358+0.12255i,0.27434-0.5198i,-0.80791+0.37828i,0.50408+0.15532i
-4.9221-7.3782i,0.014321+5.5462i,-5.5276-4.0995i,5.3116-1.5963i,0.40987+5.6376i,-5.7065-3.8356i,5.0884-1.942i
-148.11+71.201i,116.37+98.374i,27.336-157.54i,-142.71+53.418i,110.17+106.07i,36.564-155.62i,-145.4+43.868i
446.18+388.16i,120.83-567.21i,-556.73+168.88i,415.59+404.49i,156.31-558.61i,-566.19+133.74i,389.22+429.76i
232.94-869.89i,-864.53+233.01i,611.71+642.5i,275.15-852.06i,-876.81+178.47i,569.67+680.1i,327.93-833.75i
-669.01+142.27i,452.74+515.97i,233.07-651.38i,-677.3+111.64i,419.52+543.82i,273.09-635.61i,-682.64+68.595i
140.6+179.03i,89.34-219.8i,-238.1+29.367i,140.07+191.51i,103.14-213.88i,-239.45+14.573i,127.57+199.84i
3.3197-1.3491i,-14.42+5.1025i,4.3464+6.5048i,10.232-11.37i,-14.205+4.4502i,3.4546+7.0821i,10.877-11.274i
10.495+10.62i,-3.0754-1.1755i,0.50443-0.89045i,2.5894+2.0335i,-2.9993-1.0688i,0.30049-1.0037i,2.7098+2.0359i
10.135-9.4773i,-0.55588+4.1277i,0.73118+0.035921i,-0.14862-4.1623i,-0.58798+3.9745i,0.71515+0.33285i,-0.10106-4.2952i
-0.53317-8.0823i,0.86831+3.3227i,-2.8512-6.4322i,1.8789+2.8748i,1.0409+3.6624i,-2.8818-6.4035i,1.7357+2.5075i
-17.554+0.13583i,0.96417+5.8379i,5.1371-6.2595i,-5.9138+0.19327i,0.56089+6.0733i,5.3734-6.045i,-5.7382-0.24896i
-2.7905+6.9593i,-1.0775+3.9573i,0.37317+0.083797i,0.71793-4.038i,-1.0649+3.8069i,0.30811+0.37008i,0.76803-4.1634i
9.8837+9.9242i,1.3665+3.1755i,-1.7211-6.8708i,0.2918+3.4447i,1.4399+3.5519i,-1.6792-6.8669i,0.17798+3.0644i
3.1311-8.2271i,0.34912+5.1004i,4.8208-4.1585i,-4.994-1.0937i,-0.0090513+5.2123i,5.0027-3.9283i,-4.8111-1.4273i
-3.4106-12.387i,-0.77373+3.0036i,-0.83346-0.34523i,1.5768-2.671i,-0.68577+2.9187i,-0.91602-0.14125i,1.5684-2.7826i
-11.278+5.7171i,1.1243+3.0191i,-0.4724-6.4041i,-0.66916+3.1514i,1.1171+3.3678i,-0.40721-6.3962i,-0.72479+2.7951i
-4.4926+9.1299i,-0.1243+4.1455i,3.9843-2.3881i,-3.7146-1.8446i,-0.40525+4.1653i,4.1051-2.1688i,-3.55-2.0757i
12.049+2.0142i,-0.48994+2.389i,-1.5156-0.95972i,1.9502-1.4643i,-0.36347+2.3706i,-1.6-0.81977i,1.9051-1.5808i
4.4273-5.7729i,0.81721+2.8427i,0.55929-5.6786i,-1.3561+2.6287i,0.74731+3.1459i,0.63605-5.6597i,-1.3602+2.3073i
-9.4796-9.7927i,-0.38525+3.3698i,3.0449-1.1745i,-2.5485-2.2382i,-0.58937+3.331i,3.1163-0.9713i,-2.4133-2.3952i
-7.0439+4.1485i,-0.2812+2.0137i,-1.7594-1.5947i,1.9764-0.47722i,-0.14486+2.0545i,-1.8368-1.5023i,1.9147-0.60701i
0.098813+12.037i,0.53592+2.6559i,1.338-4.8348i,-1.8251+2.0025i,0.42049+2.9054i,1.4199-4.8018i,-1.7886+1.7212i
8.1334-1.6142i,-0.50922+2.7666i,2.1156-0.42082i,-1.5292-2.3611i,-0.64222+2.6958i,2.148-0.23628i,-1.4274-2.4681i
4.8949-8.6499i,-0.13942+1.7828i,-1.6853-2.1595i,1.7632+0.29794i,-0.013572+1.8724i,-1.7501-2.1021i,1.6998+0.1529i
-9.9838-3.6474i,0.29502+2.4641i,1.8649-3.9431i,-2.0919+1.3351i,0.15063+2.6567i,1.9468-3.8949i,-2.0264+1.096i
-7.6457+3.9151i,-0.54967+2.299i,1.2574-0.030867i,-0.66181-2.2692i,-0.6197+2.2173i,1.2589+0.13286i,-0.59326-2.3453i
5.4666+9.1039i,-0.051659+1.6384i,-1.39-2.6005i,1.3909+0.86727i,0.049826+1.7649i,-1.439-2.5678i,1.3366+0.70916i
6.4071-0.90544i,0.095015+2.271i,2.1539-3.0583i,-2.1703+0.67563i,-0.062786+2.4073i,2.2308-2.9951i,-2.0866+0.47848i
0.49817-10.561i,-0.54003+1.9368i,0.51334+0.076146i,0.045431-2.0101i,-0.55711+1.8606i,0.49135+0.2174i,0.083692-2.0701i
-7.0538-1.2185i,-0.0065933+1.5452i,-0.95398-2.8877i,0.92576+1.2372i,0.062003+1.6957i,-0.9855-2.871i,0.88753+1.0705i
-6.6293+7.1322i,-0.066589+2.0799i,2.2278-2.2278i,-2.0799+0.066589i,-0.22379+2.1637i,2.2956-2.1513i,-1.988-0.090876i
5.9732+4.3565i,-0.50176+1.6574i,-0.085668-0.028301i,0.5843-1.6301i,-0.47731+1.599i,-0.12441+0.089538i,0.59718-1.6852i
7.3604-2.0426i,0.0052626+1.481i,-0.44642-3.0095i,0.42487+1.4187i,0.037058+1.6426i,-0.46058-3.0014i,0.40671+1.2493i
-3.6398-7.7405i,-0.19293+1.8938i,2.1184-1.4919i,-1.8481-0.45635i,-0.33768+1.9316i,2.1735-1.4048i,-1.7565-0.57811i
-6.4351-1.3255i,-0.44918+1.444i,-0.52091-0.27843i,0.95108-1.1757i,-0.39546+1.4112i,-0.57005-0.18403i,0.94471-1.2339i
-2.0722+8.4861i,-0.0080025+1.4314i,0.072906-2.9699i,-0.062243+1.4301i,-0.012934+1.592i,0.074706-2.964i,-0.059045+1.2638i
4.4037+2.7936i,-0.2874+1.7156i,1.8639-0.88156i,-1.5085-0.8662i,-0.41047+1.7162i,1.904-0.78733i,-1.424-0.95756i
5.964-5.3848i,-0.39212+1.2832i,-0.786-0.6134i,1.1494-0.69215i,-0.32149+1.2803i,-0.83967-0.54142i,1.1305-0.75863i
-3.8276-4.2053i,-0.039352+1.3872i,0.55407-2.7855i,-0.4945+1.2967i,-0.077618+1.5362i,0.56928-2.7768i,-0.47089+1.1393i
-7.2661+0.67516i,-0.35355+1.548i,1.5076-0.41722i,-1.0991-1.146i,-0.44868+1.5214i,1.5314-0.31988i,-1.0268-1.2132i
1.3958+5.9932i,-0.33737+1.1641i,-0.88654-0.97815i,1.1916-0.22164i,-0.26153+1.1917i,-0.93957-0.92657i,1.1668-0.29894i
4.9171+2.4739i,-0.082622+1.3425i,0.95792-2.4833i,-0.84034+1.0502i,-0.14825+1.4714i,0.98318-2.468i,-0.79906+0.90645i
1.857-6.3614i,-0.39516+1.3933i,1.0945-0.1078i,-0.65938-1.2894i,-0.45916+1.3501i,1.1018-0.011472i,-0.60242-1.3391i
-3.0811-3.3234i,-0.28948+1.0777i,-0.8391-1.3251i,1.098+0.19908i,-0.21879+1.1333i,-0.88716-1.291i,1.0736+0.11061i
-5.4883+3.9417i,-0.13245+1.2939i,1.257-2.0972i,-1.0787+0.72677i,-0.21768+1.397i,1.2885-2.0728i,-1.0238+0.60015i
1.6186+3.5395i,-0.41614+1.2534i,0.66824+0.049293i,-0.22772-1.3009i,-0.44883+1.2041i,0.66018+0.14071i,-0.18725-1.3397i
5.8354-0.027241i,-0.25126+1.016i,-0.66927-1.6158i,0.89611+0.54077i,-0.19414+1.0947i,-0.70905-1.5955i,0.87731+0.44259i
-0.75806-4.2919i,-0.18425+1.24i,1.4362-1.665i,-1.1996+0.3642i,-0.28044+1.3141i,1.4698-1.6303i,-1.1357+0.25676i
-4.2105-2.7016i,-0.42048+1.1296i,0.26863+0.067289i,0.16165-1.1944i,-0.42439+1.0835i,0.24725+0.15042i,0.18616-1.2285i
-1.7984+4.6113i,-0.22416+0.97245i,-0.40919-1.8222i,0.61841+0.78324i,-0.18666+1.0675i,-0.43857-1.8118i,0.60922+0.67817i
1.6873+3.1882i,-0.23426+1.1805i,1.4922-1.2246i,-1.2035-0.00053524i,-0.33264+1.2251i,1.524-1.1799i,-1.1357-0.088301i
4.029-3.0407i,-0.41217+1.0225i,-0.071264-0.031589i,0.48083-0.99207i,-0.39202+0.98746i,-0.10312+0.040649i,0.49137-1.0266i
-0.88544-2.7789i,-0.20848+0.94119i,-0.094705-1.9278i,0.29973+0.91622i,-0.19409+1.045i,-0.11273-1.9231i,0.3027+0.80791i
-4.9917+0.022558i,-0.27954+1.1161i,1.4328-0.81169i,-1.101-0.33402i,-0.372+1.1335i,1.4594-0.75814i,-1.0342-0.40305i
0.15373+2.9854i,-0.39502+0.93214i,-0.32692-0.21844i,0.71001-0.72167i,-0.35718+0.91377i,-0.36587-0.15876i,0.7097-0.76081i
3.2958+2.3472i,-0.20364+0.91741i,0.23769-1.9271i,-0.025372+0.93939i,-0.21324+1.022i,0.23083-1.9241i,-0.0091669+0.83188i
0.96926-3.4297i,-0.31794+1.0483i,1.2753-0.4563i,-0.91079-0.60863i,-0.39771+1.0427i,1.294-0.39603i,-0.84905-0.66113i
-1.4716-2.8052i,-0.3726+0.85785i,-0.48358-0.4604i,0.83853-0.41424i,-0.32435+0.85953i,-0.52601-0.41392i,0.83117-0.46072i
-3.1501+2.6462i,-0.20839+0.89718i,0.55378-1.8256i,-0.32518+0.86175i,-0.24046+0.99525i,0.55687-1.8207i,-0.29609+0.75899i
0.31178+2.2477i,-0.34814+0.97883i,1.0438-0.18111i,-0.65754-0.80432i,-0.41022+0.95608i,1.0528-0.11687i,-0.60415-0.84348i
3.9519-0.39418i,-0.34807+0.79845i,-0.53662-0.72354i,0.86511-0.10131i,-0.29692+0.82116i,-0.57902-0.68988i,0.85481-0.15645i
-0.30725-2.223i,-0.22096+0.87748i,0.82421-1.6374i,-0.57317+0.70019i,-0.27196+0.96278i,0.8352-1.6278i,-0.53276+0.60565i
-3.2366-1.7909i,-0.36955+0.90971i,0.76709-3.9586e-15i,-0.36955-0.90971i,-0.41103+0.87651i,0.76557+0.065184i,-0.32661-0.93932i
-0.6593+2.7756i,-0.32413+0.75229i,-0.49112-0.97569i,0.79733+0.18779i,-0.27711+0.79475i,-0.53033-0.95354i,0.78809+0.12399i
1.3319+2.4912i,-0.23934+0.85609i,1.0265-1.3841i,-0.74975+0.47754i,-0.30416+0.92402i,1.0428-1.3678i,-0.70059+0.3939i
2.2003-2.5463i,-0.38226+0.84285i,0.47557+0.08252i,-0.075962-0.92236i,-0.40238+0.80618i,0.46366+0.1456i,-0.044358-0.94647i
-0.4625-2.0798i,-0.30293+0.71739i,-0.36067-1.189i,0.65044+0.42819i,-0.26603+0.77641i,-0.39412-1.1763i,0.64576+0.35694i
-3.6277+0.82868i,-0.26135+0.83161i,1.1466-1.0917i,-0.84343+0.22023i,-0.33397+0.87948i,1.1652-1.0676i,-0.78872+0.14917i
0.11778+1.9449i,-0.38692+0.78i,0.19843+0.070999i,0.19573-0.84841i,-0.38702+0.74645i,0.17716+0.1292i,0.21632-0.87093i
3.1197+1.3215i,-0.28602+0.69155i,-0.1655-1.3418i,0.44548+0.60133i,-0.26372+0.76246i,-0.19138-1.336i,0.44812+0.52475i
0.30083-2.4546i,-0.28488+0.80336i,1.1791-0.78788i,-0.85123-0.044237i,-0.35898+0.8305i,1.1971-0.75596i,-0.79445-0.10213i
-1.734-2.3845i,-0.38465+0.72258i,-0.038798-0.021979i,0.42203-0.70141i,-0.36783+0.69779i,-0.067622+0.029081i,0.43299-0.72581i
-1.9419+2.488i,-0.27437+0.67248i,0.069782-1.4205i,0.20713+0.69613i,-0.26936+0.74972i,0.052394-1.4185i,0.21888+0.61701i
0.37117+2.2187i,-0.308+0.77129i,1.1275-0.49977i,-0.77833-0.28975i,-0.37755+0.77895i,1.1421-0.46077i,-0.72287-0.33499i
3.2482-1.0948i,-0.37687+0.67165i,-0.21624-0.17746i,0.58522-0.50066i,-0.34763+0.65986i,-0.25028-0.13511i,0.58878-0.52968i
-0.072319-1.9578i,-0.2684+0.65795i,0.31871-1.4193i,-0.038685+0.70954i,-0.28144+0.73564i,0.30985-1.4183i,-0.017108+0.63093i
-3.3635-1.0643i,-0.32905+0.73582i,1.0027-0.25117i,-0.63706-0.49382i,-0.38889+0.72697i,1.0118-0.20662i,-0.58595-0.52789i
-0.52555+2.2401i,-0.36521+0.62782i,-0.32112-0.37227i,0.67461-0.26914i,-0.32887+0.63158i,-0.35774-0.3394i,0.67356-0.30457i
1.8384+2.4505i,-0.26798+0.64591i,0.55549-1.3411i,-0.26724+0.64622i,-0.29801+0.71844i,0.55437-1.3384i,-0.23613+0.57116i
1.6877-2.294i,-0.34675+0.69782i,0.82214-0.060645i,-0.44539-0.63939i,-0.39301+0.6767i,0.82405-0.012617i,-0.40098-0.66454i
-0.44872-2.4925i,-0.35133+0.59125i,-0.34844-0.58133i,0.68705-0.031131i,-0.31354+0.61133i,-0.38495-0.55789i,0.68445-0.073799i
-3.1916+1.1096i,-0.27259+0.63456i,0.75732-1.1959i,-0.45709+0.51773i,-0.31691+0.6971i,0.76243-1.1894i,-0.4177+0.44889i
-0.3758+2.047i,-0.36022+0.65836i,0.60723+0.059807i,-0.22486-0.71598i,-0.39058+0.63005i,0.60118+0.10893i,-0.18866-0.735i
3.2584+0.98875i,-0.33684+0.5617i,-0.30094-0.78015i,0.62679+0.18999i,-0.30298+0.5971i,-0.33487-0.7653i,0.62563+0.14027i
0.70544-1.9774i,-0.28135+0.62244i,0.90628-0.99993i,-0.59186+0.341i,-0.33602+0.67137i,0.91562-0.98787i,-0.54619+0.28045i
-2.0154-2.5552i,-0.369+0.61867i,0.38136+0.10554i,0.0015576-0.72035i,-0.38286+0.58853i,0.36733+0.1533i,0.028934-0.73623i
-1.7588+1.9197i,-0.32317+0.53854i,-0.18837-0.94698i,0.50466+0.37388i,-0.29788+0.58674i,-0.21765-0.93921i,0.50758+0.31819i
0.20501+2.7189i,-0.29314+0.60847i,0.99075-0.77319i,-0.66146+0.1365i,-0.35343+0.64167i,1.002-0.75476i,-0.612+0.085545i
2.8506-0.92738i,-0.37305+0.57997i,0.1675+0.079223i,0.21166-0.6563i,-0.37144+0.55313i,0.14622+0.12336i,0.23055-0.67199i
0.66926-2.0697i,-0.3115+0.52087i,-0.026137-1.0647i,0.33668+0.50496i,-0.29826+0.57815i,-0.049307-1.062i,0.34577+0.44511i
-3.1675-0.97884i,-0.30672+0.592i,1.0061-0.53776i,-0.66264-0.073864i,-0.36762+0.60893i,1.0168-0.51284i,-0.61211-0.1148i
-1.1121+1.6309i,-0.3727+0.54341i,-0.013886-0.0097798i,0.38608-0.53399i,-0.35811+0.52428i,-0.041044+0.028839i,0.39765-0.55207i
1.8421+2.5622i,-0.30271+0.50757i,0.16645-1.1221i,0.14234+0.57358i,-0.30359+0.56945i,0.15017-1.1222i,0.1589+0.51185i
1.6089-1.4375i,-0.32087+0.57275i,0.95461-0.31536i,-0.59891-0.26889i,-0.37756+0.57444i,0.96269-0.28459i,-0.55-0.30024i
