Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
1.3703e-09,2.0566e-09,8.8354e-09,2.0589e-08,3.6708e-08,6.9715e-08,9.9664e-08,1.6622e-07,2.1411e-07
1.7747e-10,1.4112e-10,4.9221e-13,9.2211e-09,7.6828e-09,4.2266e-08,4.2154e-08,1.1531e-07,1.2025e-07
2.8506e-10,4.6612e-10,1.6329e-09,2.5083e-10,1.0338e-09,5.3096e-09,3.0894e-09,3.8828e-08,3.3204e-08
2.8305e-10,2.5547e-11,4.1174e-10,4.027e-09,7.3385e-09,2.6927e-09,5.3455e-09,1.3536e-09,2.1317e-10
2.766e-10,1.8959e-14,2.9753e-11,2.1985e-09,5.5636e-09,1.2293e-08,1.8861e-08,9.112e-09,1.4555e-08
2.6893e-10,1.9458e-14,7.5378e-13,5.5669e-10,2.1243e-09,1.1345e-08,1.9539e-08,2.7155e-08,3.8043e-08
2.6012e-10,1.1368e-16,3.5839e-14,6.4948e-11,6.1909e-10,6.163e-09,1.3059e-08,3.0382e-08,4.4633e-08
2.5029e-10,7.7007e-17,3.2793e-13,5.5534e-13,7.5795e-11,2.5232e-09,6.5551e-09,2.3173e-08,3.7377e-08
2.3955e-10,9.8262e-17,4.7908e-13,2.7832e-13,3.5042e-13,8.6664e-10,3.0041e-09,1.39e-08,2.5702e-08
2.2803e-10,1.2068e-16,4.37e-13,8.8941e-13,4.48e-13,1.6719e-10,1.1455e-09,7.3573e-09,1.5303e-08
2.1587e-10,1.4369e-16,3.8438e-13,2.0563e-13,2.2516e-13,1.665e-11,2.9374e-10,3.6687e-09,8.7772e-09
2.032e-10,1.667e-16,3.3441e-13,8.3958e-14,5.3468e-14,3.1585e-12,5.8738e-11,1.5284e-09,4.7421e-09
1.9017e-10,1.8911e-16,2.877e-13,1.0073e-13,3.9263e-14,7.8323e-12,1.9828e-11,4.9574e-10,2.2063e-09
1.7692e-10,2.1035e-16,2.4453e-13,1.0847e-13,1.0581e-13,1.1413e-11,2.5093e-11,1.4985e-10,9.0393e-10
1.6358e-10,2.2989e-16,2.0508e-13,1.1797e-13,5.158e-14,8.2184e-12,3.9953e-11,6.694e-11,3.8068e-10
1.5028e-10,2.4723e-16,1.6948e-13,1.2638e-13,2.8196e-14,5.8266e-12,3.8942e-11,6.5419e-11,2.1506e-10
1.3716e-10,2.6194e-16,1.3776e-13,1.3341e-13,1.0168e-14,5.0385e-12,3.16e-11,9.2104e-11,1.9107e-10
1.2434e-10,2.7365e-16,1.099e-13,1.389e-13,1.5216e-15,5.3157e-12,2.6414e-11,1.0603e-10,2.2865e-10
1.119e-10,2.8209e-16,8.5799e-14,1.4271e-13,3.1578e-16,5.3801e-12,2.4234e-11,9.6903e-11,2.6972e-10
9.9963e-11,2.8705e-16,6.531e-14,1.4476e-13,4.7947e-15,5.4153e-12,2.428e-11,8.3835e-11,2.6747e-10
8.8598e-11,2.8843e-16,4.8229e-14,1.4501e-13,1.3268e-14,5.4063e-12,2.3928e-11,7.3672e-11,2.4145e-10
7.7877e-11,2.8623e-16,3.4313e-14,1.4345e-13,2.4154e-14,5.332e-12,2.3217e-11,6.8124e-11,2.145e-10
6.7855e-11,2.805e-16,2.3282e-14,1.4015e-13,3.602e-14,5.1931e-12,2.2368e-11,6.6017e-11,1.9096e-10
5.8574e-11,2.7143e-16,1.4831e-14,1.3519e-13,4.7618e-14,4.9937e-12,2.1277e-11,6.3504e-11,1.7431e-10
5.006e-11,2.5927e-16,8.6417e-15,1.2871e-13,5.7908e-14,4.7391e-12,1.9978e-11,5.9832e-11,1.6277e-10
4.2328e-11,2.4433e-16,4.3849e-15,1.2088e-13,6.6078e-14,4.436e-12,1.8501e-11,5.5737e-11,1.511e-10
3.5379e-11,2.2701e-16,1.7346e-15,1.1191e-13,7.1556e-14,4.0924e-12,1.6882e-11,5.1249e-11,1.3716e-10
2.92e-11,2.0775e-16,3.7346e-16,1.0203e-13,7.401e-14,3.7169e-12,1.5161e-11,4.6376e-11,1.2249e-10
2.3771e-11,1.8706e-16,4.8025e-19,9.1482e-14,7.3346e-14,3.319e-12,1.3378e-11,4.1247e-11,1.0762e-10
1.906e-11,1.6542e-16,3.372e-16,8.0533e-14,6.9691e-14,2.9085e-12,1.1575e-11,3.5987e-11,9.263e-11
1.5025e-11,1.4339e-16,1.1329e-15,6.9447e-14,6.3376e-14,2.4952e-12,9.7932e-12,3.0721e-11,7.7866e-11
1.1622e-11,1.2149e-16,2.1688e-15,5.849e-14,5.4911e-14,2.0891e-12,8.0726e-12,2.5574e-11,6.3659e-11
8.796e-12,1.0023e-16,3.2608e-15,4.7917e-14,4.4951e-14,1.6995e-12,6.4502e-12,2.0663e-11,5.0327e-11
