Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
1.0047e-07,1.5432e-07,6.7653e-07,1.6364e-06,3.0248e-06,5.9977e-06,8.8667e-06,1.5415e-05,2.0123e-05
1.23e-08,1.1019e-08,2.3773e-10,7.4557e-07,6.7251e-07,3.6627e-06,3.8241e-06,1.056e-05,1.1047e-05
1.8584e-08,3.3958e-08,1.1967e-07,1.3045e-08,6.0345e-08,5.1579e-07,3.2579e-07,3.585e-06,2.8944e-06
1.6639e-08,1.9123e-09,3.2185e-08,2.931e-07,5.4997e-07,1.7566e-07,4.1207e-07,1.2976e-07,9.0072e-10
1.4124e-08,2.088e-13,3.0933e-09,1.7038e-07,4.5655e-07,9.7761e-07,1.6771e-06,8.8057e-07,1.8622e-06
1.141e-08,4.4159e-12,1.4696e-11,4.8924e-08,2.0413e-07,1.0075e-06,1.9674e-06,2.8442e-06,4.9296e-06
8.6693e-09,1.3454e-12,1.3955e-10,8.6349e-09,8.0706e-08,6.4506e-07,1.5681e-06,3.611e-06,6.4916e-06
6.0733e-09,1.6526e-12,1.1088e-10,1.1311e-09,2.4166e-08,3.4727e-07,1.0361e-06,3.3046e-06,6.4924e-06
3.7853e-09,2.0084e-12,1.2837e-10,1.1887e-09,8.7367e-09,1.8591e-07,6.8964e-07,2.5773e-06,5.6807e-06
1.9491e-09,2.3302e-12,1.7506e-10,1.6168e-09,7.8524e-09,9.214e-08,4.5632e-07,1.9298e-06,4.6404e-06
6.799e-10,2.5977e-12,2.2509e-10,1.4138e-09,1.0594e-08,5.6124e-08,2.9937e-07,1.4693e-06,3.8032e-06
5.7617e-11,2.7941e-12,2.7359e-10,1.384e-09,1.0775e-08,4.9559e-08,2.232e-07,1.1011e-06,3.1054e-06
1.213e-10,2.907e-12,3.1745e-10,1.434e-09,1.0301e-08,5.4445e-08,1.9722e-07,8.2947e-07,2.4754e-06
8.6694e-10,2.9295e-12,3.5392e-10,1.4305e-09,1.0039e-08,5.6036e-08,1.9463e-07,6.6695e-07,1.9702e-06
2.2477e-09,2.8599e-12,3.807e-10,1.3849e-09,9.8545e-09,5.1614e-08,1.9183e-07,5.794e-07,1.6057e-06
4.1768e-09,2.7029e-12,3.9612e-10,1.2976e-09,9.3089e-09,4.6097e-08,1.7328e-07,5.3e-07,1.3463e-06
6.5331e-09,2.4681e-12,3.992e-10,1.1738e-09,8.5154e-09,4.0554e-08,1.472e-07,4.8648e-07,1.1452e-06
9.1684e-09,2.1704e-12,3.8976e-10,1.0214e-09,7.5021e-09,3.4958e-08,1.2003e-07,4.2186e-07,9.6451e-07
1.1917e-08,1.8284e-12,3.6837e-10,8.4993e-10,6.3338e-09,2.8674e-08,9.3817e-08,3.3863e-07,7.733e-07
1.4607e-08,1.4637e-12,3.364e-10,6.702e-10,5.0837e-09,2.223e-08,6.9408e-08,2.5364e-07,5.653e-07
1.7068e-08,1.0991e-12,2.9585e-10,4.9349e-10,3.8305e-09,1.6016e-08,4.6811e-08,1.7542e-07,3.6832e-07
1.9147e-08,7.5762e-13,2.4926e-10,3.3091e-10,2.6528e-09,1.0407e-08,2.7483e-08,1.0887e-07,2.0472e-07
2.0712e-08,4.6065e-13,1.9956e-10,1.9266e-10,1.6247e-09,5.7559e-09,1.27e-08,5.6658e-08,8.5368e-08
2.1665e-08,2.2687e-13,1.4988e-10,8.743e-11,8.1079e-10,2.3546e-09,3.3437e-09,2.0315e-08,1.6846e-08
2.1947e-08,7.0968e-14,1.0333e-10,2.184e-11,2.6218e-10,4.1677e-10,4.1952e-12,1.9832e-09,1.0563e-09
2.1539e-08,2.7335e-15,6.2849e-11,6.0093e-15,1.3352e-11,6.4255e-11,2.8902e-09,2.9246e-09,3.757e-08
2.0467e-08,2.6457e-14,3.0972e-11,2.3301e-11,7.9948e-11,1.3192e-09,1.1821e-08,2.3038e-08,1.2424e-07
1.8799e-08,1.4065e-13,9.7029e-12,9.0261e-11,4.5778e-10,4.1027e-09,2.6234e-08,6.1057e-08,2.5556e-07
1.6639e-08,3.3813e-13,3.7889e-13,1.9668e-10,1.1231e-09,8.2398e-09,4.5225e-08,1.1459e-07,4.2317e-07
1.4124e-08,6.065e-13,3.5856e-12,3.3587e-10,2.0341e-09,1.3471e-08,6.76e-08,1.8028e-07,6.1658e-07
1.141e-08,9.2889e-13,1.9122e-11,4.9908e-10,3.1336e-09,1.9467e-08,9.1953e-08,2.5399e-07,8.2366e-07
8.6693e-09,1.285e-12,4.6011e-11,6.7607e-10,4.3524e-09,2.5851e-08,1.1675e-07,3.3109e-07,1.0314e-06
6.0733e-09,1.6526e-12,8.2563e-11,8.557e-10,5.614e-09,3.2222e-08,1.4045e-07,4.0674e-07,1.2267e-06
3.7853e-09,2.0084e-12,1.2648e-10,1.0267e-09,6.8391e-09,3.8181e-08,1.6154e-07,4.7619e-07,1.3974e-06
1.9491e-09,2.3302e-12,1.7501e-10,1.1783e-09,7.9508e-09,4.3351e-08,1.7871e-07,5.3506e-07,1.5327e-06
6.799e-10,2.5977e-12,2.2509e-10,1.301e-09,8.8791e-09,4.7409e-08,1.9087e-07,5.7967e-07,1.624e-06
