Col0,Col1,Col2,Col3,Col4,Col5,Col6
0.52529,-0.83719,1.0323,-1.0833,0.98326,-0.74599,0.78706
1.6983-0.66314i,-1.3019+0.34978i,0.7238+0.012382i,-0.044766-0.37282i,-0.64052+0.68123i,1.2364-0.8946i,-2.32-0.34561i
1.6673+0.69961i,-1.4353-0.20867i,1.0029-0.31139i,-0.43069+0.788i,-0.20165-1.1547i,0.80586+1.3602i,-0.063721+0.79561i
0.50759-0.067505i,-0.78627-0.023278i,0.95525+0.11081i,-0.99095-0.18289i,0.88839+0.22944i,-0.66188-0.24399i,-1.182-2.239i
1.7942-0.63052i,-1.2841+0.52703i,0.59493-0.35i,0.17727+0.12414i,-0.92475+0.11904i,1.5432-0.34561i,-0.85109+3.201i
1.3859+0.73082i,-1.3216-0.23292i,1.0729-0.29748i,-0.67453+0.78638i,0.18203-1.1656i,0.33586+1.3821i,-0.85365-4.9439i
0.46348-0.35743i,-0.59486+0.16772i,0.64325+0.045383i,-0.60189-0.25216i,0.47656+0.42375i,-0.28473-0.53622i,-0.87284+6.0892i
-0.17396+0.98746i,0.024832-1.5427i,0.12776+1.8826i,-0.26253-1.9599i,0.36067+1.7637i,-0.40848-1.3215i,1.2932-7.7279i
-11.313-5.6848i,12.729+1.127i,-12.369+3.5881i,10.284-7.8026i,-6.7633+10.928i,2.2993-12.529i,3.2352+23.787i
-0.41746+90.663i,-33.113-84.87i,62.023+67.235i,-82.28-40.219i,91.057+7.5918i,-87.129+26.095i,67.166-69.479i
175.26-85.341i,-131.45+143.28i,69.31-181.22i,2.5041+193.89i,-73.968-179.5i,135.11+140.06i,-169.78-67.667i
-160.13-121.29i,193.49+54.068i,-199.86+20.695i,178.34-92.572i,-131.93+151.53i,67.125-189.35i,-3.7397+189.16i
-17.826+99.58i,-20.119-99.575i,55.256+85.677i,-82.684-59.826i,98.575+25.627i,-100.71+12.148i,101.23-39.678i
16.648-4.3837i,-13.613+9.888i,8.678-14.013i,-2.5324+16.182i,-3.9665-16.094i,9.912+13.761i,-26.737-14.901i
0.88201+0.86374i,-1.1842-0.49225i,1.3212+0.052087i,-1.2738+0.39535i,1.0487-0.78762i,-0.67731+1.07i,10.948+1.8594i
0.49028+0.046947i,-0.55794-0.26758i,0.54776+0.45087i,-0.46115-0.57126i,0.31019+0.61195i,-0.11596-0.56725i,-8.7828-1.5065i
-1.1358+0.49651i,1.1223-1.0763i,-0.95219+1.5059i,0.64925-1.7253i,-0.25573+1.7041i,-0.17348-1.4451i,7.4618+2.8371i
-0.45624-0.92086i,0.66647+0.64505i,-0.78371-0.27925i,0.7916-0.12551i,-0.68905+0.51277i,0.49036-0.82848i,-5.9105-1.1994i
0.17865+0.58593i,-0.39471-0.86791i,0.55571+1.0288i,-0.63917-1.0461i,0.63345+0.91753i,-0.53935-0.6609i,5.3889+2.8781i
-1.3239+0.20288i,1.3706-0.79152i,-1.2262+1.2697i,0.91062-1.5708i,-0.46801+1.6527i,-0.039899-1.504i,-4.0152-1.4964i
-0.1375-0.75523i,0.28184+0.56719i,-0.38685-0.30001i,0.43788-0.0090274i,-0.42782+0.3168i,0.35807-0.58038i,3.7842+3.2954i
-0.0034733+0.65229i,-0.18687-0.96539i,0.35113+1.1438i,-0.46641-1.1626i,0.51661+1.0192i,-0.49473-0.73362i,-2.9398-2.1014i
-1.0979-0.047624i,1.207-0.41607i,-1.1477+0.82171i,0.92825-1.1127i,-0.5793+1.2484i,0.14953-1.21i,2.9421+3.526i
0.090667-0.52746i,-0.021434+0.39594i,-0.050789-0.20917i,0.11593-0.006774i,-0.16489+0.22178i,0.19085-0.40584i,-2.2691-2.1985i
-0.14982+0.62467i,0.010341-0.95015i,0.13058+1.1431i,-0.25329-1.1765i,0.34065+1.0458i,-0.38049-0.76912i,2.0898+3.313i
-0.86222-0.21838i,0.99963-0.13191i,-0.99757+0.46378i,0.85632-0.73095i,-0.5956+0.89614i,0.25178-0.93629i,-1.3715-2.1343i
0.21898-0.32044i,-0.207+0.21047i,0.16614-0.071147i,-0.1021-0.078108i,0.023821+0.21646i,0.057786-0.32462i,1.1377+3.2556i
-0.26981+0.55424i,0.18459-0.87731i,-0.07362+1.078i,-0.047627-1.1282i,0.16223+1.0211i,-0.25419-0.77146i,-0.63096-2.2675i
-0.64562-0.32699i,0.78688+0.068211i,-0.81834+0.20008i,0.73563-0.44046i,-0.55028+0.61939i,0.28816-0.71189i,0.54559+3.2421i
0.27415-0.14045i,-0.30088+0.030673i,0.28563+0.083387i,-0.23053-0.18581i,0.14327+0.26231i,-0.036012-0.30221i,-0.20817-2.1869i
-0.3622+0.45739i,0.32771-0.766i,-0.24749+0.96773i,0.13275-1.0344i,0.00052152+0.95682i,-0.13372-0.7457i,0.080923+2.9207i
-0.44924-0.38479i,0.57839+0.19672i,-0.62683+0.018791i,0.58782-0.23168i,-0.46679+0.41225i,0.28063-0.5353i,0.29342-1.8741i
0.27548+0.01085i,-0.3244-0.13194i,0.32806+0.23462i,-0.28595-0.30456i,0.20395+0.33201i,-0.093485-0.31314i,-0.50099+2.5782i
-0.42451+0.34441i,0.43382-0.6291i,-0.38261+0.82602i,0.27801-0.90769i,-0.13462+0.86272i,-0.027545-0.69737i,0.80034-1.6755i
-0.27414-0.39952i,0.38156+0.26355i,-0.43574-0.090806i,0.42912-0.094609i,-0.36264+0.26682i,0.24555-0.40181i,-0.91144+2.3535i
0.2374+0.13144i,-0.29447-0.26856i,0.31047+0.36821i,-0.28314-0.41649i,0.21631+0.40666i,-0.1193-0.34008i,1.0565-1.4561i
-0.45537+0.22434i,0.49968-0.47839i,-0.47428+0.66569i,0.3827-0.76011i,-0.23773+0.74848i,0.059583-0.63242i,-1.1232+1.9826i
-0.12294-0.37809i,0.20391+0.27779i,-0.25644-0.13874i,0.27318-0.019669i,-0.25181+0.17533i,0.1953-0.30654i,1.2564-1.0549i
0.17206+0.21952i,-0.22591-0.37272i,0.24824+0.47391i,-0.23593-0.50898i,0.19071+0.47304i,-0.11888-0.3711i,-1.3793+1.5283i
-0.45526+0.10574i,0.52486-0.32517i,-0.52123+0.49924i,0.44488-0.60364i,-0.30645+0.62383i,0.12527-0.55698i,1.4975-0.69754i
0.0011867-0.32767i,0.052473+0.24892i,-0.098811-0.13545i,0.13136+0.0030716i,-0.14559+0.12973i,0.1395-0.24443i,-1.5747+1.1942i
0.090454+0.27435i,-0.13247-0.44049i,0.156+0.54517i,-0.15777-0.57378i,0.13752+0.52234i,-0.098086-0.39802i,1.5769-0.42119i
-0.42666-0.0035477i,0.51174-0.17999i,-0.52542+0.33841i,0.4658-0.44962i,-0.34118+0.49809i,0.16896-0.47707i,-1.5803+0.84806i
0.095603-0.25606i,-0.06714+0.18716i,0.029309-0.092139i,0.012611-0.015735i,-0.052771+0.12141i,0.085569-0.21015i,1.5352-0.055307i
0.0026474+0.29676i,-0.02703-0.47072i,0.047641+0.57901i,-0.061605-0.60651i,0.066974+0.54939i,-0.062998-0.41561i,-1.5629+0.42648i
-0.37388-0.096815i,0.46523-0.052001i,-0.49168+0.19356i,0.44953-0.30812i,-0.34465+0.37968i,0.19169-0.39827i,1.5262+0.30674i
0.1589-0.1715i,-0.15134+0.10329i,0.12266-0.020674i,-0.076867-0.06483i,0.020349+0.14129i,0.039009-0.19803i,-1.5491+0.099338i
-0.082355+0.28935i,0.078677-0.46504i,-0.064021+0.57584i,0.040433-0.6063i,-0.011204+0.55217i,-0.019589-0.42099i,1.4451+0.55019i
-0.30274-0.16892i,0.39234+0.051544i,-0.4272+0.07302i,0.40245-0.1874i,-0.32155+0.27563i,0.19579-0.3254i,-1.4034-0.15238i
0.19135-0.082263i,-0.19897+0.0082393i,0.17884+0.066934i,-0.13375-0.13277i,0.070007+0.18008i,0.0035086-0.20226i,1.2411+0.79373i
-0.15692+0.25639i,0.17452-0.42756i,-0.16776+0.53907i,0.1376-0.57537i,-0.088245+0.53139i,0.026574-0.41328i,-1.1998-0.43921i
-0.22009-0.21659i,0.30149+0.12577i,-0.34083-0.017398i,0.33262-0.093399i,-0.278+0.19116i,0.18459-0.26226i,1.0515+1.0469i
0.19497+0.0038081i,-0.21141-0.087588i,0.19836+0.15915i,-0.15762-0.2085i,0.094898+0.22877i,-0.018932-0.21711i,-1.033-0.66585i
-0.21512+0.20355i,0.2524-0.3645i,-0.25448+0.4746i,0.22104-0.51848i,-0.15677+0.49002i,0.070621-0.39319i,0.86412+1.1886i
