Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
6.0597e-08,9.3072e-08,4.0804e-07,9.8693e-07,1.8243e-06,3.6174e-06,5.3478e-06,9.2972e-06,1.2137e-05
7.4186e-09,6.6458e-09,1.4338e-10,4.4968e-07,4.0561e-07,2.2091e-06,2.3065e-06,6.3688e-06,6.6625e-06
1.1209e-08,2.0481e-08,7.2174e-08,7.868e-09,3.6396e-08,3.1109e-07,1.9649e-07,2.1622e-06,1.7457e-06
1.0036e-08,1.1534e-09,1.9412e-08,1.7678e-07,3.317e-07,1.0594e-07,2.4853e-07,7.8261e-08,5.4325e-10
8.5184e-09,1.2593e-13,1.8657e-09,1.0276e-07,2.7536e-07,5.8963e-07,1.0115e-06,5.311e-07,1.1231e-06
6.8818e-09,2.6633e-12,8.8636e-12,2.9508e-08,1.2312e-07,6.0767e-07,1.1866e-06,1.7154e-06,2.9732e-06
5.2287e-09,8.1147e-13,8.4167e-11,5.208e-09,4.8676e-08,3.8905e-07,9.4579e-07,2.1779e-06,3.9153e-06
3.663e-09,9.9672e-13,6.6876e-11,6.8222e-10,1.4575e-08,2.0945e-07,6.249e-07,1.9931e-06,3.9157e-06
2.283e-09,1.2113e-12,7.7421e-11,7.1695e-10,5.2693e-09,1.1213e-07,4.1594e-07,1.5545e-06,3.4262e-06
1.1755e-09,1.4054e-12,1.0558e-10,9.7514e-10,4.736e-09,5.5572e-08,2.7522e-07,1.1639e-06,2.7987e-06
4.1007e-10,1.5667e-12,1.3576e-10,8.5269e-10,6.3896e-09,3.385e-08,1.8056e-07,8.8616e-07,2.2938e-06
3.4751e-11,1.6852e-12,1.6501e-10,8.3473e-10,6.499e-09,2.9891e-08,1.3462e-07,6.6412e-07,1.8729e-06
7.3157e-11,1.7533e-12,1.9146e-10,8.6492e-10,6.2126e-09,3.2837e-08,1.1895e-07,5.0028e-07,1.493e-06
5.2288e-10,1.7668e-12,2.1346e-10,8.6277e-10,6.0546e-09,3.3797e-08,1.1739e-07,4.0226e-07,1.1883e-06
1.3557e-09,1.7249e-12,2.2961e-10,8.353e-10,5.9436e-09,3.113e-08,1.157e-07,3.4945e-07,9.6843e-07
2.5192e-09,1.6302e-12,2.3891e-10,7.826e-10,5.6145e-09,2.7802e-08,1.0451e-07,3.1966e-07,8.1199e-07
3.9403e-09,1.4886e-12,2.4077e-10,7.0794e-10,5.1359e-09,2.4459e-08,8.8781e-08,2.9341e-07,6.9068e-07
5.5297e-09,1.309e-12,2.3507e-10,6.1602e-10,4.5248e-09,2.1084e-08,7.2393e-08,2.5444e-07,5.8172e-07
7.1876e-09,1.1028e-12,2.2218e-10,5.1262e-10,3.8201e-09,1.7294e-08,5.6584e-08,2.0424e-07,4.664e-07
8.8098e-09,8.8278e-13,2.0289e-10,4.0422e-10,3.0661e-09,1.3408e-08,4.1862e-08,1.5298e-07,3.4095e-07
