Col0,Col1,Col2,Col3,Col4,Col5,Col6
0.76659,-0.71533,-1.0787e-14,0.71533,-0.76659,0.10618,4.6473
0.29736+0.21199i,0.055888-0.36562i,-0.35725+0.17982i,0.32696+0.17291i,0.0068613-0.36513i,-0.33431+0.21838i,-2.723-2.3353i
0.45146-0.28538i,-0.082217+0.51776i,-0.36335-0.26948i,0.4716-0.22898i,-0.14204+0.51486i,-0.31938-0.32278i,1.1539+3.718i
0.73023+0.15966i,-0.69357-0.078874i,0.013038-0.075137i,0.6796+0.15939i,-0.74133-0.095679i,0.11485-0.05686i,2.885-3.4421i
0.2027+0.088751i,0.16362-0.18983i,-0.37805+0.11468i,0.24151+0.066932i,0.11923-0.18641i,-0.36929+0.13283i,-4.2217+1.5881i
0.49277-0.24088i,-0.20998+0.48719i,-0.26775-0.28122i,0.49691-0.18582i,-0.26477+0.48036i,-0.21317-0.32896i,5.428+1.6152i
0.39317+0.034189i,-0.29285-0.2388i,-0.079332+0.22172i,0.37787+0.0011918i,-0.32561-0.223i,-0.028925+0.23778i,-2.6901-5.3895i
-0.0016047+0.49503i,-0.13377-0.44525i,0.14496-0.017879i,-0.021577+0.46441i,-0.12184-0.4798i,0.15215+0.049777i,-0.93553+8.7614i
-10.402+1.4668i,4.1551-9.6776i,5.9496+8.9043i,-10.531+0.13534i,5.336-9.0493i,4.8127+9.5624i,-4.6324-11.129i
26.903+37.657i,-46.174+2.0533i,22.579-39.857i,21.977+40.66i,-46.131-3.7161i,27.459-36.678i,6.2896+52.814i
36.409-68.216i,38.301+67.206i,-77.454-3.8051i,44.703-63.128i,29.548+71.456i,-76.368-13.449i,65.515-65.052i
-64.747-1.5731i,35.838-53.984i,26.341+59.425i,-64.066-9.6992i,42.316-49.031i,18.719+62.243i,-75.921-12.614i
11.05+22.796i,-25.065-3.2946i,15.811-19.266i,8.1213+23.941i,-24.514-6.3905i,18.149-17.092i,16.543+23.015i
1.2962-1.5594i,0.76426+1.8984i,-2.1152-0.47499i,1.5025-1.3893i,0.50504+1.9639i,-2.0438-0.71527i,-6.1675-2.4579i
0.35314-0.052453i,-0.31093+0.1232i,-0.019931-0.07957i,0.33229-0.037924i,-0.33617+0.12021i,0.027967-0.090901i,4.1591+3.0918i
0.15971-0.046283i,0.10183-0.17321i,-0.26884+0.2319i,0.18627-0.07531i,0.069217-0.15119i,-0.26045+0.23734i,-0.3461-3.6406i
-0.28305+0.30461i,-0.029339-0.4058i,0.31449+0.13027i,-0.30769+0.2662i,0.015243-0.41554i,0.29135+0.17912i,-1.7466+2.889i
-0.37734-0.27761i,0.303-0.40674i,0.05263+0.71349i,-0.3594-0.35787i,0.33252-0.32997i,0.0030518+0.71149i,1.6765-1.4841i
0.14341+0.011419i,0.086369-0.14263i,-0.23596+0.14143i,0.1665-0.008935i,0.057531-0.13186i,-0.22816+0.15024i,-1.4024-0.58497i
-0.36552+0.24268i,0.0096894-0.43631i,0.35514+0.22489i,-0.39028+0.19531i,0.063101-0.43419i,0.32265+0.27i,0.28198+1.6663i
-0.23176-0.28384i,0.27206-0.30168i,-0.059798+0.60714i,-0.20798-0.34896i,0.28268-0.23317i,-0.094955+0.59884i,0.017528-1.984i
0.11113+0.10453i,0.031388-0.14965i,-0.14477+0.055844i,0.12375+0.089802i,0.012148-0.15208i,-0.13677+0.073175i,-0.63911+0.96095i
-0.3557+0.134i,0.050068-0.3805i,0.30205+0.27376i,-0.37376+0.087122i,0.098492-0.36713i,0.26821+0.30631i,0.53919+0.11009i
-0.096095-0.24477i,0.21258-0.21574i,-0.13172+0.47597i,-0.071425-0.29433i,0.20826-0.16054i,-0.15176+0.46638i,-0.74234-1.1316i
0.060233+0.15775i,0.0046264-0.1593i,-0.065191+0.012967i,0.065236+0.1454i,-0.0047192-0.16879i,-0.060179+0.035481i,0.30167+1.1118i
-0.31952+0.040722i,0.076386-0.32217i,0.23766+0.30453i,-0.33107-0.004183i,0.11714-0.30005i,0.20554+0.32573i,-0.068062-0.70917i
-0.0017325-0.18882i,0.16086-0.16051i,-0.17066+0.36083i,0.022022-0.22617i,0.14706-0.11845i,-0.17962+0.35311i,-0.56344-0.16401i
0.0043614+0.17837i,-0.004108-0.16645i,4.0894e-05-1.0039e-06i,0.0040641+0.16645i,-0.0043962-0.17837i,0.00064711+0.024707i,0.65539+0.53811i
-0.26986-0.031639i,0.091565-0.27028i,0.17173+0.32129i,-0.2756-0.074028i,0.12362-0.24196i,0.14313+0.33332i,-0.6669-0.69343i
0.057125-0.12707i,0.11931-0.12652i,-0.18498+0.26266i,0.078929-0.15496i,0.1004-0.096595i,-0.18652+0.25848i,0.056802+0.28331i
-0.048037+0.17462i,-0.0026403-0.16999i,0.050867+0.0075454i,-0.051871+0.1619i,0.0047212-0.18105i,0.046812+0.032119i,0.37234-0.028053i
-0.21287-0.083063i,0.09851-0.22557i,0.1073+0.3248i,-0.2135-0.1225i,0.1215-0.19352i,0.083295+0.32989i,-0.78151-0.27647i
0.08741-0.066228i,0.086791-0.10656i,-0.18042+0.18042i,0.10656-0.086791i,0.066228-0.08741i,-0.17753+0.18046i,0.53523+0.18481i
-0.091756+0.15322i,0.0043354-0.16983i,0.08711+0.028777i,-0.097687+0.13899i,0.017577-0.17773i,0.078851+0.051471i,-0.15367-0.19346i
-0.15332-0.11462i,0.09938-0.1876i,0.046824+0.31566i,-0.14956-0.15068i,0.11345-0.15419i,0.027978+0.31591i,-0.44516+0.039497i
0.095091-0.011066i,0.061989-0.095824i,-0.16152+0.11376i,0.11111-0.026083i,0.042455-0.085804i,-0.1566+0.11804i,0.58559-0.10994i
-0.12372+0.12002i,0.013916-0.16627i,0.1088+0.058156i,-0.13051+0.10394i,0.031064-0.16955i,0.097225+0.077753i,-0.49427-0.0079185i
-0.095456-0.12805i,0.095833-0.15584i,-0.0072432+0.29506i,-0.08807-0.16036i,0.10162-0.12321i,-0.020836+0.29239i,0.0039312+0.02718i
0.085539+0.034945i,0.043778-0.091065i,-0.13245+0.062646i,0.098167+0.023931i,0.027253-0.088291i,-0.12737+0.070687i,0.30548-0.24379i
-0.14247+0.080279i,0.024225-0.15976i,0.11651+0.090925i,-0.14908+0.062317i,0.043256-0.15771i,0.10273+0.10669i,-0.48384+0.22986i
-0.042922-0.12577i,0.089212-0.12978i,-0.052682+0.26485i,-0.032755-0.15405i,0.087784-0.099769i,-0.061319+0.26096i,0.25175-0.20546i
