Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
9.8597e-10,1.4772e-09,6.3358e-09,1.472e-08,2.6156e-08,4.9481e-08,7.0437e-08,1.1695e-07,1.5e-07
1.2822e-10,1.0104e-10,2.6897e-13,6.5814e-09,5.4387e-09,2.9951e-08,2.966e-08,8.1049e-08,8.4037e-08
2.0686e-10,3.3559e-10,1.1757e-09,1.8571e-10,7.6253e-10,3.7038e-09,2.1021e-09,2.7093e-08,2.2974e-08
2.0688e-10,1.837e-11,2.9531e-10,2.9043e-09,5.2939e-09,1.9825e-09,3.9218e-09,8.789e-10,1.1705e-10
2.0405e-10,1.4273e-14,2.0964e-11,1.5801e-09,3.9921e-09,8.8639e-09,1.3562e-08,6.6434e-09,1.0495e-08
2.0065e-10,1.3195e-14,6.3928e-13,3.9785e-10,1.5123e-09,8.1224e-09,1.3924e-08,1.9422e-08,2.696e-08
1.9671e-10,2.4022e-17,5.6648e-14,4.5479e-11,4.3342e-10,4.3736e-09,9.2063e-09,2.1496e-08,3.1243e-08
1.9225e-10,7.0964e-18,3.3326e-13,2.7413e-13,4.9593e-11,1.7628e-09,4.54e-09,1.6184e-08,2.5773e-08
1.8731e-10,9.1857e-18,4.7974e-13,1.0551e-13,1.307e-14,5.8706e-10,2.0213e-09,9.5192e-09,1.7349e-08
1.8192e-10,1.1469e-17,4.6257e-13,4.4151e-13,9.9386e-13,1.0278e-10,7.2887e-10,4.8866e-09,9.9998e-09
1.7612e-10,1.3912e-17,4.3421e-13,5.6598e-14,4.292e-15,6.5561e-12,1.6098e-10,2.3234e-09,5.4781e-09
1.6995e-10,1.648e-17,4.0565e-13,7.952e-15,9.452e-14,2.9813e-13,2.061e-11,8.8422e-10,2.7617e-09
1.6347e-10,1.9135e-17,3.773e-13,1.0822e-14,4.953e-13,1.8492e-12,2.9747e-12,2.3303e-10,1.1338e-09
1.567e-10,2.1839e-17,3.4934e-13,1.1441e-14,7.0624e-13,3.2684e-12,4.508e-12,4.371e-11,3.6493e-10
1.4971e-10,2.4551e-17,3.2193e-13,1.2794e-14,6.1225e-13,1.7955e-12,1.0115e-11,9.3164e-12,9.9783e-11
1.4253e-10,2.7234e-17,2.952e-13,1.4147e-14,5.6848e-13,8.6728e-13,9.4628e-12,8.3526e-12,3.3374e-11
