Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
1.1904e-07,1.8284e-07,8.0157e-07,1.9388e-06,3.5839e-06,7.1062e-06,1.0505e-05,1.8264e-05,2.3842e-05
1.4574e-08,1.3055e-08,2.8167e-10,8.8337e-07,7.968e-07,4.3397e-06,4.5309e-06,1.2511e-05,1.3088e-05
2.2019e-08,4.0234e-08,1.4178e-07,1.5456e-08,7.1498e-08,6.1113e-07,3.86e-07,4.2476e-06,3.4294e-06
1.9715e-08,2.2658e-09,3.8134e-08,3.4727e-07,6.5161e-07,2.0812e-07,4.8823e-07,1.5374e-07,1.0672e-09
1.6734e-08,2.4739e-13,3.665e-09,2.0187e-07,5.4094e-07,1.1583e-06,1.987e-06,1.0433e-06,2.2064e-06
1.3519e-08,5.232e-12,1.7412e-11,5.7967e-08,2.4186e-07,1.1937e-06,2.331e-06,3.3699e-06,5.8407e-06
1.0272e-08,1.5941e-12,1.6534e-10,1.0231e-08,9.5623e-08,7.6428e-07,1.858e-06,4.2784e-06,7.6914e-06
7.1958e-09,1.958e-12,1.3138e-10,1.3402e-09,2.8633e-08,4.1146e-07,1.2276e-06,3.9154e-06,7.6924e-06
4.485e-09,2.3796e-12,1.5209e-10,1.4084e-09,1.0351e-08,2.2028e-07,8.1711e-07,3.0537e-06,6.7307e-06
2.3093e-09,2.7609e-12,2.0741e-10,1.9156e-09,9.3037e-09,1.0917e-07,5.4066e-07,2.2864e-06,5.498e-06
8.0557e-10,3.0778e-12,2.667e-10,1.6751e-09,1.2552e-08,6.6497e-08,3.547e-07,1.7408e-06,4.5062e-06
6.8267e-11,3.3105e-12,3.2416e-10,1.6398e-09,1.2767e-08,5.8719e-08,2.6445e-07,1.3046e-06,3.6793e-06
1.4371e-10,3.4443e-12,3.7612e-10,1.6991e-09,1.2205e-08,6.4508e-08,2.3367e-07,9.8278e-07,2.9329e-06
1.0272e-09,3.4709e-12,4.1933e-10,1.6949e-09,1.1894e-08,6.6393e-08,2.306e-07,7.9022e-07,2.3344e-06
2.6631e-09,3.3885e-12,4.5106e-10,1.6409e-09,1.1676e-08,6.1153e-08,2.2728e-07,6.8648e-07,1.9024e-06
4.9488e-09,3.2024e-12,4.6933e-10,1.5374e-09,1.1029e-08,5.4617e-08,2.0531e-07,6.2795e-07,1.5951e-06
7.7405e-09,2.9243e-12,4.7298e-10,1.3907e-09,1.0089e-08,4.8049e-08,1.7441e-07,5.7639e-07,1.3568e-06
1.0863e-08,2.5715e-12,4.6179e-10,1.2102e-09,8.8887e-09,4.1419e-08,1.4221e-07,4.9983e-07,1.1428e-06
1.412e-08,2.1663e-12,4.3646e-10,1.007e-09,7.5044e-09,3.3974e-08,1.1116e-07,4.0122e-07,9.1622e-07
1.7307e-08,1.7342e-12,3.9858e-10,7.9407e-10,6.0233e-09,2.6339e-08,8.2236e-08,3.0052e-07,6.6978e-07
2.0223e-08,1.3023e-12,3.5053e-10,5.847e-10,4.5384e-09,1.8976e-08,5.5463e-08,2.0784e-07,4.364e-07
2.2686e-08,8.9765e-13,2.9532e-10,3.9207e-10,3.1431e-09,1.233e-08,3.2562e-08,1.29e-07,2.4255e-07
2.454e-08,5.458e-13,2.3644e-10,2.2826e-10,1.925e-09,6.8197e-09,1.5047e-08,6.7129e-08,1.0115e-07
2.5669e-08,2.6881e-13,1.7758e-10,1.0359e-10,9.6064e-10,2.7897e-09,3.9618e-09,2.407e-08,1.996e-08
2.6003e-08,8.4085e-14,1.2243e-10,2.5876e-11,3.1063e-10,4.938e-10,4.9706e-12,2.3497e-09,1.2515e-09
2.552e-08,3.2388e-15,7.4465e-11,7.1199e-15,1.582e-11,7.6131e-11,3.4244e-09,3.4651e-09,4.4514e-08
2.425e-08,3.1347e-14,3.6696e-11,2.7608e-11,9.4724e-11,1.563e-09,1.4005e-08,2.7296e-08,1.472e-07
2.2274e-08,1.6664e-13,1.1496e-11,1.0694e-10,5.4239e-10,4.8609e-09,3.1083e-08,7.2341e-08,3.028e-07
1.9715e-08,4.0063e-13,4.4892e-13,2.3303e-10,1.3307e-09,9.7627e-09,5.3584e-08,1.3577e-07,5.0138e-07
1.6734e-08,7.186e-13,4.2483e-12,3.9794e-10,2.4101e-09,1.596e-08,8.0094e-08,2.136e-07,7.3054e-07
1.3519e-08,1.1006e-12,2.2656e-11,5.9132e-10,3.7127e-09,2.3065e-08,1.0895e-07,3.0093e-07,9.759e-07
1.0272e-08,1.5226e-12,5.4515e-11,8.0102e-10,5.1568e-09,3.0629e-08,1.3833e-07,3.9228e-07,1.222e-06
7.1958e-09,1.958e-12,9.7823e-11,1.0139e-09,6.6516e-09,3.8178e-08,1.664e-07,4.8192e-07,1.4535e-06
4.485e-09,2.3796e-12,1.4986e-10,1.2165e-09,8.1032e-09,4.5237e-08,1.9139e-07,5.642e-07,1.6557e-06
2.3093e-09,2.7609e-12,2.0736e-10,1.3961e-09,9.4203e-09,5.1364e-08,2.1174e-07,6.3396e-07,1.8159e-06
8.0557e-10,3.0778e-12,2.667e-10,1.5415e-09,1.052e-08,5.6172e-08,2.2615e-07,6.8681e-07,1.9242e-06
