Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
1.7792e-09,2.6818e-09,1.1567e-08,2.715e-08,4.8777e-08,9.3476e-08,1.3478e-07,2.2696e-07,2.9429e-07
2.2805e-10,1.8544e-10,1.0903e-12,1.2205e-08,1.0353e-08,5.6823e-08,5.743e-08,1.5744e-07,1.654e-07
3.6228e-10,6.0436e-10,2.1182e-09,3.047e-10,1.2741e-09,7.361e-09,4.4499e-09,5.3535e-08,4.5994e-08
3.5327e-10,3.3257e-11,5.3991e-10,5.2092e-09,9.515e-09,3.3581e-09,6.7994e-09,2.0381e-09,3.296e-10
3.3719e-10,2.0633e-14,4.1028e-11,2.8728e-09,7.325e-09,1.6037e-08,2.4959e-08,1.195e-08,1.9971e-08
3.1841e-10,3.0893e-14,5.555e-13,7.4151e-10,2.869e-09,1.5093e-08,2.6484e-08,3.6798e-08,5.3402e-08
2.9736e-10,1.0314e-15,6.2543e-15,9.2725e-11,8.8217e-10,8.431e-09,1.8284e-08,4.2308e-08,6.4479e-08
2.7451e-10,1.0754e-15,9.5585e-14,1.8619e-12,1.3196e-10,3.6281e-09,9.6869e-09,3.3484e-08,5.6219e-08
2.5038e-10,1.3413e-15,1.5927e-13,1.3792e-12,5.8205e-12,1.3683e-09,4.8274e-09,2.1253e-08,4.0951e-08
2.2546e-10,1.6044e-15,1.0226e-13,2.8806e-12,1.2581e-12,3.4241e-10,2.1355e-09,1.2239e-08,2.6517e-08
2.0028e-10,1.8535e-15,5.3821e-14,1.3904e-12,6.5041e-12,7.5014e-11,7.6217e-10,6.8825e-09,1.6957e-08
1.7532e-10,2.0778e-15,2.1579e-14,1.0471e-12,5.6379e-12,3.8641e-11,2.9239e-10,3.5056e-09,1.0605e-08
1.5104e-10,2.2678e-15,4.2889e-15,1.1588e-12,3.8481e-12,5.6318e-11,1.8514e-10,1.6375e-09,6.1788e-09
1.2786e-10,2.4156e-15,1.3309e-16,1.2158e-12,3.4919e-12,6.7762e-11,2.0433e-10,8.5489e-10,3.5386e-09
1.0614e-10,2.5151e-15,6.9792e-15,1.2586e-12,4.0308e-12,5.8614e-11,2.4742e-10,6.0488e-10,2.2305e-09
8.6172e-11,2.5623e-15,2.2485e-14,1.2754e-12,4.3151e-12,5.0245e-11,2.3912e-10,5.8902e-10,1.6918e-09
6.8192e-11,2.5556e-15,4.4211e-14,1.2654e-12,4.5404e-12,4.6071e-11,2.0942e-10,6.5413e-10,1.5427e-09
5.2356e-11,2.4956e-15,6.9724e-14,1.2292e-12,4.638e-12,4.4814e-11,1.8301e-10,6.6398e-10,1.5648e-09
3.875e-11,2.3853e-15,9.6703e-14,1.1686e-12,4.6072e-12,4.2188e-11,1.635e-10,5.9827e-10,1.5643e-09
2.739e-11,2.2297e-15,1.2303e-13,1.0863e-12,4.4519e-12,3.8928e-11,1.4894e-10,5.1571e-10,1.4218e-09
1.8227e-11,2.0357e-15,1.4686e-13,9.8592e-13,4.1822e-12,3.5119e-11,1.3199e-10,4.3802e-10,1.2081e-09
1.1152e-11,1.8119e-15,1.667e-13,8.718e-13,3.8142e-12,3.0854e-11,1.135e-10,3.7176e-10,9.9204e-10
6.008e-12,1.5676e-15,1.8143e-13,7.4878e-13,3.3687e-12,2.631e-11,9.4732e-11,3.1451e-10,7.9048e-10
2.593e-12,1.3131e-15,1.9033e-13,6.2197e-13,2.8701e-12,2.1671e-11,7.6096e-11,2.5749e-10,6.1567e-10
6.7687e-13,1.0589e-15,1.9308e-13,4.9653e-13,2.3449e-12,1.7127e-11,5.8332e-11,2.0106e-10,4.6561e-10
8.7184e-15,8.1508e-16,1.8977e-13,3.7741e-13,1.8207e-12,1.2854e-11,4.2103e-11,1.489e-10,3.3217e-10
3.289e-13,5.9106e-16,1.8081e-13,2.6917e-13,1.3243e-12,9.0136e-12,2.7988e-11,1.0269e-10,2.1567e-10
1.3792e-12,3.9516e-16,1.6694e-13,1.7576e-13,8.8059e-13,5.7435e-12,1.6457e-11,6.3849e-11,1.222e-10
2.9123e-12,2.3418e-16,1.4912e-13,1.0035e-13,5.1135e-13,3.1517e-12,7.8538e-12,3.3629e-11,5.4517e-11
4.7005e-12,1.132e-16,1.2851e-13,4.5231e-14,2.3411e-13,1.3129e-12,2.3779e-12,1.2851e-11,1.3713e-11
6.5423e-12,3.5315e-17,1.0633e-13,1.1691e-14,6.1384e-14,2.6571e-13,8.4117e-14,1.8867e-12,3.0412e-15
8.268e-12,1.6062e-18,8.3861e-14,1.896e-17,9.7867e-17,1.1754e-14,8.8215e-13,6.5468e-13,1.2382e-11
