Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
9.9924e-08,1.5348e-07,6.7285e-07,1.6274e-06,3.0083e-06,5.965e-06,8.8184e-06,1.5331e-05,2.0014e-05
1.2233e-08,1.0959e-08,2.3643e-10,7.4151e-07,6.6885e-07,3.6428e-06,3.8033e-06,1.0502e-05,1.0986e-05
1.8483e-08,3.3773e-08,1.1901e-07,1.2974e-08,6.0016e-08,5.1299e-07,3.2402e-07,3.5655e-06,2.8787e-06
1.6549e-08,1.9019e-09,3.201e-08,2.9151e-07,5.4697e-07,1.747e-07,4.0983e-07,1.2905e-07,8.9582e-10
1.4047e-08,2.0766e-13,3.0765e-09,1.6946e-07,4.5407e-07,9.7229e-07,1.6679e-06,8.7578e-07,1.8521e-06
1.1348e-08,4.3918e-12,1.4616e-11,4.8658e-08,2.0302e-07,1.002e-06,1.9567e-06,2.8287e-06,4.9027e-06
8.6221e-09,1.3381e-12,1.3879e-10,8.5879e-09,8.0267e-08,6.4154e-07,1.5596e-06,3.5914e-06,6.4563e-06
6.0403e-09,1.6436e-12,1.1028e-10,1.125e-09,2.4035e-08,3.4538e-07,1.0305e-06,3.2866e-06,6.4571e-06
3.7647e-09,1.9975e-12,1.2767e-10,1.1822e-09,8.6891e-09,1.849e-07,6.8589e-07,2.5633e-06,5.6498e-06
1.9384e-09,2.3175e-12,1.741e-10,1.608e-09,7.8096e-09,9.1638e-08,4.5384e-07,1.9193e-06,4.6151e-06
6.762e-10,2.5835e-12,2.2387e-10,1.4061e-09,1.0536e-08,5.5818e-08,2.9774e-07,1.4613e-06,3.7825e-06
5.7304e-11,2.7788e-12,2.721e-10,1.3765e-09,1.0717e-08,4.9289e-08,2.2198e-07,1.0951e-06,3.0885e-06
1.2064e-10,2.8912e-12,3.1572e-10,1.4262e-09,1.0245e-08,5.4149e-08,1.9614e-07,8.2496e-07,2.4619e-06
8.6222e-10,2.9135e-12,3.5199e-10,1.4227e-09,9.984e-09,5.5731e-08,1.9357e-07,6.6332e-07,1.9595e-06
2.2355e-09,2.8444e-12,3.7863e-10,1.3774e-09,9.8009e-09,5.1333e-08,1.9078e-07,5.7624e-07,1.5969e-06
4.1541e-09,2.6882e-12,3.9396e-10,1.2905e-09,9.2582e-09,4.5846e-08,1.7234e-07,5.2711e-07,1.339e-06
6.4975e-09,2.4547e-12,3.9703e-10,1.1674e-09,8.469e-09,4.0333e-08,1.464e-07,4.8383e-07,1.1389e-06
9.1185e-09,2.1586e-12,3.8763e-10,1.0158e-09,7.4613e-09,3.4768e-08,1.1938e-07,4.1956e-07,9.5926e-07
1.1852e-08,1.8184e-12,3.6637e-10,8.453e-10,6.2993e-09,2.8518e-08,9.3307e-08,3.3679e-07,7.6909e-07
1.4527e-08,1.4557e-12,3.3457e-10,6.6655e-10,5.056e-09,2.2109e-08,6.903e-08,2.5226e-07,5.6222e-07
1.6975e-08,1.0931e-12,2.9424e-10,4.9081e-10,3.8096e-09,1.5928e-08,4.6556e-08,1.7447e-07,3.6632e-07
1.9043e-08,7.535e-13,2.479e-10,3.291e-10,2.6384e-09,1.035e-08,2.7333e-08,1.0828e-07,2.036e-07
2.0599e-08,4.5815e-13,1.9847e-10,1.9161e-10,1.6159e-09,5.7245e-09,1.263e-08,5.6349e-08,8.4903e-08
2.1547e-08,2.2564e-13,1.4906e-10,8.6954e-11,8.0637e-10,2.3417e-09,3.3255e-09,2.0205e-08,1.6755e-08
2.1827e-08,7.0582e-14,1.0277e-10,2.1721e-11,2.6075e-10,4.145e-10,4.1723e-12,1.9724e-09,1.0506e-09
2.1422e-08,2.7187e-15,6.2507e-11,5.9765e-15,1.3279e-11,6.3906e-11,2.8745e-09,2.9086e-09,3.7366e-08
2.0356e-08,2.6313e-14,3.0803e-11,2.3174e-11,7.9513e-11,1.312e-09,1.1756e-08,2.2912e-08,1.2356e-07
1.8697e-08,1.3988e-13,9.6501e-12,8.977e-11,4.5529e-10,4.0803e-09,2.6091e-08,6.0724e-08,2.5417e-07
1.6549e-08,3.3629e-13,3.7683e-13,1.9561e-10,1.117e-09,8.195e-09,4.4979e-08,1.1397e-07,4.2086e-07
1.4047e-08,6.032e-13,3.5661e-12,3.3404e-10,2.023e-09,1.3397e-08,6.7232e-08,1.7929e-07,6.1323e-07
1.1348e-08,9.2383e-13,1.9018e-11,4.9636e-10,3.1165e-09,1.9361e-08,9.1453e-08,2.526e-07,8.1918e-07
8.6221e-09,1.278e-12,4.576e-11,6.7239e-10,4.3287e-09,2.571e-08,1.1612e-07,3.2929e-07,1.0258e-06
6.0403e-09,1.6436e-12,8.2114e-11,8.5104e-10,5.5835e-09,3.2047e-08,1.3968e-07,4.0453e-07,1.2201e-06
3.7647e-09,1.9975e-12,1.2579e-10,1.0211e-09,6.8019e-09,3.7973e-08,1.6066e-07,4.7359e-07,1.3898e-06
