Col0,Col1,Col2,Col3,Col4,Col5
0.0340171847988603,0.0340169643245858,0.0340165233802729,0.0340158619743939,0.0340149801196568,0.034013877833005,0.0340125551356168
0.0316319145328059,0.0316317360798108,0.031631379176805,0.0316308438297576,0.031630130047622,0.0316292378423354,0.0316281672288191
0.0294270988014775,0.0294269542932385,0.0294266652788644,0.0294262317625626,0.0294256537506441,0.0294249312515233,0.0294240642757182
0.0273865872197427,0.0273864701521699,0.0273862360185076,0.027385884821723,0.0273854165662665,0.0273848312580717,0.0273841289045556
0.0254961274015117,0.0254960325307988,0.0254958427904195,0.0254955581824669,0.0254951787100803,0.0254947043774458,0.0254941351897954
0.0237430683766363,0.0237429914708738,0.0237428376600872,0.0237426069457535,0.0237422993300881,0.0237419148160447,0.0237414534073155
0.0221161206848892,0.0221160583258778,0.0221159336083764,0.0221157465334272,0.0221154971025942,0.0221151853179622,0.0221148111821372
0.0206051608748963,0.0206051102996456,0.0206050091495121,0.020604857425232,0.0206046551279091,0.0206044022590154,0.020604098820391
0.0192010710480315,0.0192010300217381,0.0192009479694111,0.0192008248915704,0.0192006607889955,0.0192004556627259,0.0192002095140608
0.0178956062494187,0.0178955729634935,0.0178955063918266,0.0178954065347851,0.0178952733929197,0.0178951069669643,0.0178949072578369
0.0166812841290615,0.01668125711914,0.0166812030994266,0.0166811220701806,0.016681014031791,0.0166808789847764,0.0166807169297849
0.0155512925220451,0.0155512706019779,0.0155512267619349,0.0155511610020994,0.0155510733227462,0.0155509637242417,0.0155508322070437
0.0144994115315454,0.0144993937401923,0.0144993581575509,0.0144993047837506,0.0144992336189855,0.0144991446635145,0.0144990379176612
0.0135199474164987,0.0135199329748011,0.0135199040914517,0.0135198607665418,0.0135198030002087,0.0135197307926353,0.0135196441440503
0.0126076761412512,0.0126076644175654,0.0126076409702261,0.012607605799298,0.0126075589048781,0.0126075002870955,0.0126074299461119
0.0117577948768452,0.0117577853589272,0.0117577663231141,0.0117577377694515,0.011757699698008,0.0117576521088749,0.0117575950021664
0.0109658800820901,0.0109658723544398,0.0109658568991556,0.0109658337162696,0.0109658028058303,0.0109657641679023,0.0109657178025663
0.0102278510585798,0.0102278447841104,0.0102278322351825,0.010227813411819,0.010227788314054,0.0102277569419332,0.0102277192955137
0.0095399380868662,0.00953993299206042,0.00953992280245751,0.00953990751807359,0.00953988713893287,0.00953986166506759,0.0095398310965181
0.0088986544037274,0.0088986502666313,0.00889864199243772,0.00889862958115805,0.0088986130328094,0.00889859234741458,0.0088985675250021
0.00830077153965192,0.00830076817993478,0.00830076146067304,0.00830075138187478,0.00830073794355209,0.00830072114572107,0.00830070098840191
0.00774329646394102,0.00774329373708054,0.00774328828199932,0.00774328009870308,0.00774326918720037,0.0077432555475026,0.00774323917962403
0.00722345728073642,0.00722345505987738,0.00722345062344034,0.00722344397142931,0.0072234351038503,0.00722342402071135,0.00722341072202251
0.00673866602967209,0.00673866423812774,0.00673866064723866,0.00673865525700772,0.00673864806743921,0.00673863907853888,0.00673862829031387
0.00628653928043564,0.006286537830407,0.00628653491905826,0.00628653054639146,0.00628652471240963,0.00628651741711683,0.00628650866051811
0.00586489239599459,0.00586489115886042,0.00586488873499693,0.00586488512440543,0.00586488032708798,0.00586487434304733,0.00586486717228695
0.0054715376131013,0.00547153666341321,0.00547153474982224,0.00547153187232944,0.00547152803093634,0.00547152322564499,0.00547151745645793
0.00510457650149967,0.00510457583361482,0.00510457438277103,0.00510457214896912,0.00510456913221025,0.00510456533249594,0.00510456074982807
0.00476249245092289,0.0047624917711902,0.00476249045568722,0.00476248850441441,0.00476248591737248,0.00476248269456241,0.00476247883598541
0.00444345680152637,0.00444345608915834,0.00444345486055272,0.0044434531157098,0.00444345085463002,0.00444344807731403,0.00444344478376264
0.00414541619684394,0.00414541576781362,0.00414541491923283,0.00414541365110182,0.00414541196342099,0.00414540985619085,0.00414540732941202
0.00386747732921513,0.00386747722723341,0.0038674767848817,0.00386747600216021,0.00386747487906927,0.00386747341560926,0.00386747161178069
0.00360780536672455,0.00360780526599946,0.00360780488792137,0.00360780423249041,0.00360780329970677,0.00360780208957072,0.00360780060208258
0.0033655724979209,0.00336557217049037,0.00336557161711769,0.0033655708378029,0.00336556983254615,0.00336556860134758,0.0033655671442074
0.00314872088857858,0.0031487204565068,0.00314871984768407,0.00314871906211046,0.00314871809978606,0.00314871696071101,0.00314871564488547
0.00292600641684921,0.00292600611207798,0.00292600565582928,0.00292600504810318,0.00292600428889974,0.00292600337821905,0.00292600231606124
0.00270558013285265,0.00270558003052247,0.00270557979533355,0.00270557942728592,0.00270557892637963,0.00270557829261472,0.00270557752599127
0.00258562868754206,0.00258562873867943,0.00258562870371376,0.00258562858264507,0.00258562837547339,0.00258562808219877,0.00258562770282127
0.00246523095445314,0.00246523107062304,0.00246523112786172,0.00246523112616919,0.00246523106554548,0.00246523094599061,0.00246523076750463
