Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
1.8162e-09,2.7372e-09,1.1803e-08,2.7697e-08,4.9743e-08,9.529e-08,1.3734e-07,2.3117e-07,2.9962e-07
2.329e-10,1.892e-10,1.0903e-12,1.2449e-08,1.0551e-08,5.7917e-08,5.8496e-08,1.6034e-07,1.6836e-07
3.7017e-10,6.1699e-10,2.1625e-09,3.12e-10,1.3041e-09,7.4913e-09,4.5185e-09,5.4485e-08,4.6774e-08
3.6124e-10,3.3947e-11,5.5097e-10,5.3189e-09,9.7156e-09,3.4361e-09,6.9543e-09,2.0613e-09,3.2901e-10
3.4515e-10,2.1182e-14,4.1791e-11,2.9323e-09,7.4751e-09,1.6374e-08,2.5475e-08,1.2213e-08,2.0386e-08
3.2635e-10,3.135e-14,5.81e-13,7.5639e-10,2.9253e-09,1.5398e-08,2.7007e-08,3.7536e-08,5.4422e-08
3.0526e-10,1.0125e-15,4.7153e-15,9.4385e-11,8.9798e-10,8.5937e-09,1.8624e-08,4.3111e-08,6.5634e-08
2.8236e-10,1.0507e-15,1.0602e-13,1.8561e-12,1.3353e-10,3.6924e-09,9.8506e-09,3.4077e-08,5.7149e-08
2.5813e-10,1.3104e-15,1.7506e-13,1.3649e-12,5.6672e-12,1.3887e-09,4.8966e-09,2.1591e-08,4.1552e-08
2.3309e-10,1.5675e-15,1.1574e-13,2.8726e-12,1.1466e-12,3.4503e-10,2.1569e-09,1.2402e-08,2.6838e-08
2.0774e-10,1.8108e-15,6.4196e-14,1.3688e-12,6.2966e-12,7.4315e-11,7.6337e-10,6.95e-09,1.7109e-08
1.8257e-10,2.0299e-15,2.8626e-14,1.0227e-12,5.4162e-12,3.774e-11,2.8899e-10,3.521e-09,1.0657e-08
1.5803e-10,2.2156e-15,7.8593e-15,1.1323e-12,3.6349e-12,5.5343e-11,1.8123e-10,1.6306e-09,6.1736e-09
1.3454e-10,2.36e-15,1.5482e-16,1.1877e-12,3.2744e-12,6.675e-11,2.0026e-10,8.4237e-10,3.5091e-09
1.1246e-10,2.4571e-15,3.4584e-15,1.2296e-12,3.7932e-12,5.7548e-11,2.4332e-10,5.9167e-10,2.1945e-09
9.208e-11,2.5033e-15,1.5508e-14,1.246e-12,4.0651e-12,4.9167e-11,2.3503e-10,5.7574e-10,1.6556e-09
7.3643e-11,2.4967e-15,3.3942e-14,1.2362e-12,4.2817e-12,4.501e-11,2.0542e-10,6.4102e-10,1.5077e-09
5.7307e-11,2.4381e-15,5.6402e-14,1.2009e-12,4.3758e-12,4.3789e-11,1.792e-10,6.5137e-10,1.5315e-09
4.3163e-11,2.3303e-15,8.0634e-14,1.1417e-12,4.3467e-12,4.1218e-11,1.5997e-10,5.8639e-10,1.5333e-09
3.1233e-11,2.1784e-15,1.0458e-13,1.0613e-12,4.198e-12,3.8032e-11,1.4573e-10,5.0477e-10,1.3937e-09
2.1476e-11,1.9889e-15,1.2644e-13,9.6322e-13,3.9397e-12,3.4311e-11,1.2916e-10,4.2823e-10,1.1834e-09
1.3792e-11,1.7702e-15,1.4475e-13,8.5174e-13,3.5873e-12,3.0145e-11,1.1108e-10,3.6323e-10,9.7085e-10
8.0325e-12,1.5315e-15,1.5842e-13,7.3155e-13,3.161e-12,2.5704e-11,9.2723e-11,3.0729e-10,7.7297e-10
4.0061e-12,1.2829e-15,1.6674e-13,6.0767e-13,2.6844e-12,2.1173e-11,7.4498e-11,2.5159e-10,6.0178e-10
1.492e-12,1.0346e-15,1.6939e-13,4.8512e-13,2.1834e-12,1.6733e-11,5.7125e-11,1.9645e-10,4.5511e-10
2.4887e-13,7.9636e-16,1.6642e-13,3.6874e-13,1.6845e-12,1.2559e-11,4.1249e-11,1.4548e-10,3.2474e-10
2.6255e-14,5.775e-16,1.5823e-13,2.63e-13,1.2139e-12,8.807e-12,2.7438e-11,1.0034e-10,2.1087e-10
5.7422e-13,3.8611e-16,1.4552e-13,1.7173e-13,7.957e-13,5.6121e-12,1.6151e-11,6.2389e-11,1.195e-10
1.6529e-12,2.2883e-16,1.292e-13,9.8062e-14,4.5086e-13,3.0798e-12,7.7233e-12,3.2863e-11,5.3343e-11
3.0408e-12,1.1062e-16,1.1037e-13,4.4204e-14,1.9632e-13,1.2832e-12,2.3509e-12,1.2561e-11,1.3438e-11
4.5412e-12,3.4522e-17,9.0203e-14,1.1431e-14,4.4056e-14,2.5985e-13,8.7478e-14,1.8458e-12,3.632e-15
5.988e-12,1.5739e-18,6.9913e-14,1.8897e-17,6.2663e-16,1.1425e-14,8.45e-13,6.3798e-13,1.2056e-11
7.2484e-12,1.0836e-17,5.0656e-14,9.268e-15,6.6906e-14,5.0422e-13,4.4017e-12,8.4285e-12,4.7491e-11
8.2254e-12,5.9466e-17,3.3479e-14,3.7555e-14,2.3814e-13,1.6718e-12,1.0416e-11,2.4315e-11,1.0321e-10
8.857e-12,1.4291e-16,1.9267e-14,8.2436e-14,5.043e-13,3.419e-12,1.8445e-11,4.7053e-11,1.7529e-10
9.1153e-12,2.5514e-16,8.6967e-15,1.4078e-13,8.5065e-13,5.627e-12,2.7971e-11,7.5126e-11,2.5918e-10
9.0032e-12,3.8902e-16,2.2107e-15,2.0894e-13,1.2586e-12,8.1596e-12,3.8422e-11,1.0682e-10,3.4996e-10
8.5502e-12,5.3662e-16,6.0084e-19,2.8293e-13,1.7066e-12,1.087e-11,4.9208e-11,1.4032e-10,4.4256e-10
7.8075e-12,6.8963e-16,2.0074e-15,3.5862e-13,2.1716e-12,1.3609e-11,5.9741e-11,1.7378e-10,5.3199e-10
6.8422e-12,8.398e-16,7.9341e-15,4.3196e-13,2.6296e-12,1.623e-11,6.947e-11,2.0544e-10,6.1361e-10
5.7317e-12,9.7928e-16,1.7272e-14,4.9915e-13,3.0578e-12,1.8599e-11,7.7902e-11,2.3366e-10,6.8334e-10
4.5573e-12,1.101e-15,2.9335e-14,5.568e-13,3.4347e-12,2.0596e-11,8.4624e-11,2.5705e-10,7.3779e-10
3.3994e-12,1.199e-15,4.3308e-14,6.0212e-13,3.742e-12,2.2127e-11,8.9323e-11,2.745e-10,7.7447e-10
2.3319e-12,1.2687e-15,5.8292e-14,6.33e-13,3.9649e-12,2.3121e-11,9.1795e-11,2.8522e-10,7.9181e-10
1.4181e-12,1.307e-15,7.3361e-14,6.4813e-13,4.0932e-12,2.3536e-11,9.1954e-11,2.8879e-10,7.8928e-10
7.0778e-13,1.3124e-15,8.7611e-14,6.4699e-13,4.1215e-12,2.3361e-11,8.9829e-11,2.8514e-10,7.6733e-10
2.3483e-13,1.2853e-15,1.0021e-13,6.2989e-13,4.0492e-12,2.2615e-11,8.5563e-11,2.7457e-10,7.2735e-10
1.606e-14,1.2275e-15,1.1046e-13,5.9793e-13,3.881e-12,2.1343e-11,7.94e-11,2.5772e-10,6.716e-10
5.1297e-14,1.1423e-15,1.1779e-13,5.529e-13,3.626e-12,1.9616e-11,7.1672e-11,2.355e-10,6.0303e-10
