Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
8.8962e-08,1.3664e-07,5.9904e-07,1.4489e-06,2.6783e-06,5.3107e-06,7.8511e-06,1.3649e-05,1.7818e-05
1.0891e-08,9.7567e-09,2.105e-10,6.6017e-07,5.9548e-07,3.2432e-06,3.3861e-06,9.3501e-06,9.7813e-06
1.6455e-08,3.0068e-08,1.0596e-07,1.1551e-08,5.3433e-08,4.5671e-07,2.8847e-07,3.1744e-06,2.5629e-06
1.4733e-08,1.6933e-09,2.8499e-08,2.5953e-07,4.8697e-07,1.5554e-07,3.6487e-07,1.149e-07,7.9755e-10
1.2506e-08,1.8488e-13,2.739e-09,1.5087e-07,4.0426e-07,8.6563e-07,1.485e-06,7.7971e-07,1.6489e-06
1.0103e-08,3.91e-12,1.3013e-11,4.332e-08,1.8075e-07,8.9212e-07,1.742e-06,2.5184e-06,4.3649e-06
7.6763e-09,1.1913e-12,1.2357e-10,7.6458e-09,7.1462e-08,5.7117e-07,1.3885e-06,3.1974e-06,5.748e-06
5.3777e-09,1.4633e-12,9.818e-11,1.0016e-09,2.1398e-08,3.0749e-07,9.1742e-07,2.9261e-06,5.7487e-06
3.3517e-09,1.7784e-12,1.1366e-10,1.0526e-09,7.7359e-09,1.6462e-07,6.1065e-07,2.2821e-06,5.03e-06
1.7258e-09,2.0633e-12,1.5501e-10,1.4316e-09,6.9529e-09,8.1586e-08,4.0405e-07,1.7087e-06,4.1088e-06
6.0203e-10,2.3001e-12,1.9931e-10,1.2518e-09,9.3807e-09,4.9695e-08,2.6508e-07,1.301e-06,3.3676e-06
5.1018e-11,2.474e-12,2.4225e-10,1.2255e-09,9.5412e-09,4.3882e-08,1.9763e-07,9.75e-07,2.7497e-06
1.074e-10,2.574e-12,2.8109e-10,1.2698e-09,9.1208e-09,4.8209e-08,1.7463e-07,7.3446e-07,2.1918e-06
7.6764e-10,2.5939e-12,3.1338e-10,1.2666e-09,8.8888e-09,4.9618e-08,1.7233e-07,5.9055e-07,1.7445e-06
1.9902e-09,2.5324e-12,3.3709e-10,1.2263e-09,8.7258e-09,4.5702e-08,1.6985e-07,5.1303e-07,1.4218e-06
3.6984e-09,2.3933e-12,3.5075e-10,1.1489e-09,8.2426e-09,4.0817e-08,1.5343e-07,4.6929e-07,1.1921e-06
5.7847e-09,2.1854e-12,3.5348e-10,1.0393e-09,7.54e-09,3.5909e-08,1.3034e-07,4.3076e-07,1.014e-06
8.1182e-09,1.9218e-12,3.4511e-10,9.0438e-10,6.6428e-09,3.0954e-08,1.0628e-07,3.7354e-07,8.5403e-07
1.0552e-08,1.619e-12,3.2618e-10,7.5257e-10,5.6083e-09,2.539e-08,8.3071e-08,2.9984e-07,6.8472e-07
1.2934e-08,1.296e-12,2.9787e-10,5.9343e-10,4.5014e-09,1.9684e-08,6.1457e-08,2.2459e-07,5.0054e-07
1.5113e-08,9.7322e-13,2.6196e-10,4.3697e-10,3.3917e-09,1.4181e-08,4.1449e-08,1.5533e-07,3.2613e-07
1.6954e-08,6.7084e-13,2.207e-10,2.93e-10,2.3489e-09,9.2149e-09,2.4335e-08,9.6402e-08,1.8127e-07
1.8339e-08,4.0789e-13,1.767e-10,1.7059e-10,1.4386e-09,5.0966e-09,1.1245e-08,5.0168e-08,7.559e-08
1.9183e-08,2.0089e-13,1.3271e-10,7.7416e-11,7.1791e-10,2.0849e-09,2.9607e-09,1.7988e-08,1.4917e-08
1.9433e-08,6.2839e-14,9.1496e-11,1.9338e-11,2.3215e-10,3.6903e-10,3.7146e-12,1.756e-09,9.3532e-10
1.9072e-08,2.4204e-15,5.565e-11,5.3209e-15,1.1823e-11,5.6895e-11,2.5592e-09,2.5896e-09,3.3267e-08
1.8123e-08,2.3427e-14,2.7424e-11,2.0632e-11,7.079e-11,1.1681e-09,1.0467e-08,2.0399e-08,1.1001e-07
1.6646e-08,1.2454e-13,8.5915e-12,7.9922e-11,4.0534e-10,3.6327e-09,2.3229e-08,5.4063e-08,2.2629e-07
1.4733e-08,2.994e-13,3.3549e-13,1.7415e-10,9.9446e-10,7.296e-09,4.0045e-08,1.0146e-07,3.7469e-07
1.2506e-08,5.3703e-13,3.1749e-12,2.974e-10,1.8011e-09,1.1928e-08,5.9857e-08,1.5963e-07,5.4596e-07
1.0103e-08,8.2249e-13,1.6931e-11,4.4191e-10,2.7746e-09,1.7237e-08,8.1421e-08,2.2489e-07,7.2932e-07
7.6763e-09,1.1379e-12,4.074e-11,5.9863e-10,3.8539e-09,2.289e-08,1.0338e-07,2.9316e-07,9.1326e-07
5.3777e-09,1.4633e-12,7.3106e-11,7.5768e-10,4.971e-09,2.8531e-08,1.2436e-07,3.6015e-07,1.0862e-06
3.3517e-09,1.7784e-12,1.1199e-10,9.0909e-10,6.0557e-09,3.3807e-08,1.4304e-07,4.2164e-07,1.2373e-06
1.7258e-09,2.0633e-12,1.5496e-10,1.0433e-09,7.0401e-09,3.8386e-08,1.5824e-07,4.7378e-07,1.3571e-06
6.0203e-10,2.3001e-12,1.9931e-10,1.152e-09,7.8621e-09,4.1979e-08,1.6901e-07,5.1328e-07,1.438e-06
5.1018e-11,2.474e-12,2.4225e-10,1.2282e-09,8.4701e-09,4.4361e-08,1.7467e-07,5.3766e-07,1.475e-06
1.074e-10,2.574e-12,2.8109e-10,1.2672e-09,8.8259e-09,4.5383e-08,1.7488e-07,5.454e-07,1.4656e-06
7.6764e-10,2.5939e-12,3.1338e-10,1.2666e-09,8.9072e-09,4.4981e-08,1.696e-07,5.36e-07,1.4106e-06
1.9902e-09,2.5324e-12,3.3709e-10,1.2263e-09,8.7089e-09,4.3179e-08,1.5919e-07,5.1006e-07,1.3134e-06
3.6984e-09,2.3933e-12,3.5075e-10,1.1489e-09,8.2434e-09,4.009e-08,1.4428e-07,4.692e-07,1.18e-06
5.7847e-09,2.1854e-12,3.5348e-10,1.0393e-09,7.54e-09,3.591e-08,1.2582e-07,4.16e-07,1.0189e-06
8.1182e-09,1.9218e-12,3.4511e-10,9.0438e-10,6.6428e-09,3.09e-08,1.0497e-07,3.538e-07,8.4021e-07
1.0552e-08,1.619e-12,3.2618e-10,7.5257e-10,5.6083e-09,2.5375e-08,8.3032e-08,2.865e-07,6.551e-07
