Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7
9000571.04338897,0,895590.292129916,90454619.5051215,0,90454619.5051215,99.0100000000001,81010279107092
9731998.94529949,0,968370.08856574,97805378.9451397,0,97805378.9451397,99.0100000000002,94711803471310.4
9700563.41661873,0,965242.136552612,97489455.7918138,0,97489455.7918138,99.0100000000001,94100930599841.6
9930262.32856636,0.910130881302288,988098.032546478,99797901.2871943,0,99797901.2871943,99.0100000000003,98610109914144.2
9915061.22776922,0.90012383295184,986585.466483949,99645132.1148788,0,99645132.1148788,99.0099999999999,98308439150412.5
10039263.9897554,0,998944.103214253,100893354.42464,0,100893354.42464,99.0100000000002,100786821455999
10033197.7039505,0,998340.485216019,100832389.006818,0,100832389.006818,99.0099999999996,100665056166557
10108026.4512642,0,1005786.22386342,101584408.610206,0,101584408.610206,99.0099999999996,102172198739458
10107908.6390244,0,1005774.50110741,101583224.611848,0,101583224.611848,99.0099999999999,102169817054864
10152264.1425774,0,1010188.03866998,102028991.905668,0,102028991.905668,99.0100000000001,103068467220662
10156216.6385398,0,1010581.32671766,102068713.998484,0,102068713.998484,99.0100000000001,103148736408953
10179193.5212494,0,1012867.61199878,102299628.811877,0,102299628.811877,99.0099999999999,103615980743047
10185895.0231355,0,1013534.43635947,102366978.072306,0,102366978.072306,99.0100000000004,103752457422336
10192978.861919,0,1014239.30466337,102438169.771,0,102438169.771,99.0099999999999,103896818079527
10201367.5782565,0,1015074.01313676,102522475.326813,0,102522475.326813,99.0099999999996,104067900466702
10196382.731031,0,1014578.00229907,102472378.232206,0,102472378.232206,99.0099999999996,103966220797666
10205512.0577036,0,1015486.40425516,102564126.829771,0,102564126.829771,99.0099999999997,104152476359934
10191440.0614277,0,1014086.18829166,102422705.017457,0,102422705.017457,99.0100000000002,103865450525674
10200485.8478957,0,1014986.27768669,102513614.046356,0,102513614.046356,99.0099999999999,104049911533121
10179818.6112502,0,1012929.81077858,102305910.888636,0,102305910.888636,99.0100000000001,103628706957956
10188060.8749679,0,1013749.94667164,102388744.613836,0,102388744.613836,99.0100000000003,103796584392052
10162948.0591154,0,1011251.12809923,102136363.938022,0,102136363.938022,99.01,103285513252278
10169770.9485725,0,1011930.03097468,102204933.128443,0,102204933.128443,99.01,103424241146430
