Col0,Col1,Col2,Col3,Col4,Col5,Col6
14.506,-3.08,1.0059,8.1288,-8.7112,1.2066,7.4181
5.1305-2.5186i,-4.1869-6.9857i,-3.1695+1.4457i,3.7155+1.9649i,0.077969-4.1492i,-3.799+2.4816i,3.9933+1.4898i
0.83255-7.3617i,1.2416+11.001i,-3.5705-4.1743i,5.3591-2.602i,-1.6141+5.8507i,-3.6293-3.6679i,5.5035-1.92i
3.2243+4.7488i,-7.469-6.8054i,0.20375-2.3246i,7.7227+1.8113i,-8.4243-1.0873i,1.3051-0.64614i,7.0256+1.7797i
2.6603+7.6006i,-2.5793+3.1778i,-4.8468-0.32007i,2.7445+0.76059i,1.3549-2.1183i,-4.1964+1.5095i,3.1422+0.50065i
12.721-0.98128i,4.7184+3.0389i,-4.2225-4.7425i,5.6467-2.1116i,-3.0087+5.4586i,-2.4224-3.7381i,5.6047-1.4526i
10.102-6.3037i,-12.751-4.8435i,-2.6501+1.2701i,4.294+0.013543i,-3.7002-2.534i,-0.32869+2.7021i,4.0524-0.36164i
-4.3111-3.9985i,8.2211+2.9959i,-0.53564-0.97163i,-0.24519+5.2774i,-1.3845-5.4523i,1.7289+0.56564i,-0.46828+4.8461i
-143.19+15.081i,42.108-136.65i,65.181+101.02i,-119.67+1.538i,60.636-102.83i,54.69+108.66i,-119.24-13.617i
323.9+479.54i,-568.31+47.155i,254.12-452.44i,249.74+462.05i,-524.21-42.228i,312.04-416.79i,189.82+488.89i
453.25-837.24i,471.91+815.56i,-882.43-42.133i,507.99-717.36i,335.77+812i,-867.82-152.82i,594.23-648.23i
-799.88-8.5793i,451.76-650.73i,297.44+676.9i,-728.03-110.22i,480.86-557.17i,212.71+707.31i,-708.81-200.82i
150.59+285.22i,-313.32-61.609i,178.3-216.95i,92.287+272.05i,-278.57-72.619i,206.24-194.23i,57.548+280.77i
22.507-26.925i,5.8213+38.402i,-24.826-3.2585i,17.074-15.788i,5.739+22.317i,-23.225-8.128i,19.15-13.607i
2.5156-7.4483i,2.5705-6.7021i,-0.43417+1.1986i,3.7761-0.43096i,-3.8201+1.366i,0.3178-1.033i,3.4796-0.25906i
-2.9071-1.4959i,-6.1117+0.29872i,-2.7508+4.5233i,2.1167-0.8558i,0.78655-1.7181i,-2.9596+2.697i,2.3852-1.1722i
-5.4797+7.1455i,5.9175-3.3168i,4.2662+3.0174i,-3.4965+3.025i,0.17321-4.722i,3.3108+2.0354i,-3.7213+2.5408i
-2.6133-0.86761i,0.16122-9.1161i,1.5222+9.2144i,-4.084-4.0668i,3.7786-3.7496i,0.034679+8.0851i,-3.8158-4.9148i
4.5929-0.55428i,1.485+2.6549i,-1.6916+2.2663i,1.8921-0.10153i,0.65376-1.4984i,-2.5927+1.7073i,2.1247-0.33123i
-4.1513+0.75825i,2.3863-8.8297i,4.9388+2.8091i,-4.435+2.2194i,0.71706-4.934i,3.6665+3.0681i,-4.6463+1.646i
-4.4947-4.4165i,-0.19069-2.3168i,0.017922+6.8368i,-2.3634-3.9655i,3.2123-2.6497i,-1.079+6.805i,-2.0559-4.6429i
0.29938+2.5027i,3.7568-1.2442i,-1.2258+0.37555i,1.4063+1.0205i,0.13804-1.7282i,-1.5542+0.83154i,1.5276+0.83706i
-3.6857+3.0827i,-1.329-6.9608i,3.5528+2.7845i,-4.2473+0.99003i,1.1192-4.1719i,3.0478+3.4808i,-4.3855+0.44169i
0.30424-3.1387i,2.7394+0.1192i,-1.647+5.1338i,-0.81164-3.3447i,2.3666-1.8244i,-1.7245+5.2998i,-0.5185-3.8552i
1.2347+0.79171i,1.5657-4.3261i,-1.0941+0.015785i,0.74132+1.6523i,-0.053628-1.9181i,-0.68385+0.40319i,0.78648+1.486i
-4.7715-0.15915i,-1.3519-3.0025i,2.236+3.5262i,-3.7622-0.047535i,1.3311-3.4096i,2.3357+3.7015i,-3.8342-0.55707i
-0.76431-1.8033i,4.1769-1.4504i,-2.4168+4.3748i,0.25025-2.5702i,1.6711-1.346i,-2.0411+4.0126i,0.51625-2.9541i
0.36735+3.1345i,-1.325-3.8549i,-0.40101+0.45578i,0.046183+1.8915i,-0.049957-2.027i,0.0073535+0.28076i,0.042077+1.7261i
-2.4326-0.29682i,1.1769-1.197i,1.6914+4.2301i,-3.1319-0.84122i,1.4048-2.7495i,1.6264+3.7878i,-3.1477-1.3096i
1.1517-2.2939i,2.5853-3.2693i,-2.1876+3.6117i,0.89692-1.7609i,1.1409-1.0977i,-2.1196+2.9372i,1.1305-2.05i
-1.0243+1.6539i,-1.7585-1.5504i,0.66604+0.68238i,-0.58945+1.8398i,0.05365-2.0574i,0.53195+0.36499i,-0.62372+1.6662i
-3.2074-0.76528i,2.9064-2.165i,1.4485+4.1901i,-2.4261-1.392i,1.3806-2.1991i,0.94653+3.7487i,-2.395-1.8182i
1.2051-0.19714i,0.085211-2.8342i,-1.7349+2.4068i,1.2109-0.98626i,0.75259-0.99329i,-2.0174+2.0507i,1.4093-1.2044i
-0.51356+2.0776i,0.033787-0.44442i,1.3253+0.52373i,-1.1101+1.5795i,0.19974-2.0197i,0.89603+0.5849i,-1.16+1.3928i
-1.5315-1.8816i,2.2238-3.5336i,0.82289+3.6355i,-1.6995-1.7122i,1.2892-1.7521i,0.31793+3.5899i,-1.6299-2.095i
0.95297-0.567i,-0.73428-0.90633i,-1.6412+1.2291i,1.2626-0.2964i,0.48244-0.97505i,-1.7796+1.3413i,1.4247-0.46238i
-1.9649+1.6236i,1.582-1.4454i,1.3033+0.53796i,-1.4831+1.1812i,0.353-1.9267i,1.1048+0.88355i,-1.537+0.97981i
-1.1832-1.1414i,0.45437-3.1865i,-0.14855+3.2292i,-1.0008-1.8222i,1.1548-1.4001i,-0.23677+3.3227i,-0.90109-2.1606i
1.5131+0.62075i,0.35941+0.19177i,-1.686+0.64116i,1.1155+0.27194i,0.30969-1.0033i,-1.4474+0.80326i,1.2414+0.14249i
-1.4441+0.71081i,1.2929-2.9107i,1.0665+1.055i,-1.6941+0.70815i,0.49154-1.7921i,1.1674+1.2124i,-1.7425+0.49286i
-0.66035-1.9249i,-0.22547-1.4463i,-0.88343+3.1432i,-0.37222-1.7505i,0.99755-1.1337i,-0.69681+2.9655i,-0.25081-2.0442i
0.4703+0.90579i,1.514-0.53293i,-1.3657+0.54785i,0.82952+0.69486i,0.21568-1.0503i,-1.0607+0.43075i,0.92097+0.58874i
