Col0,Col1,Col2,Col3,Col4,Col5,Col6
4.2017e+05,-4.1731e+05,-7.1072e-10,4.1731e+05,-4.2017e+05,5737.6,4.1437e+05
3.203e+05+1.3258e+05i,-2.4397e+05-2.4342e+05i,-63130+95111i,3.1906e+05+1.3029e+05i,-2.4656e+05-2.4367e+05i,-59256+97674i,3.1775e+05+1.2798e+05i
1.649e+05+71238i,66649-1.6792e+05i,-1.9981e+05+84206i,1.6673e+05+69567i,64178-1.6778e+05i,-1.9911e+05+85831i,1.6851e+05+67887i
1.7582e+05-94362i,1.3226e+05+1.5175e+05i,-2.7203e+05-51511i,1.7859e+05-92887i,1.2915e+05+1.5211e+05i,-2.7169e+05-53186i,1.8131e+05-91398i
2.8542e+05-1.1907e+05i,-1.0894e+05+2.8849e+05i,-1.5582e+05-1.5204e+05i,2.8573e+05-1.1598e+05i,-1.1203e+05+2.8826e+05i,-1.5313e+05-1.5477e+05i,2.8597e+05-1.1289e+05i
1.0638e+05-90811i,-1.3389e+05-40743i,30114+1.4012e+05i,1.0533e+05-92152i,-1.343e+05-39087i,31514+1.3981e+05i,1.0424e+05-93480i
-5.965e+05-9.8281e+05i,1.1052e+06-3.3071e+05i,-5.1161e+05+1.3024e+06i,-5.8463e+05-9.9448e+05i,1.1059e+06-3.1408e+05i,-5.2412e+05+1.2974e+06i,-5.7269e+05-1.006e+06i
2.0728e+06+2.0206e+07i,-1.8379e+07-8.6411e+06i,1.6466e+07-1.1522e+07i,1.8203e+06+2.0227e+07i,-1.8273e+07-8.8711e+06i,1.6612e+07-1.1311e+07i,1.5674e+06+2.0245e+07i
2.0848e+07-3.8845e+07i,2.3203e+07+3.7487e+07i,-4.4178e+07+1.0845e+06i,2.1336e+07-3.8581e+07i,2.2729e+07+3.7775e+07i,-4.4188e+07+5.3131e+05i,2.1821e+07-3.8311e+07i
-2.7811e+07+1.4989e+07i,1.0692e+06-3.1575e+07i,2.6765e+07+1.6834e+07i,-2.7997e+07+1.4639e+07i,1.466e+06-3.1559e+07i,2.6551e+07+1.7169e+07i,-2.8179e+07+1.4286e+07i
5.6929e+06+4.5851e+05i,-3.3698e+06+4.6092e+06i,-2.291e+06-5.084e+06i,5.6851e+06+5.2872e+05i,-3.4276e+06+4.5685e+06i,-2.2253e+06-5.1132e+06i,5.6764e+06+5.9885e+05i
3.2434e+05+1.1873e+05i,-3.4333e+05+10811i,22405-1.3658e+05i,3.2188e+05+1.1994e+05i,-3.4527e+05+8882.3i,26922-1.3583e+05i,3.1936e+05+1.2113e+05i
