Col0,Col1,Col2,Col3,Col4,Col5,Col6
4791.2,3540.8,5576,3306.8,-17339,663.65,4080
1858.5+1325i,-7817.4-5357.1i,1244.6-2109i,4703.3-59.084i,-4.6848+9896.1i,-2089.5+1364.9i,2196.3+819.38i
2821.6-1783.7i,7817+8748.5i,-2381.4-7418.2i,3017.7+554.39i,11065+2323.1i,-1996.1-2017.4i,3026.9-1056i
4564+997.89i,-12168-7683i,-3255.7-4595.1i,4738.1-1180.5i,-6701.1-13601i,717.83-355.38i,3864.1+978.83i
1266.9+554.69i,7196.4+7431.9i,-8699.7+682.84i,4117.9+2093.8i,-13953+1148.4i,-2308+830.2i,1728.2+275.36i
3079.8-1505.5i,-4811.5-7585.2i,-7111.1+2061.3i,1322.6-1435i,814.79+18975i,-1332.3-2056i,3082.6-798.94i
2457.3+213.68i,-1157.8+12289i,-1978.8+9503.5i,5210-1751.9i,16441-5391.9i,-180.78+1486.1i,2228.8-198.9i
-10.03+3093.9i,298.11-20657i,4978.6+8073.2i,-765.18+6526.2i,-5240.8-28432i,950.91+311.1i,-257.56+2665.4i
-65015+9167.5i,24877-38562i,56735+77863i,-86848-1434.9i,-1952.9-58930i,30079+59765i,-65585-7489.1i
1.6815e+05+2.3536e+05i,-2.8937e+05-11772i,1.9405e+05-3.2326e+05i,1.8117e+05+3.3151e+05i,-3.0707e+05+16025i,1.7162e+05-2.2924e+05i,1.044e+05+2.6889e+05i
2.2756e+05-4.2635e+05i,2.43e+05+4.4497e+05i,-6.1972e+05-35595i,3.6051e+05-5.1213e+05i,2.1405e+05+4.8297e+05i,-4.773e+05-84053i,3.2683e+05-3.5653e+05i
-4.0467e+05-9831.8i,2.1789e+05-3.6016e+05i,2.1993e+05+4.7449e+05i,-5.19e+05-81108i,3.0717e+05-3.1573e+05i,1.1699e+05+3.8902e+05i,-3.8985e+05-1.1045e+05i
69064+1.4248e+05i,-1.4953e+05-1745.3i,1.2954e+05-1.6575e+05i,66300+1.9719e+05i,-1.4525e+05-74310i,1.1343e+05-1.0683e+05i,31652+1.5442e+05i
8101.4-9746.3i,-1589.7-2557i,-20245-11204i,10311-13029i,-17320-1191i,-12774-4470.4i,10532-7483.6i
2207.2-327.83i,2313.6+11376i,-5294.6-4484.3i,5135.1-242.07i,-12464+12162i,174.79-568.13i,1913.8-142.48i
998.21-289.27i,-1069.1-9022.2i,-6989.1+1600.9i,-236+836.88i,9003.5+5865.8i,-1627.8+1483.4i,1311.8-644.69i
-1769.1+1903.8i,-620.29+3766i,-191.06+3033.5i,-2173.8+104.2i,5814.5-9869.7i,1821+1119.5i,-2046.7+1397.4i
-2358.3-1735i,3644.9-7728.2i,218.84+8170.7i,-1909.9-1324i,-3252.9-6871.4i,19.074+4446.8i,-2098.7-2703.1i
896.29+71.369i,-1771.5+3206.3i,-306.99+2394.1i,-242.95-523.43i,-2726.7+3438.1i,-1426+939i,1168.6-182.18i
-2284.5+1516.8i,2526.4-5565.2i,4969.8+1341.6i,-1887.9+959.27i,4862.9-550.1i,2016.6+1687.5i,-2555.5+905.3i
-1448.5-1774i,-831.61-359.63i,848.87+3106.8i,-2135.9-1728.2i,4173.2-5693.2i,-593.47+3742.8i,-1130.8-2553.6i
694.57+653.29i,2804.6-1347.9i,-1143.8-1735.5i,674.28-170.31i,-3058.2-3170.5i,-854.83+457.35i,840.16+460.39i
-2223.1+837.52i,-2280.4-2715.3i,1427.2+631.69i,-2389.6+1044i,-592.42+303.02i,1676.3+1914.4i,-2412+242.93i
-600.59-1529.8i,3671.5-598.08i,-2405.8+3332i,-1071.6-2257.8i,4265.7-280.41i,-948.49+2914.9i,-285.17-2120.4i
376.46+985.93i,-1796-1982.7i,-1403.1+448.77i,687.97+923.1i,1065.1-3986.2i,-376.12+221.75i,432.56+817.3i
-1997+254.51i,1636.2-815.5i,1901.4+3090.7i,-2659.9+76.143i,-1425.8-2969.4i,1284.6+2035.8i,-2108.8-306.39i
-10.828-1180.1i,474.37-2420.2i,-714.79+3186.4i,213.09-1792i,529.07+1051.4i,-1122.6+2206.9i,283.94-1624.8i
27.259+1114.8i,45.108+522.04i,872.4-424.14i,-168.46+1350.5i,2117-1043.6i,4.0444+154.42i,23.142+949.35i
-1686.6-197.75i,789.19-3218i,1939.1+1628.7i,-2006-823.86i,1213.8-3684.1i,894.55+2083.3i,-1731.3-720.3i
357.03-794.21i,326.16+494.85i,-1548.5+1018.5i,619.39-842.02i,-944.44-1107.7i,-1165.8+1615.5i,621.8-1127.5i
-300.23+1091.4i,608.66-1970i,-110.2-742.32i,-735.79+943.55i,63.594+159.78i,292.57+200.74i,-343.04+916.42i
-1330.4-519.14i,-231.86-888.15i,238.4+2362i,-1207.3-934.69i,2371-1476.3i,520.59+2061.8i,-1317.2-1000i
546.31-413.92i,1564.8-887.86i,-1826.6+1609.7i,425.08-375.55i,493.43-2206.1i,-1109.6+1127.9i,775.14-662.4i
-573.47+957.65i,-1040.3-1042.8i,798.68+473.42i,-701.81+589.85i,-1057.4-1276.3i,492.82+321.7i,-637.98+766.06i
-958.28-716.35i,1574.4-1029i,822.35+2568.1i,-921.14-790.63i,979.21-23.79i,174.86+1974.4i,-896.46-1152.3i
594.32-69.164i,-340.1-921.34i,-807.98+541.68i,429.64-309.57i,1495.2-986.29i,-978.77+737.72i,783.56-254.31i
-773.22+750.15i,566.55-515.31i,1161.7-199.58i,-701.99+610.65i,64.853-2344.4i,607.65+485.95i,-845.34+538.9i
-596.6-800.3i,320.48-1670i,-131.57+1694.1i,-785.6-947.46i,-230.08-734.08i,-130.22+1827.5i,-495.6-1188.3i
534.62+218.4i,407.48+203.77i,-1405+27.641i,626.23-39.419i,572.83+123.57i,-796.08+441.79i,682.79+78.372i
-890.44+501.75i,144.63-1726i,595.92+581.14i,-995.68+518.05i,1210.4-1531.9i,642.05+666.81i,-958.4+271.07i
-268.26-786.05i,413.41-219.98i,-576.97+2225.2i,-351.04-1130.4i,299.76-1619.3i,-383.25+1631i,-137.94-1124.3i
398.74+434.52i,515.69-991.54i,-652.78+308.89i,527+417.15i,-510.88-422.48i,-583.36+236.91i,506.54+323.81i
