Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
5.6587e-08,8.6914e-08,3.8104e-07,9.2163e-07,1.7036e-06,3.378e-06,4.9939e-06,8.682e-06,1.1334e-05
6.9277e-09,6.2061e-09,1.3389e-10,4.1992e-07,3.7877e-07,2.0629e-06,2.1538e-06,5.9474e-06,6.2217e-06
1.0467e-08,1.9126e-08,6.7399e-08,7.3474e-09,3.3987e-08,2.9051e-07,1.8349e-07,2.0191e-06,1.6302e-06
9.3716e-09,1.0771e-09,1.8127e-08,1.6508e-07,3.0975e-07,9.8934e-08,2.3209e-07,7.3083e-08,5.073e-10
7.9547e-09,1.176e-13,1.7422e-09,9.5963e-08,2.5714e-07,5.5061e-07,9.4455e-07,4.9596e-07,1.0488e-06
6.4264e-09,2.4871e-12,8.2771e-12,2.7555e-08,1.1497e-07,5.6746e-07,1.1081e-06,1.6019e-06,2.7764e-06
4.8827e-09,7.5778e-13,7.8598e-11,4.8633e-09,4.5455e-08,3.6331e-07,8.8321e-07,2.0338e-06,3.6562e-06
3.4206e-09,9.3077e-13,6.2451e-11,6.3708e-10,1.3611e-08,1.9559e-07,5.8355e-07,1.8612e-06,3.6566e-06
2.132e-09,1.1312e-12,7.2298e-11,6.6951e-10,4.9207e-09,1.0471e-07,3.8842e-07,1.4516e-06,3.1995e-06
1.0977e-09,1.3124e-12,9.8596e-11,9.1061e-10,4.4226e-09,5.1895e-08,2.5701e-07,1.0869e-06,2.6135e-06
3.8294e-10,1.4631e-12,1.2678e-10,7.9627e-10,5.9669e-09,3.161e-08,1.6861e-07,8.2752e-07,2.1421e-06
3.2451e-11,1.5737e-12,1.5409e-10,7.795e-10,6.069e-09,2.7913e-08,1.2571e-07,6.2018e-07,1.749e-06
6.8317e-11,1.6373e-12,1.7879e-10,8.0769e-10,5.8016e-09,3.0665e-08,1.1108e-07,4.6718e-07,1.3942e-06
4.8828e-10,1.6499e-12,1.9933e-10,8.0568e-10,5.654e-09,3.1561e-08,1.0962e-07,3.7564e-07,1.1097e-06
1.2659e-09,1.6108e-12,2.1442e-10,7.8003e-10,5.5503e-09,2.907e-08,1.0804e-07,3.2633e-07,9.0435e-07
2.3525e-09,1.5223e-12,2.231e-10,7.3081e-10,5.243e-09,2.5963e-08,9.7595e-08,2.985e-07,7.5827e-07
