Col0,Col1,Col2,Col3,Col4,Col5,Col6
4355.6,-4064.4,-5.8574e-11,4064.4,-4355.6,603.32,-16814
1689.5+1204.5i,317.54-2077.4i,-2029.8+1021.7i,1857.7+982.45i,38.985-2074.6i,-1899.5+1240.8i,22425+1543.1i
2565.1-1621.5i,-467.14+2941.8i,-2064.5-1531.1i,2679.6-1301i,-807.07+2925.3i,-1814.7-1834i,-17501-2916.4i
4149+907.17i,-3940.8-448.15i,74.077-426.92i,3861.4+905.65i,-4212.1-543.63i,652.57-323.07i,23898+4669.8i
1151.7+504.27i,929.69-1078.6i,-2148+651.59i,1372.2+380.29i,677.45-1059.1i,-2098.2+754.73i,-19975-6030.9i
2799.8-1368.6i,-1193.1+2768.1i,-1521.3-1597.8i,2823.3-1055.8i,-1504.4+2729.3i,-1211.2-1869.1i,27366+8109.3i
2233.9+194.26i,-1663.9-1356.8i,-450.75+1259.8i,2147+6.7715i,-1850.1-1267i,-164.35+1351i,-27775-10248i
-9.1179+2812.7i,-760.07-2529.8i,823.65-101.59i,-122.6+2638.7i,-692.27-2726.2i,864.47+282.82i,36289+10707i
-59105+8334.1i,23609-54987i,33805+50592i,-59836+768.98i,30318-51417i,27345+54332i,-1.0235e+05-9213.1i
1.5286e+05+2.1396e+05i,-2.6235e+05+11667i,1.2829e+05-2.2646e+05i,1.2487e+05+2.3102e+05i,-2.6211e+05-21114i,1.5602e+05-2.084e+05i,1.4068e+05+2.3734e+05i
2.0687e+05-3.8759e+05i,2.1762e+05+3.8185e+05i,-4.4008e+05-21620i,2.54e+05-3.5868e+05i,1.6788e+05+4.06e+05i,-4.3391e+05-76412i,2.5346e+05-3.0611e+05i
-3.6788e+05-8938i,2.0362e+05-3.0672e+05i,1.4967e+05+3.3764e+05i,-3.6401e+05-55109i,2.4043e+05-2.7858e+05i,1.0636e+05+3.5365e+05i,-3.1823e+05-1.2742e+05i
62785+1.2953e+05i,-1.4242e+05-18719i,89835-1.0946e+05i,46144+1.3603e+05i,-1.3929e+05-36310i,1.0312e+05-97116i,3448.9+1.7172e+05i
7364.9-8860.3i,4342.4+10786i,-12018-2698.8i,8537.2-7894i,2869.5+11158i,-11612-4064i,23994-36853i
2006.5-298.03i,-1766.7+699.98i,-113.25-452.1i,1888-215.48i,-1910.1+683.02i,158.9-516.49i,-4793.2+24394i
907.46-262.97i,578.56-984.13i,-1527.5+1317.6i,1058.4-427.9i,393.28-859.05i,-1479.8+1348.5i,4229.6-18188i
-1608.2+1730.7i,-166.7-2305.7i,1786.9+740.15i,-1748.2+1512.5i,86.607-2361i,1655.4+1017.7i,-5018.4+13319i
-2144-1577.3i,1721.6-2311i,299.03+4053.9i,-2042-2033.4i,1889.3-1874.8i,17.34+4042.5i,2837.1-11641i
814.81+64.881i,490.73-810.4i,-1340.7+803.59i,946.04-50.767i,326.88-749.18i,-1296.3+853.63i,-4641.8+8347.3i
-2076.8+1378.9i,55.053-2479i,2017.8+1277.8i,-2217.5+1109.7i,358.53-2467i,1833.3+1534.1i,2835.1-7642.8i
-1316.8-1612.7i,1545.8-1714.1i,-339.76+3449.6i,-1181.7-1982.7i,1606.1-1324.8i,-539.52+3402.5i,-4685+5328.1i
631.43+593.9i,178.34-850.27i,-822.55+317.29i,703.15+510.24i,69.021-864.09i,-777.12+415.77i,3201.3-5323i
-2021+761.38i,284.48-2161.9i,1716.2+1555.5i,-2123.6+495.01i,559.61-2085.9i,1523.9+1740.4i,-4555.9+3713.5i
-545.99-1390.7i,1207.8-1225.8i,-748.4+2704.4i,-405.82-1672.4i,1183.3-912.19i,-862.27+2649.9i,3053.4-3897.6i
342.24+896.3i,26.286-905.12i,-370.41+73.678i,370.66+826.16i,-26.814-959.04i,-341.92+201.59i,-3991.3+2423.9i
-1815.4+231.38i,434.01-1830.5i,1350.3+1730.3i,-1881.1-23.767i,665.56-1704.8i,1167.8+1850.7i,2745.9-2504.1i
-9.8438-1072.8i,914-911.97i,-969.65+2050.1i,125.13-1285.1i,835.55-672.99i,-1020.6+2006.3i,-3656.9+1198.6i
24.781+1013.5i,-23.341-945.72i,0.23235-0.0057039i,23.092+945.73i,-24.979-1013.5i,3.6768+140.38i,2725.6-1455i
-1533.3-179.77i,520.26-1535.7i,975.76+1825.5i,-1565.9-420.61i,702.38-1374.8i,813.22+1893.9i,-3465.6+515.85i
324.57-722.01i,677.9-718.86i,-1051+1492.4i,448.46-880.45i,570.46-548.84i,-1059.8+1468.6i,2515.9-923.93i
-272.94+992.17i,-15.002-965.83i,289.02+42.871i,-294.72+919.89i,26.825-1028.7i,265.98+182.49i,-2950.7+79.01i
-1209.5-471.95i,559.72-1281.7i,609.65+1845.4i,-1213.1-696.01i,690.32-1099.6i,473.27+1874.4i,2044-358.64i
496.65-376.29i,493.13-605.43i,-1025.1+1025.1i,605.43-493.13i,376.29-496.65i,-1008.7+1025.4i,-2456.6-508.77i
-521.34+870.59i,24.633-964.96i,494.94+163.51i,-555.04+789.73i,99.868-1009.8i,448.01+292.45i,1793.4+222.36i
-871.16-651.22i,564.66-1065.9i,266.04+1793.5i,-849.76-856.11i,644.61-876.07i,158.97+1795i,-2221-882.44i
540.29-62.876i,352.21-544.46i,-917.74+646.35i,631.29-148.2i,241.22-487.52i,-889.79+670.66i,1605.3+440.45i
-702.93+681.95i,79.068-944.7i,618.19+330.43i,-741.56+590.59i,176.5-963.34i,552.41+441.78i,-1841-962.2i
-542.36-727.54i,544.5-885.46i,-41.155+1676.5i,-500.4-911.12i,577.41-700.06i,-118.38+1661.3i,1176.4+574.85i
486.02+198.55i,248.74-517.42i,-752.58+355.94i,557.77+135.97i,154.85-501.66i,-723.71+401.63i,-1344.9-1157.2i
-809.49+456.13i,137.64-907.71i,661.98+516.62i,-847.06+354.07i,245.77-896.06i,583.68+606.19i,834.07+849.87i
-243.88-714.59i,506.89-737.41i,-299.33+1504.8i,-186.11-875.26i,498.77-566.87i,-348.41+1482.7i,-1085.6-1352i
362.49+395.01i,177.14-511.23i,-552.32+152.85i,414.76+347.43i,107.84-525.17i,-530.33+215.37i,685.56+932.29i
-840.52+219.87i,193.33-857.23i,633.34+698.78i,-872.05+108.38i,301.2-814.92i,549.27+764.94i,-855.33-1279.1i
7.6024-629.35i,458.2-618.96i,-498.64+1292.7i,76.163-766.33i,417.02-471.43i,-523.06+1271.5i,395.52+837.34i
196.81+520.05i,132.36-516.4i,-338.65+33.354i,230.56+480.66i,91.57-548.45i,-328.69+107.09i,-463.84-1216.9i
-801.97-3.7451i,241.58-796.79i,543.09+857.63i,-823.58-122.29i,339.5-726.58i,459.75+900.93i,66.553+881.7i
200.29-491.24i,403.86-527.22i,-633.08+1056.2i,274.59-604.7i,338.82-408.21i,-637.69+1042.2i,-211.46-1274.6i
13.99+573.37i,109.63-525.99i,-131.48-9.6982i,31.266+536.38i,97.97-565.12i,-136.26+69.228i,-47.369+898i
-704.93-196.04i,279.65-730i,405.24+978.35i,-713.93-318.45i,359.84-637.08i,328.31+1001.2i,-106.83-1160.5i
327.82-320.84i,348.39-459.11i,-701.17+812.85i,403.02-411.98i,269.27-371.35i,-691.59+809.94i,-175.97+714.65i
