Col0,Col1,Col2,Col3,Col4,Col5,Col6
439.39,-410.01,-1534.1,-3048,-2562.3,60.863,374.17
170.44+121.51i,32.034-209.57i,1263.9-228.3i,257.55+2143.7i,-495.91+1981.6i,-191.62+125.17i,201.42+75.145i
258.77-163.58i,-47.125+296.77i,-1539.3+413.41i,1226.2+2143.6i,2071.2+1557.5i,-183.06-185.01i,277.6-96.842i
418.56+91.516i,-397.54-45.209i,1247.6-763.68i,3614-1846.7i,1644.3-1754.3i,65.831-32.591i,354.37+89.768i
116.18+50.87i,93.787-108.81i,-1466.1+982.93i,-586.7-1810.1i,-939.81-2699.6i,-211.67+76.137i,158.49+25.253i
282.45-138.07i,-120.36+279.25i,1107.5-1458.8i,-2556.3-2572.4i,-3207.2+652.33i,-122.18-188.55i,282.7-73.27i
225.36+19.597i,-167.86-136.87i,-1106+1998i,-2181.3+4444.5i,-828.35+3724.1i,-16.579+136.29i,204.4-18.241i
-0.91981+283.74i,-76.676-255.21i,548.05-2457.7i,398.8+3255.5i,4240.5+2652.8i,87.207+28.531i,-23.62+244.44i
-5962.5+840.74i,2381.6-5547i,3928.5+7818.1i,6831.3+2928.9i,9107.9-7883.3i,2758.6+5481i,-6014.7-686.82i
15420+21584i,-26466+1176.9i,11304-25264i,5133.7-959.02i,-24844-9697.1i,15739-21023i,9574.4+24659i
20869-39100i,21953+38521i,-41893-641.03i,6053.8-11317i,11636+34665i,-43773-7708.4i,29973-32697i
-37112-901.66i,20541-30942i,12308+33726i,-8314.4-4314.7i,16311-27876i,10729+35677i,-35752-10129i
6333.8+13066i,-14367-1888.4i,11491-11826i,-4826.8-1462.6i,-18117+1961.4i,10403-9797.1i,2902.7+14162i
742.97-893.82i,438.06+1088.1i,-2837.1+1194.5i,-2493.8+4385.7i,2121.9+6263.2i,-1171.5-409.98i,965.91-686.31i
202.42-30.065i,-178.22+70.614i,736.24-1642.5i,-860+2148.7i,3667.7+644.77i,16.03-52.103i,175.51-13.067i
91.545-26.528i,58.365-99.279i,-270.97+1452i,3396.6+1038.1i,1259.6-2572.6i,-149.28+136.04i,120.31-59.123i
-162.24+174.6i,-16.816-232.6i,30.214-843.85i,98.088-1031.9i,-1812.8-1632.4i,167+102.67i,-187.7+128.16i
-216.28-159.12i,173.67-233.13i,182.81+1046.5i,-64.848-1845i,-1515.8+1056.4i,1.7492+407.81i,-192.47-247.9i
82.198+6.5452i,49.505-81.753i,-228.5-471.11i,-1630.5+498.67i,521.78+1670.7i,-130.78+86.115i,107.17-16.707i
-209.51+139.1i,5.5538-250.08i,327.95+704.41i,-223.66+575.05i,1447.1-247.14i,184.94+154.76i,-234.36+83.024i
-132.84-162.69i,155.94-172.92i,-296.42-216.44i,401.54+885.26i,285.83-1313.1i,-54.427+343.24i,-103.7-234.19i
63.699+59.912i,17.991-85.775i,328.13+472.29i,763.08-811.69i,-1171.3-402.83i,-78.395+41.943i,77.05+42.222i
-203.88+76.808i,28.698-218.09i,-290.63-81.325i,-203.25-201.71i,-630.59+809.76i,153.73+175.57i,-221.2+22.279i
-55.08-140.3i,121.85-123.66i,315.4+335.41i,-840.69-658.05i,738.94+775.74i,-86.985+267.32i,-26.153-194.46i
34.525+90.419i,2.6518-91.309i,-295.52+12.1i,-2.445+810.15i,767.41-438.11i,-34.493+20.337i,39.67+74.954i
-183.14+23.341i,43.783-184.66i,302.71+207.87i,-201.04+230.63i,-218.22-908.05i,117.81+186.7i,-193.4-28.099i
-0.99304-108.23i,92.204-91.999i,-269.24+108.4i,769.16-166.9i,-777.31+72.942i,-102.95+202.39i,26.039-149.01i
2.4999+102.24i,-2.3546-95.404i,245.39+104.78i,-263.7-314.43i,-176.43+750.22i,0.37091+14.161i,2.1224+87.064i
-154.68-18.135i,52.484-154.92i,-209.29+158.48i,-224.06-292.86i,701.82+229.86i,82.038+191.05i,-158.77-66.058i
32.743-72.836i,68.387-72.518i,187.17+58.936i,-445.77+296.41i,415.59-532.49i,-106.91+148.15i,57.025-103.4i
-27.534+100.09i,-1.5134-97.433i,-172.85+174.09i,273.39+205.49i,-475.17-505.71i,26.832+18.41i,-31.46+84.044i
-122.01-47.61i,56.464-129.29i,156.08+21.152i,66.561+137.87i,-508.26+278.93i,47.743+189.08i,-120.8-91.711i
50.102-37.961i,49.747-61.076i,-142.97+202.65i,201.95-548.89i,181.36+596.79i,-101.76+103.44i,71.087-60.748i
-52.593+87.825i,2.485-97.345i,109.29-21.555i,-250.06+137.95i,547.12-76.536i,45.196+29.503i,-58.509+70.255i
