Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
3.9327e-09,5.9543e-09,2.5778e-08,6.0937e-08,1.1018e-07,2.1282e-07,3.0829e-07,5.228e-07,6.7696e-07
4.9871e-10,4.1483e-10,3.5705e-12,2.7473e-08,2.3611e-08,1.2938e-07,1.3138e-07,3.6076e-07,3.7661e-07
7.8322e-10,1.3345e-09,4.686e-09,6.3716e-10,2.7339e-09,1.701e-08,1.0226e-08,1.2182e-07,1.0176e-07
7.4942e-10,7.3907e-11,1.2112e-09,1.1528e-08,2.1247e-08,7.4129e-09,1.5668e-08,4.2934e-09,3.051e-10
6.9773e-10,3.1855e-14,9.8234e-11,6.4468e-09,1.6684e-08,3.6422e-08,5.84e-08,2.9208e-08,5.2537e-08
6.3868e-10,9.3004e-14,3.8977e-13,1.7155e-09,6.7875e-09,3.5104e-08,6.3626e-08,8.9895e-08,1.3794e-07
5.7426e-10,9.7507e-15,4.7138e-13,2.3883e-10,2.2546e-09,2.0398e-08,4.5817e-08,1.0609e-07,1.7035e-07
5.0659e-10,1.1229e-14,3.4076e-14,1.0943e-11,4.326e-10,9.4088e-09,2.6024e-08,8.7693e-08,1.5485e-07
4.3777e-10,1.3619e-14,1.3347e-14,9.8224e-12,5.7562e-11,3.9955e-09,1.4308e-08,5.9464e-08,1.1972e-07
3.6985e-10,1.5766e-14,8.2171e-14,1.5919e-11,3.4348e-11,1.3104e-09,7.3588e-09,3.747e-08,8.3982e-08
3.0469e-10,1.7534e-14,2.0965e-13,1.0662e-11,6.5539e-11,4.7549e-10,3.4101e-09,2.3552e-08,5.8742e-08
2.4393e-10,1.8815e-14,3.7397e-13,9.2841e-12,6.1745e-11,3.3167e-10,1.8165e-09,1.3999e-08,4.0624e-08
1.889e-10,1.9529e-14,5.5558e-13,9.6576e-12,5.1557e-11,3.9917e-10,1.3611e-09,8.071e-09,2.6807e-08
1.4058e-10,1.9636e-14,7.3596e-13,9.5896e-12,4.7519e-11,4.2949e-10,1.371e-09,5.1608e-09,1.7575e-08
