Col0,Col1,Col2,Col3,Col4,Col5,Col6
-1.0171,-1.0652,-1.0688e-07,1.0652,-1.7235,1.7235,0.20505
-2.4819+1.8488i,0.47523-0.041686i,-0.58838+0.015912i,0.47679+0.01594i,-0.18308-0.041703i,-0.18056+0.051538i,-0.71163-0.74111i
0.6352+3.0864i,-1.0607+0.083432i,-0.0017359-0.032072i,1.0635-0.031538i,-1.719+0.083102i,1.7179-0.10292i,-0.11794+1.4375i
0.4712+4.0165i,0.46621-0.12457i,-0.58492+0.047547i,0.48021+0.047636i,-0.19207-0.12462i,-0.16942+0.15401i,-0.08906-2.0466i
4.1814+3.4603i,-1.0472+0.16589i,-0.0069232-0.063767i,1.0584-0.062709i,-1.7055+0.16523i,1.7013-0.20464i,-0.99493+2.5338i
3.874+2.8958i,0.44827-0.20599i,-0.57803+0.078618i,0.487+0.078781i,-0.20995-0.20609i,-0.14728+0.25468i,0.97858-2.8704i
6.5902+0.71805i,-1.0248+0.2464i,-0.015501-0.094714i,1.0499-0.093147i,-1.6833+0.24543i,1.6737-0.30397i,-2.1754+3.0414i
4.8496-0.47515i,0.42162-0.28499i,-0.56779+0.10876i,0.49709+0.10902i,-0.23651-0.28515i,-0.1144+0.35236i,2.1853-3.0393i
5.7887-2.8902i,-0.99394+0.32402i,-0.027367-0.12455i,1.0382-0.1225i,-1.6525+0.32276i,1.6356-0.39973i,-3.3193+2.8733i
2.5955-3.1461i,0.38657-0.36065i,-0.55433+0.13761i,0.51035+0.13799i,-0.27144-0.36088i,-0.071153+0.44593i,3.181-2.5587i
2.427-4.3747i,-0.95484+0.39785i,-0.042383-0.15292i,1.0234-0.15042i,-1.6135+0.39631i,1.5873-0.49082i,-4.091+2.1271i
-0.93399-2.7659i,0.34354-0.43207i,-0.5378+0.16483i,0.52664+0.16537i,-0.31433-0.4324i,-0.018052+0.53427i,3.6682-1.6112i
-0.67493-2.5486i,-0.908+0.46703i,-0.06037-0.1795i,1.0057-0.17659i,-1.5669+0.46522i,1.5295-0.57616i,-4.2523+1.057i
-2.6912+0.4162i,0.29302-0.49842i,-0.5184+0.1901i,0.54577+0.19083i,-0.36467-0.49888i,0.044282+0.61636i,3.4843-0.50485i
-0.92625+0.96252i,-0.85396+0.53073i,-0.081118-0.20397i,0.98522-0.20069i,-1.513+0.5287i,1.4629-0.65476i,-3.7277+0.0034658i
-1.1285+3.7614i,0.23562-0.55892i,-0.49637+0.21311i,0.56752+0.2141i,-0.42189-0.55953i,0.11512+0.69124i,2.6467+0.41164i
1.831+3.1052i,-0.79337+0.58821i,-0.10438-0.22605i,0.96226-0.22245i,-1.4526+0.58599i,1.3881-0.72569i,-2.6261-0.70122i
2.4838+4.4861i,0.17201-0.61286i,-0.47195+0.2336i,0.59162+0.23488i,-0.48531-0.61365i,0.19363+0.75802i,1.3482+0.84582i
5.1879+1.9967i,-0.72692+0.63881i,-0.12988-0.24548i,0.93708-0.24161i,-1.3863+0.63642i,1.3061-0.78813i,-1.2111-0.82502i
5.1379+2.0298i,0.10292-0.6596i,-0.44543+0.25132i,0.6178+0.25296i,-0.55419-0.66061i,0.2789+0.81594i,-0.095241+0.64244i
6.2193-1.4722i,-0.6554+0.68193i,-0.15733-0.26203i,0.90997-0.25795i,-1.315+0.67941i,1.2178-0.84135i,0.17119-0.30049i
4.6471-1.469i,0.029181-0.6986i,-0.41714+0.26606i,0.64577+0.26811i,-0.62773-0.69987i,0.36992+0.8643i,-1.3315-0.17332i
3.9735-4.3945i,-0.57965+0.71706i,-0.18639-0.27551i,0.88124-0.27128i,-1.2395+0.71445i,1.1243-0.88472i,1.1871+0.75624i
1.5053-2.9925i,-0.048357-0.7294i,-0.3874+0.27764i,0.67518+0.28016i,-0.70507-0.73095i,0.46564+0.90255i,-2.0686-1.4025i
0.28295-4.32i,-0.50056+0.74379i,-0.21672-0.28575i,0.85122-0.28144i,-1.1606+0.74113i,1.0266-0.91773i,1.6067+2.0771i
-1.5338-1.2123i,-0.12878-0.75163i,-0.35656+0.28593i,0.70571+0.28898i,-0.7853-0.75351i,0.56493+0.93023i,-2.1545-2.7266i
-1.794-1.3398i,-0.41904+0.76182i,-0.24797-0.29265i,0.82028-0.2883i,-1.0793+0.75913i,0.926-0.94i,1.3665+3.3158i
-1.8009+2.3801i,-0.21115-0.76503i,-0.32499+0.29083i,0.73699+0.29446i,-0.86748-0.76728i,0.66663+0.94702i,-1.6187-3.7957i
-0.57459+1.9916i,-0.33607+0.77093i,-0.27977-0.29612i,0.78875-0.2918i,-0.99646+0.76826i,0.82355-0.95127i,0.58643+4.1429i
1.0166+4.742i,-0.29449-0.76945i,-0.29306+0.29227i,0.76866+0.29655i,-0.95066-0.7721i,0.76954+0.95273i,-0.66305-4.3239i
2.8177+2.83i,-0.25261+0.77101i,-0.31174-0.29612i,0.75702-0.29188i,-0.91314+0.76839i,0.72047-0.9514i,-0.46381+4.3364i
4.6077+3.8685i,-0.37783-0.76484i,-0.26114+0.29024i,0.80036+0.29522i,-1.0339-0.76791i,0.87248+0.94729i,0.39412-4.1687i
5.4098+0.46203i,-0.16963+0.76207i,-0.34351-0.29266i,0.72545-0.28854i,-0.83029+0.75953i,0.61799-0.9404i,-1.4398+3.843i
6.0031+0.49828i,-0.46019-0.75123i,-0.22961+0.28476i,0.83171+0.29048i,-1.1161-0.75477i,0.97422+0.93076i,1.2066-3.3698i
4.9102-3.0883i,-0.088125+0.74421i,-0.3747-0.28577i,0.6944-0.28183i,-0.74887+0.74178i,0.51729-0.91839i,-2.0179+2.7928i
4.1009-2.5148i,-0.54061-0.72881i,-0.19885+0.27589i,0.86236+0.2824i,-1.1965-0.73282i,1.0736+0.90334i,1.4961-2.1385i
1.6594-4.7815i,-0.0090342+0.71765i,-0.40494-0.27554i,0.66424-0.27181i,-0.66983+0.71534i,0.41956-0.88563i,-1.9851+1.4633i
0.60297-2.63i,-0.61814-0.69781i,-0.16922+0.26374i,0.89195+0.27106i,-1.274-0.70234i,1.1694+0.86534i,1.1299-0.79921i
-1.6585-3.1494i,0.066711+0.68268i,-0.43388-0.2621i,0.63532-0.2586i,-0.59409+0.68052i,0.32594-0.84251i,-1.2981+0.20325i
-1.4338+0.21884i,-0.69188-0.65862i,-0.14106+0.24845i,0.92012+0.25661i,-1.3477-0.66366i,1.2605+0.81721i,0.15771+0.29942i
-2.2988+0.4555i,0.13822+0.63974i,-0.46117-0.24559i,0.60797-0.24236i,-0.52255+0.63774i,0.23753-0.78952i,-0.096491-0.66318i
-0.19997+3.5673i,-0.76096-0.61168i,-0.11471+0.2302i,0.94656+0.23921i,-1.4169-0.61725i,1.346+0.75952i,-1.2012+0.88049i
0.20898+3.0103i,0.20466+0.58931i,-0.4865-0.22623i,0.58252-0.22326i,-0.45603+0.58748i,0.15536-0.7273i,1.336-0.92565i
3.3264+4.5177i,-0.82456-0.55755i,-0.09048+0.20919i,0.97096+0.21907i,-1.4806-0.56365i,1.4247+0.69294i,-2.6179+0.8148i
3.6622+2.3933i,0.26525+0.532i,-0.50956-0.20423i,0.55925-0.20154i,-0.39531+0.53033i,0.080387-0.65656i,2.6484-0.54513i
6.2107+2.2056i,-0.88195-0.49685i,-0.068654+0.18568i,0.99304+0.19642i,-1.5381-0.50349i,1.4957+0.61825i,-3.7441+0.15613i
