Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
7.8701e-08,1.2088e-07,5.2994e-07,1.2818e-06,2.3694e-06,4.6981e-06,6.9455e-06,1.2075e-05,1.5763e-05
9.635e-09,8.6313e-09,1.8622e-10,5.8402e-07,5.2679e-07,2.8691e-06,2.9955e-06,8.2716e-06,8.653e-06
1.4557e-08,2.66e-08,9.3737e-08,1.0219e-08,4.7269e-08,4.0403e-07,2.552e-07,2.8082e-06,2.2673e-06
1.3034e-08,1.498e-09,2.5212e-08,2.2959e-07,4.308e-07,1.376e-07,3.2278e-07,1.0164e-07,7.0555e-10
1.1063e-08,1.6356e-13,2.423e-09,1.3346e-07,3.5763e-07,7.6578e-07,1.3137e-06,6.8977e-07,1.4587e-06
8.9378e-09,3.459e-12,1.1512e-11,3.8323e-08,1.599e-07,7.8922e-07,1.5411e-06,2.2279e-06,3.8614e-06
6.7909e-09,1.0539e-12,1.0931e-10,6.7639e-09,6.3219e-08,5.0529e-07,1.2284e-06,2.8286e-06,5.085e-06
4.7574e-09,1.2945e-12,8.6856e-11,8.8604e-10,1.893e-08,2.7203e-07,8.116e-07,2.5886e-06,5.0856e-06
2.9651e-09,1.5732e-12,1.0055e-10,9.3114e-10,6.8436e-09,1.4563e-07,5.4021e-07,2.0189e-06,4.4498e-06
1.5267e-09,1.8253e-12,1.3713e-10,1.2665e-09,6.1509e-09,7.2175e-08,3.5745e-07,1.5116e-06,3.6349e-06
5.3258e-10,2.0348e-12,1.7632e-10,1.1074e-09,8.2986e-09,4.3963e-08,2.345e-07,1.1509e-06,2.9791e-06
4.5133e-11,2.1886e-12,2.1431e-10,1.0841e-09,8.4407e-09,3.8821e-08,1.7483e-07,8.6254e-07,2.4325e-06
9.5014e-11,2.2771e-12,2.4866e-10,1.1233e-09,8.0688e-09,4.2648e-08,1.5448e-07,6.4974e-07,1.939e-06
6.7909e-10,2.2947e-12,2.7723e-10,1.1205e-09,7.8635e-09,4.3894e-08,1.5246e-07,5.2243e-07,1.5433e-06
1.7607e-09,2.2403e-12,2.9821e-10,1.0849e-09,7.7193e-09,4.043e-08,1.5026e-07,4.5385e-07,1.2578e-06
3.2718e-09,2.1172e-12,3.1029e-10,1.0164e-09,7.2919e-09,3.6109e-08,1.3573e-07,4.1516e-07,1.0546e-06
5.1175e-09,1.9333e-12,3.127e-10,9.1945e-10,6.6703e-09,3.1767e-08,1.1531e-07,3.8107e-07,8.9703e-07
7.1818e-09,1.7001e-12,3.053e-10,8.0007e-10,5.8766e-09,2.7383e-08,9.4021e-08,3.3045e-07,7.5552e-07
9.335e-09,1.4322e-12,2.8856e-10,6.6577e-10,4.9614e-09,2.2461e-08,7.3489e-08,2.6526e-07,6.0574e-07
