Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
2.7301e-09,4.1351e-09,1.7909e-08,4.2361e-08,7.6637e-08,1.4814e-07,2.1471e-07,3.6436e-07,4.7187e-07
3.4588e-10,2.8829e-10,2.561e-12,1.9104e-08,1.644e-08,9.0069e-08,9.1525e-08,2.5136e-07,2.6238e-07
5.4265e-10,9.2635e-10,3.2531e-09,4.3989e-10,1.8912e-09,1.1863e-08,7.1387e-09,8.4877e-08,7.0805e-08
5.1834e-10,5.1326e-11,8.4178e-10,8.0025e-09,1.4758e-08,5.1383e-09,1.0893e-08,2.9879e-09,2.0125e-10
4.8148e-10,2.1475e-14,6.8622e-11,4.4801e-09,1.1606e-08,2.5326e-08,4.0692e-08,2.0391e-08,3.6868e-08
4.3944e-10,6.5947e-14,2.3782e-13,1.1949e-09,4.7353e-09,2.4456e-08,4.443e-08,6.2826e-08,9.6782e-08
3.9368e-10,7.3019e-15,3.7287e-13,1.6763e-10,1.5818e-09,1.4253e-08,3.2095e-08,7.4311e-08,1.1976e-07
3.4571e-10,8.4409e-15,3.9173e-14,8.0467e-12,3.0858e-10,6.6076e-09,1.8322e-08,6.1623e-08,1.0921e-07
2.9708e-10,1.0233e-14,2.112e-14,7.2855e-12,4.3277e-11,2.829e-09,1.0143e-08,4.1986e-08,8.4796e-08
2.4926e-10,1.184e-14,8.5406e-14,1.1682e-11,2.658e-11,9.4371e-10,5.2683e-09,2.6623e-08,5.9819e-08
2.036e-10,1.3159e-14,1.9232e-13,7.9419e-12,4.9397e-11,3.5152e-10,2.4797e-09,1.686e-08,4.21e-08
1.6125e-10,1.411e-14,3.2428e-13,6.9605e-12,4.673e-11,2.4852e-10,1.3439e-09,1.012e-08,2.9313e-08
1.2316e-10,1.4632e-14,4.6654e-13,7.2309e-12,3.9339e-11,2.971e-10,1.0158e-09,5.9081e-09,1.9502e-08
9.001e-11,1.4697e-14,6.0527e-13,7.1733e-12,3.6347e-11,3.1846e-10,1.0205e-09,3.8215e-09,1.2899e-08
6.2222e-11,1.4303e-14,7.2814e-13,6.9258e-12,3.6004e-11,2.7809e-10,1.0655e-09,2.9557e-09,9.0407e-09
3.994e-11,1.3479e-14,8.2515e-13,6.4744e-12,3.3834e-11,2.36e-10,9.5757e-10,2.6786e-09,6.9577e-09
2.3056e-11,1.2281e-14,8.8904e-13,5.8484e-12,3.079e-11,2.0273e-10,7.8895e-10,2.5703e-09,5.8198e-09
1.1233e-11,1.0786e-14,9.1569e-13,5.0883e-12,2.6884e-11,1.7545e-10,6.283e-10,2.2889e-09,5.0685e-09
3.9456e-12,9.0898e-15,9.0413e-13,4.2423e-12,2.2404e-11,1.4432e-10,4.8863e-10,1.8289e-09,4.2552e-09
5.1941e-13,7.2991e-15,8.5649e-13,3.363e-12,1.7663e-11,1.1279e-10,3.6834e-10,1.3578e-09,3.203e-09
1.8685e-13,5.5231e-15,7.7757e-13,2.5037e-12,1.2988e-11,8.2595e-11,2.5633e-10,9.4105e-10,2.145e-09
2.1361e-12,3.8674e-15,6.744e-13,1.715e-12,8.6914e-12,5.531e-11,1.5925e-10,6.0173e-10,1.2603e-09
5.5621e-12,2.4269e-15,5.5554e-13,1.0414e-12,5.0523e-12,3.2442e-11,8.2963e-11,3.4049e-10,6.018e-10
9.7116e-12,1.2795e-15,4.3039e-13,5.1859e-13,2.2975e-12,1.5171e-11,3.0466e-11,1.4945e-10,1.9009e-10
1.3922e-11,4.8149e-16,3.0843e-13,1.7115e-13,5.8613e-13,4.2667e-12,3.6698e-12,3.4604e-11,1.148e-11
1.7652e-11,6.4344e-17,1.985e-13,1.1337e-14,1.1716e-16,5.7193e-14,2.6983e-12,1.6811e-13,4.5812e-11
2.0497e-11,3.3132e-17,1.0817e-13,3.8534e-14,5.4027e-13,2.413e-12,2.5966e-11,4.2929e-11,2.7717e-10
2.2205e-11,3.6697e-16,4.32e-14,2.3963e-13,2.128e-12,1.0771e-11,7.0325e-11,1.5502e-10,6.7716e-10
2.2668e-11,1.0212e-15,7.198e-15,5.9028e-13,4.6128e-12,2.4184e-11,1.3133e-10,3.2431e-10,1.2058e-09
2.1913e-11,1.9309e-15,1.4209e-15,1.0569e-12,7.7843e-12,4.14e-11,2.0358e-10,5.3524e-10,1.8178e-09
2.0085e-11,3.0164e-15,2.4771e-14,1.5992e-12,1.1389e-11,6.0951e-11,2.8112e-10,7.7003e-10,2.463e-09
1.7418e-11,4.1886e-15,7.3968e-14,2.1732e-12,1.5149e-11,8.1268e-11,3.5785e-10,1.01e-09,3.0915e-09
1.4205e-11,5.3557e-15,1.4387e-13,2.7344e-12,1.8782e-11,1.0078e-10,4.2799e-10,1.2366e-09,3.6561e-09
1.0769e-11,6.4298e-15,2.2795e-13,3.2407e-12,2.2022e-11,1.1805e-10,4.8641e-10,1.4334e-09,4.1161e-09
7.4319e-12,7.3324e-15,3.1881e-13,3.6556e-12,2.4638e-11,1.3183e-10,5.2903e-10,1.5861e-09,4.4396e-09
4.4852e-12,8.0001e-15,4.0879e-13,3.9502e-12,2.6449e-11,1.4117e-10,5.5303e-10,1.6846e-09,4.6056e-09
2.1677e-12,8.3883e-15,4.9056e-13,4.105e-12,2.7335e-11,1.4547e-10,5.57e-10,1.7225e-09,4.6051e-09
6.4867e-13,8.4736e-15,5.5767e-13,4.1114e-12,2.7246e-11,1.4451e-10,5.4102e-10,1.6983e-09,4.4411e-09
1.7629e-14,8.2552e-15,6.05e-13,3.9715e-12,2.6201e-11,1.3846e-10,5.0659e-10,1.6148e-09,4.1282e-09
2.8129e-13,7.7538e-15,6.2912e-13,3.6977e-12,2.4288e-11,1.2783e-10,4.5647e-10,1.479e-09,3.6911e-09
1.3678e-12,7.0094e-15,6.285e-13,3.3115e-12,2.1653e-11,1.1344e-10,3.9442e-10,1.3014e-09,3.1624e-09
3.137e-12,6.0784e-15,6.0356e-13,2.8419e-12,1.8489e-11,9.6367e-11,3.2497e-10,1.0949e-09,2.5802e-09
