Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
1.1417e-07,1.7635e-07,7.7656e-07,1.8938e-06,3.52e-06,7.0325e-06,1.0392e-05,1.8148e-05,2.3398e-05
1.3779e-08,1.2705e-08,3.4105e-10,8.6459e-07,7.8638e-07,4.2786e-06,4.437e-06,1.2268e-05,1.25e-05
2.0491e-08,3.8561e-08,1.365e-07,1.4029e-08,6.8613e-08,5.992e-07,3.5464e-07,4.0357e-06,3.0002e-06
1.7842e-08,2.197e-09,3.7521e-08,3.362e-07,6.4435e-07,2.1239e-07,5.3852e-07,1.0246e-07,1.6378e-08
1.4549e-08,1.3665e-14,3.9454e-09,1.9988e-07,5.5056e-07,1.1864e-06,2.1425e-06,1.2518e-06,2.8572e-06
1.1101e-08,7.2609e-12,7.0113e-11,6.0335e-08,2.6026e-07,1.2599e-06,2.5801e-06,3.8636e-06,7.1241e-06
7.7604e-09,3.1014e-12,3.0678e-10,1.2252e-08,1.1291e-07,8.4907e-07,2.1516e-06,4.9906e-06,9.4349e-06
4.781e-09,3.8039e-12,2.7729e-10,2.3698e-09,4.0762e-08,4.9312e-07,1.5153e-06,4.7351e-06,9.669e-06
2.389e-09,4.5391e-12,3.1926e-10,2.5387e-09,1.8917e-08,2.904e-07,1.079e-06,3.8752e-06,8.7339e-06
7.6606e-10,5.1529e-12,4.0426e-10,3.2392e-09,1.7689e-08,1.6403e-07,7.6614e-07,3.0502e-06,7.3761e-06
3.5405e-11,5.5989e-12,4.8603e-10,2.9318e-09,2.1856e-08,1.1121e-07,5.3992e-07,2.4218e-06,6.1893e-06
2.5252e-10,5.8431e-12,5.5541e-10,2.8444e-09,2.1688e-08,9.9445e-08,4.1813e-07,1.8818e-06,5.1171e-06
1.4009e-09,5.8669e-12,6.0707e-10,2.8368e-09,2.023e-08,1.0342e-07,3.6419e-07,1.4511e-06,4.088e-06
3.3934e-09,5.6687e-12,6.3708e-10,2.7092e-09,1.8843e-08,1.01e-07,3.4031e-07,1.1603e-06,3.204e-06
6.0787e-09,5.2634e-12,6.4316e-10,2.4885e-09,1.7364e-08,8.8901e-08,3.1276e-07,9.6833e-07,2.5054e-06
9.2527e-09,4.6818e-12,6.2484e-10,2.1873e-09,1.5239e-08,7.4809e-08,2.6223e-07,8.2573e-07,1.9556e-06
1.2675e-08,3.9681e-12,5.8352e-10,1.8284e-09,1.274e-08,6.0692e-08,2.0299e-07,6.9068e-07,1.4996e-06
1.6084e-08,3.1765e-12,5.2234e-10,1.4391e-09,1.0028e-08,4.6972e-08,1.4588e-07,5.3395e-07,1.0975e-06
1.9223e-08,2.3671e-12,4.4594e-10,1.049e-09,7.3104e-09,3.3368e-08,9.5323e-08,3.6778e-07,7.2514e-07
2.1852e-08,1.6013e-12,3.6013e-10,6.876e-10,4.7927e-09,2.1083e-08,5.3795e-08,2.1994e-07,3.9387e-07
2.3772e-08,9.3741e-13,2.7142e-10,3.8244e-10,2.6663e-09,1.1026e-08,2.2681e-08,1.0504e-07,1.4876e-07
2.4838e-08,4.2575e-13,1.8655e-10,1.5667e-10,1.0929e-09,3.9453e-09,4.3978e-09,3.0878e-08,1.8645e-08
2.4967e-08,1.052e-13,1.1196e-10,2.7447e-11,1.9184e-10,3.7711e-10,3.656e-10,6.9086e-10,1.2957e-08
2.4151e-08,9.9926e-17,5.3319e-11,4.5745e-12,3.1605e-11,5.9263e-10,1.0857e-08,1.5241e-08,1.2914e-07
2.2451e-08,1.1844e-13,1.5083e-11,8.9792e-11,6.2436e-10,4.5755e-09,3.5074e-08,7.3502e-08,3.5494e-07
1.9997e-08,4.5122e-13,1.5307e-13,2.7663e-10,1.9251e-09,1.2023e-08,7.1179e-08,1.7098e-07,6.7293e-07
1.6974e-08,9.7317e-13,9.6636e-12,5.5089e-10,3.835e-09,2.237e-08,1.1643e-07,3.0024e-07,1.0601e-06
1.3613e-08,1.6447e-12,4.2892e-11,8.9176e-10,6.2091e-09,3.4831e-08,1.6739e-07,4.5149e-07,1.4866e-06
1.0168e-08,2.4147e-12,9.7315e-11,1.2733e-09,8.867e-09,4.8459e-08,2.2018e-07,6.1325e-07,1.9197e-06
6.9018e-09,3.2248e-12,1.688e-10,1.6666e-09,1.1607e-08,6.2219e-08,2.7081e-07,7.7324e-07,2.3267e-06
4.0618e-09,4.0134e-12,2.5192e-10,2.0418e-09,1.4221e-08,7.5066e-08,3.1542e-07,9.1929e-07,2.6767e-06
1.8638e-09,4.7207e-12,3.4035e-10,2.3704e-09,1.651e-08,8.6025e-08,3.5063e-07,1.0403e-06,2.9432e-06
4.7468e-10,5.2929e-12,4.2739e-10,2.6273e-09,1.8301e-08,9.4263e-08,3.7376e-07,1.1271e-06,3.1059e-06
1.6362e-16,5.6865e-12,5.0643e-10,2.7932e-09,1.9457e-08,9.9154e-08,3.8305e-07,1.1732e-06,3.1524e-06
4.7579e-10,5.8718e-12,5.7145e-10,2.8554e-09,1.9891e-08,1.0033e-07,3.7781e-07,1.1749e-06,3.0793e-06
1.8659e-09,5.8346e-12,6.1753e-10,2.8092e-09,1.957e-08,9.7695e-08,3.5842e-07,1.1322e-06,2.8921e-06
4.0648e-09,5.5777e-12,6.4117e-10,2.658e-09,1.8518e-08,9.1455e-08,3.2636e-07,1.0483e-06,2.6049e-06
6.9054e-09,5.1206e-12,6.4056e-10,2.4135e-09,1.6815e-08,8.2082e-08,2.8407e-07,9.2955e-07,2.2397e-06
1.0172e-08,4.4981e-12,6.1575e-10,2.0941e-09,1.459e-08,7.0287e-08,2.3476e-07,7.8503e-07,1.8241e-06
1.3617e-08,3.7575e-12,5.6864e-10,1.724e-09,1.2013e-08,5.6967e-08,1.8217e-07,6.2569e-07,1.3897e-06
1.6978e-08,2.9549e-12,5.0279e-10,1.3315e-09,9.2789e-09,4.3133e-08,1.3029e-07,4.6363e-07,9.6948e-07
2e-08,2.1513e-12,4.2321e-10,9.4635e-10,6.5955e-09,2.9836e-08,8.3074e-08,3.1115e-07,5.9539e-07
2.2453e-08,1.4079e-12,3.3594e-10,5.9773e-10,4.1665e-09,1.8085e-08,4.4096e-08,1.7984e-07,2.9581e-07
