Col0,Col1,Col2,Col3,Col4,Col5,Col6
1.795e+05,0,0,-50270,-1.5583e+05,3621.4,22263
23012-1.65e+05i,0,0,51101-10988i,-27435+1.228e+05i,-11402+7447.7i,11985+4471.1i
-1.5471e+05-13709i,0,0,-52172+25522i,1.3098e+05+91014i,-10892-11008i,16517-5762.2i
-6196.7+1.8273e+05i,0,0,49386-45611i,98306-1.1388e+05i,3917-1939.2i,21085+5341.2i
2.17e+05+35309i,0,0,-36935+69872i,-66673-1.6329e+05i,-12594+4530.2i,9430.5+1502.5i
68765-2.2881e+05i,0,0,9861.8-92140i,-1.975e+05+51590i,-7270-11219i,16821-4359.6i
-2.652e+05-86620i,0,0,32122+1.0217e+05i,-37475+2.3677e+05i,-986.47+8109.4i,12162-1085.4i
-1.6945e+05+3.5443e+05i,0,0,-81606-89555i,2.7583e+05+1.5657e+05i,5188.9+1697.6i,-1405.4+14544i
3.8369e+05+3.9223e+05i,0,0,1.2395e+05+49692i,5.5857e+05-4.8882e+05i,1.6414e+05+3.2612e+05i,-3.5788e+05-40866i
6.5017e+05-1.974e+05i,0,0,-1.4251e+05+11390i,-1.4775e+06-6.0331e+05i,9.3648e+05-1.2509e+06i,5.6968e+05+1.4672e+06i
1.7355e+05-7.154e+05i,0,0,1.2668e+05-77070i,6.7871e+05+2.0388e+06i,-2.6045e+06-4.5866e+05i,1.7834e+06-1.9455e+06i
-4.9917e+05-4.9189e+05i,0,0,-78426+1.2626e+05i,9.431e+05-1.6736e+06i,6.3839e+05+2.1228e+06i,-2.1273e+06-6.0271e+05i
-5.6473e+05+1.649e+05i,0,0,12929-1.43e+05i,-1.114e+06+1.2304e+05i,6.1898e+05-5.8293e+05i,1.7271e+05+8.4264e+05i
-62812+4.347e+05i,0,0,47882+1.243e+05i,1.0407e+05+4.0671e+05i,-69702-24394i,57472-40836i
2.7844e+05+1.2508e+05i,0,0,-85623-81406i,2.3364e+05+77083i,953.79-3100.2i,10443-777.48i
1.1467e+05-1.9324e+05i,0,0,93818+33553i,1.1541e+05-1.4901e+05i,-8882.5+8094.3i,7158.3-3517.9i
