Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
8.164e-08,1.2539e-07,5.4974e-07,1.3297e-06,2.4579e-06,4.8736e-06,7.2049e-06,1.2526e-05,1.6352e-05
9.9949e-09,8.9537e-09,1.9317e-10,6.0584e-07,5.4647e-07,2.9763e-06,3.1074e-06,8.5805e-06,8.9763e-06
1.5101e-08,2.7594e-08,9.7239e-08,1.06e-08,4.9035e-08,4.1913e-07,2.6473e-07,2.9131e-06,2.352e-06
1.3521e-08,1.5539e-09,2.6153e-08,2.3817e-07,4.4689e-07,1.4274e-07,3.3484e-07,1.0544e-07,7.3191e-10
1.1477e-08,1.6967e-13,2.5136e-09,1.3845e-07,3.7099e-07,7.9439e-07,1.3627e-06,7.1554e-07,1.5132e-06
9.2717e-09,3.5882e-12,1.1942e-11,3.9755e-08,1.6587e-07,8.187e-07,1.5987e-06,2.3111e-06,4.0057e-06
7.0445e-09,1.0933e-12,1.134e-10,7.0165e-09,6.558e-08,5.2416e-07,1.2742e-06,2.9343e-06,5.275e-06
4.9351e-09,1.3429e-12,9.01e-11,9.1914e-10,1.9637e-08,2.8219e-07,8.4191e-07,2.6853e-06,5.2756e-06
3.0759e-09,1.632e-12,1.0431e-10,9.6592e-10,7.0993e-09,1.5107e-07,5.6039e-07,2.0943e-06,4.616e-06
1.5838e-09,1.8935e-12,1.4225e-10,1.3138e-09,6.3807e-09,7.4871e-08,3.708e-07,1.5681e-06,3.7707e-06
5.5248e-10,2.1108e-12,1.8291e-10,1.1488e-09,8.6086e-09,4.5605e-08,2.4326e-07,1.1939e-06,3.0904e-06
4.6819e-11,2.2704e-12,2.2231e-10,1.1246e-09,8.7559e-09,4.0271e-08,1.8136e-07,8.9475e-07,2.5234e-06
9.8563e-11,2.3622e-12,2.5795e-10,1.1653e-09,8.3701e-09,4.4241e-08,1.6025e-07,6.7401e-07,2.0114e-06
7.0446e-10,2.3804e-12,2.8759e-10,1.1624e-09,8.1573e-09,4.5534e-08,1.5815e-07,5.4195e-07,1.601e-06
1.8264e-09,2.3239e-12,3.0935e-10,1.1254e-09,8.0076e-09,4.194e-08,1.5588e-07,4.7081e-07,1.3047e-06
3.394e-09,2.1963e-12,3.2188e-10,1.0544e-09,7.5642e-09,3.7457e-08,1.408e-07,4.3066e-07,1.094e-06
5.3086e-09,2.0055e-12,3.2438e-10,9.5379e-10,6.9194e-09,3.2953e-08,1.1961e-07,3.953e-07,9.3054e-07
7.4501e-09,1.7636e-12,3.1671e-10,8.2995e-10,6.0961e-09,2.8406e-08,9.7533e-08,3.4279e-07,7.8374e-07
9.6837e-09,1.4857e-12,2.9933e-10,6.9063e-10,5.1467e-09,2.33e-08,7.6234e-08,2.7517e-07,6.2837e-07
1.1869e-08,1.1894e-12,2.7335e-10,5.4459e-10,4.1309e-09,1.8064e-08,5.6399e-08,2.061e-07,4.5935e-07
1.3869e-08,8.9312e-13,2.404e-10,4.01e-10,3.1126e-09,1.3014e-08,3.8038e-08,1.4254e-07,2.9929e-07
1.5558e-08,6.1563e-13,2.0254e-10,2.6889e-10,2.1556e-09,8.4565e-09,2.2332e-08,8.8468e-08,1.6635e-07
1.683e-08,3.7432e-13,1.6216e-10,1.5655e-10,1.3202e-09,4.6771e-09,1.0319e-08,4.6039e-08,6.9368e-08
1.7605e-08,1.8435e-13,1.2179e-10,7.1044e-11,6.5883e-10,1.9133e-09,2.7171e-09,1.6508e-08,1.3689e-08
1.7833e-08,5.7667e-14,8.3966e-11,1.7747e-11,2.1304e-10,3.3866e-10,3.4089e-12,1.6115e-09,8.5834e-10
1.7502e-08,2.2212e-15,5.107e-11,4.883e-15,1.085e-11,5.2213e-11,2.3486e-09,2.3764e-09,3.0529e-08
1.6631e-08,2.1499e-14,2.5167e-11,1.8934e-11,6.4964e-11,1.0719e-09,9.6051e-09,1.872e-08,1.0095e-07
