Col0,Col1,Col2,Col3,Col4,Col5,Col6
685.27,601.59,-1.1704e-12,81.288,-87.112,12.066,74.181
-38.338-409.01i,-4.8756-709.48i,-40.597+20.435i,37.155+19.649i,0.77969-41.492i,-37.99+24.816i,39.933+14.898i
-420.58-178.58i,-669.01+124.68i,-41.29-30.623i,53.591-26.02i,-16.141+58.507i,-36.293-36.679i,55.035-19.2i
41.324+681.01i,56.276+700.05i,1.4815-8.5383i,77.227+18.113i,-84.243-10.873i,13.051-6.4614i,70.256+17.797i
530.49+33.77i,812.58-188.3i,-42.96+13.032i,27.445+7.6059i,13.549-21.183i,-41.964+15.095i,31.422+5.0065i
355.09-707.22i,-218.94-809.52i,-30.426-31.957i,56.467-21.116i,-30.087+54.586i,-24.224-37.381i,56.047-14.526i
-892.49-154.72i,-1030.6+270.64i,-9.015+25.195i,42.94+0.13543i,-37.002-25.34i,-3.2869+27.021i,40.524-3.6164i
-494.8+922.24i,354.27+1319.7i,16.473-2.0317i,-2.4519+52.774i,-13.845-54.523i,17.289+5.6564i,-4.6828+48.461i
1114.9+1314.6i,2418.9-1170.8i,676.1+1011.8i,-1196.7+15.38i,606.36-1028.3i,546.9+1086.6i,-1192.4-136.17i
2114.9-204.69i,-4467.3-2041i,2565.8-4529.3i,2497.4+4620.5i,-5242.1-422.28i,3120.4-4167.9i,1898.2+4888.9i
1066.2-2979.2i,2485.9+5838.5i,-8801.6-432.39i,5079.9-7173.6i,3357.7+8120i,-8678.2-1528.2i,5942.3-6482.3i
-2293.9-1365.6i,1792.2-5312.8i,2993.3+6752.8i,-7280.3-1102.2i,4808.6-5571.7i,2127.1+7073.1i,-7088.1-2008.2i
-1603.4+621.24i,-3021.2+1569.4i,1796.7-2189.3i,922.87+2720.5i,-2785.7-726.19i,2062.4-1942.3i,575.48+2807.7i
-64.784+1359.4i,1309.6+780.04i,-240.37-53.977i,170.74-157.88i,57.39+223.17i,-232.25-81.28i,191.5-136.07i
715.42+389.89i,418.71-695.58i,-2.2649-9.0421i,37.761-4.3096i,-38.201+13.66i,3.178-10.33i,34.796-2.5906i
423.01-667.25i,-521.76-301.89i,-30.55+26.352i,21.167-8.558i,7.8655-17.181i,-29.596+26.97i,23.852-11.722i
-460.21-219.94i,-239.15+406.23i,35.738+14.803i,-34.965+30.25i,1.7321-47.22i,33.108+20.354i,-37.213+25.408i
-400.78+267.24i,369.71+152.59i,5.9807+81.078i,-40.84-40.668i,37.786-37.496i,0.34679+80.851i,-38.158-49.148i
341.53+306.24i,119.24-280.93i,-26.814+16.072i,18.921-1.0153i,6.5376-14.984i,-25.927+17.073i,21.247-3.3123i
198.4-169.19i,-270.03-108.87i,40.357+25.556i,-44.35+22.194i,7.1706-49.34i,36.665+30.681i,-46.463+16.46i
-175.65-335.64i,-46.668+223.11i,-6.7952+68.993i,-23.634-39.655i,32.123-26.497i,-10.79+68.05i,-20.559-46.429i
-243.81+180.19i,195.13+57.318i,-16.451+6.3459i,14.063+10.205i,1.3804-17.282i,-15.542+8.3154i,15.276+8.3706i
42.339+233.97i,26.156-198.2i,34.324+31.109i,-42.473+9.9003i,11.192-41.719i,30.478+34.808i,-43.855+4.4169i
248.7-87.828i,-148.78-17.606i,-14.968+54.087i,-8.1164-33.447i,23.666-18.244i,-17.245+52.998i,-5.185-38.552i
-65.472-201.17i,-16.271+153.15i,-7.4081+1.4736i,7.4132+16.523i,-0.53628-19.181i,-6.8385+4.0319i,7.8648+14.86i
-229.31+14.708i,133.82-15.007i,27.007+34.606i,-37.622-0.47535i,13.311-34.096i,23.357+37.015i,-38.342-5.5707i
-1.9677+198.08i,2.0646-118.34i,-19.393+41.003i,2.5025-25.702i,16.711-13.46i,-20.411+40.126i,5.1625-29.541i
184+13.774i,-118.88+15.457i,0.004647-0.00011408i,0.46183+18.915i,-0.49957-20.27i,0.073535+2.8076i,0.42077+17.261i
10.027-166.68i,21.729+89.567i,19.515+36.51i,-31.319-8.4122i,14.048-27.495i,16.264+37.878i,-31.477-13.096i
-173.39-60.708i,98.119-18.47i,-21.021+29.848i,8.9692-17.609i,11.409-10.977i,-21.196+29.372i,11.305-20.5i
-45.435+166.92i,-33.386-84.831i,5.7803+0.85743i,-5.8945+18.398i,0.5365-20.574i,5.3195+3.6499i,-6.2372+16.662i
105.63+66.811i,-71.438+20.634i,12.193+36.909i,-24.261-13.92i,13.806-21.991i,9.4653+37.487i,-23.95-18.182i
87.308-147.38i,34.644+73.64i,-20.502+20.502i,12.109-9.8626i,7.5259-9.9329i,-20.174+20.507i,14.093-12.044i
-120.11-54.23i,56.977-36.192i,9.8988+3.2701i,-11.101+15.795i,1.9974-20.197i,8.9603+5.849i,-11.6+13.928i
-116.78+81.525i,-29.078-62.55i,5.3209+35.87i,-16.995-17.122i,12.892-17.521i,3.1793+35.899i,-16.299-20.95i
110.78+95.626i,-50.036+39.532i,-18.355+12.927i,12.626-2.964i,4.8244-9.7505i,-17.796+13.413i,14.247-4.6238i
76.742-58.616i,32.087+41.742i,12.364+6.6086i,-14.831+11.812i,3.53-19.267i,11.048+8.8355i,-15.37+9.7981i
