Col0,Col1,Col2,Col3,Col4,Col5,Col6
2177.8,-2032.2,-2.9287e-11,2032.2,-2177.8,-20600,0
844.77+602.26i,158.77-1038.7i,-1014.9+510.87i,928.87+491.22i,19.492-1037.3i,8370.3+18143i,0
1282.6-810.75i,-233.57+1470.9i,-1032.2-765.56i,1339.8-650.5i,-403.54+1462.7i,12359-16658i,0
2074.5+453.59i,-1970.4-224.07i,37.038-213.46i,1930.7+452.83i,-2106.1-271.81i,-22130-4833.6i,0
575.85+252.13i,464.84-539.29i,-1074+325.79i,686.11+190.15i,338.72-529.57i,5284.2+22994i,0
1399.9-684.32i,-596.53+1384.1i,-760.64-798.92i,1411.7-527.9i,-752.19+1364.7i,20202-17525i,0
1117+97.129i,-831.97-678.4i,-225.38+629.88i,1073.5+3.3857i,-925.04-633.51i,-29515-12808i,0
-4.5589+1406.3i,-380.03-1264.9i,411.82-50.794i,-61.298+1319.3i,-346.13-1363.1i,1664.6+43616i,0
-29552+4167i,11804-27493i,16902+25296i,-29918+384.49i,15159-25708i,66354-17621i,0
76430+1.0698e+05i,-1.3118e+05+5833.3i,64145-1.1323e+05i,62434+1.1551e+05i,-1.3105e+05-10557i,-20470-94810i,0
1.0344e+05-1.938e+05i,1.0881e+05+1.9092e+05i,-2.2004e+05-10810i,1.27e+05-1.7934e+05i,83942+2.03e+05i,-1.1116e+05+3875.9i,0
-1.8394e+05-4469i,1.0181e+05-1.5336e+05i,74833+1.6882e+05i,-1.8201e+05-27555i,1.2021e+05-1.3929e+05i,-17874+1.0058e+05i,0
31393+64763i,-71208-9359.7i,44918-54732i,23072+68014i,-69643-18155i,70332+24457i,0
3682.4-4430.1i,2171.2+5393.1i,-6009.2-1349.4i,4268.6-3947i,1434.8+5579.2i,13034-41659i,0
1003.3-149.01i,-883.34+349.99i,-56.623-226.05i,944.02-107.74i,-955.03+341.51i,-25652+1957.7i,0
453.73-131.49i,289.28-492.06i,-763.74+658.81i,529.18-213.95i,196.64-429.53i,9369.9+16809i,0
-804.12+865.36i,-83.349-1152.8i,893.44+370.08i,-874.11+756.24i,43.303-1180.5i,8046.7-11003i,0
-1072-788.66i,860.78-1155.5i,149.52+2027i,-1021-1016.7i,944.65-937.41i,-11556-488.57i,0
407.41+32.441i,245.37-405.2i,-670.35+401.79i,473.02-25.384i,163.44-374.59i,3156.8+10316i,0
-1038.4+689.44i,27.527-1239.5i,1008.9+638.89i,-1108.7+554.84i,179.26-1233.5i,6010.3-4854.8i,0
-658.41-806.37i,772.91-857.05i,-169.88+1724.8i,-590.85-991.37i,803.07-662.42i,-6751.9-1491.7i,0
315.72+296.95i,89.172-425.13i,-411.28+158.65i,351.57+255.12i,34.511-432.05i,738.99+7153.6i,0
-1010.5+380.69i,142.24-1081i,858.09+777.73i,-1061.8+247.51i,279.81-1043i,4742.7-2174.7i,0
-273-695.37i,603.92-612.9i,-374.2+1352.2i,-202.91-836.18i,591.65-456.09i,-4245.6-1833.1i,0
171.12+448.15i,13.143-452.56i,-185.2+36.839i,185.33+413.08i,-13.407-479.52i,-431.91+5214.2i,0
-907.72+115.69i,217.01-915.25i,675.16+865.14i,-940.55-11.884i,332.78-852.41i,3806.9-718.29i,0
-4.9219-536.42i,457-455.98i,-484.82+1025.1i,62.563-642.54i,417.78-336.49i,-2698.7-1880.4i,0
12.39+506.75i,-11.67-472.86i,0.11618-0.002852i,11.546+472.86i,-12.489-506.74i,-1038.6+3873.4i,0
-766.65-89.884i,260.13-767.85i,487.88+912.76i,-782.96-210.31i,351.19-687.38i,3057.4+152.04i,0
162.29-361i,338.95-359.43i,-525.52+746.19i,224.23-440.23i,285.23-274.42i,-1658.1-1782i,0
-136.47+496.08i,-7.5009-482.92i,144.51+21.436i,-147.36+459.95i,13.413-514.34i,-1343.6+2881.4i,0
-604.74-235.97i,279.86-640.83i,304.83+922.72i,-606.53-348.01i,345.16-549.78i,2431.6+691.07i,0
248.32-188.15i,246.56-302.72i,-512.55+512.55i,302.72-246.56i,188.15-248.32i,-925.37-1607.3i,0
-260.67+435.3i,12.316-482.48i,247.47+81.753i,-277.52+394.87i,49.934-504.91i,-1470+2117.9i,0
-435.58-325.61i,282.33-532.96i,133.02+896.76i,-424.88-428.06i,322.3-438.03i,1897.7+1022.1i,0
270.15-31.438i,176.11-272.23i,-458.87+323.17i,315.64-74.101i,120.61-243.76i,-398.68-1393.2i,0
-351.46+340.98i,39.534-472.35i,309.1+165.22i,-370.78+295.29i,88.249-481.67i,-1484.1+1517.4i,0
-271.18-363.77i,272.25-442.73i,-20.577+838.23i,-250.2-455.56i,288.71-350.03i,1437.8+1213i,0
243.01+99.275i,124.37-258.71i,-376.29+177.97i,278.88+67.985i,77.423-250.83i,-19.46-1161.4i,0
-404.75+228.07i,68.822-453.85i,330.99+258.31i,-423.53+177.04i,122.89-448.03i,-1425.4+1040.9i,0
-121.94-357.3i,253.44-368.71i,-149.67+752.42i,-93.054-437.63i,249.39-283.43i,1041.2+1305.2i,0
181.25+197.51i,88.568-255.62i,-276.16+76.424i,207.38+173.72i,53.92-262.59i,249.05-925.81i,0
-420.26+109.94i,96.665-428.61i,316.67+349.39i,-436.03+54.188i,150.6-407.46i,-1319.2+662.8i,0
3.8012-314.68i,229.1-309.48i,-249.32+646.33i,38.082-383.16i,208.51-235.71i,700.4+1325.9i,0
98.404+260.02i,66.178-258.2i,-169.32+16.677i,115.28+240.33i,45.785-274.23i,431.71-695.68i,0
-400.99-1.8726i,120.79-398.4i,271.54+428.81i,-411.79-61.145i,169.75-363.29i,-1183+365.65i,0
100.14-245.62i,201.93-263.61i,-316.54+528.12i,137.29-302.35i,169.41-204.1i,410.31+1294.1i,0
6.9948+286.69i,54.815-262.99i,-65.738-4.8491i,15.633+268.19i,48.985-282.56i,546.46-477.49i,0
-352.47-98.019i,139.82-365i,202.62+489.17i,-356.97-159.22i,179.92-318.54i,-1029.5+136.41i,0
163.91-160.42i,174.19-229.56i,-350.58+406.43i,201.51-205.99i,134.63-185.67i,166.77+1224.3i,0
-81.938+280.16i,52.204-267.5i,25.993+6.5109i,-80.06+260.52i,59.803-285.7i,606.98-275.87i,0
-282.1-171.7i,153.12-330.18i,118.01+525.54i,-279.59-233.01i,181.61-275.83i,-868-35.135i,0
194.67-69.278i,147.74-205.68i,-353+289.7i,230.55-104.77i,105.93-177.42i,-33.76+1127.3i,0
-159.27+245.45i,56.174-270.02i,99.072+43.916i,-162.34+222.95i,74.905-282.85i,624.2-94.051i,0
-198.39-218.84i,160.57-295.55i,26.311+535.57i,-188.77-278.39i,175.98-237.23i,-705.89-157.4i,0
194.6+18.401i,123.99-190.27i,-327.47+185.51i,226.95-8.5247i,84.26-176.37i,-194.55+1012.2i,0
-218.18+189.33i,64.692-269.48i,148.86+99.462i,-224.21+162.9i,91.424-274.03i,607.16+65.798i,0
-110.1-238.11i,162.52-262.52i,-64.067+519.44i,-93.866-294.14i,164.66-204.22i,-548.79-237.61i,0
168.08+94.613i,103.95-181.6i,-279.48+99.999i,195.56+74.435i,69.908-179.77i,-318.79+886.07i,0
-254.39+119.66i,75.905-265.39i,173.05+164.75i,-261.35+88.836i,107.03-259.95i,563.59+202.39i,0
-25.588-230.79i,159.65-232.24i,-145.5+479.66i,-3.7221-281.8i,149.49-177.68i,-401.05-282.21i,0
121.24+153.25i,88.238-177.94i,-215.8+37.445i,143.03+137.81i,62.526-185.13i,-409.67+755.06i,0
-266.2+44.633i,88.179-257.69i,171.71+231.52i,-272.19+9.5794i,119.99-241.79i,500.15+315.18i,0
47.927-200.36i,152.86-205.57i,-211.74+420.66i,74.052-245.24i,132.38-157.85i,-266-297.02i,0
61.268+190.4i,77.104-177.67i,-143.9-4.4267e-11i,77.104+177.67i,61.268-190.4i,-470.47+624.15i,0
-254.41-27.889i,100.14-246.66i,147.09+292.22i,-257.77-66.502i,129.15-220.96i,422.72+404.27i,0
104.84-152.1i,143.2-183.06i,-258.3+348.28i,133.61-190.17i,115.12-144.48i,-146.05-287.41i,0
-4.2224+204.53i,70.461-179.31i,-71.287-12.369i,5.9344+192.56i,64.927-193.99i,-504.51+497.47i,0
-221.96-91.036i,110.71-232.88i,103.32+340.6i,-221.43-132.13i,133.97-199.01i,336.43+470.32i,0
141.54-92.392i,131.75-164.97i,-282.74+269.19i,171.24-123.5i,99.226-136.84i,-42.843-258.37i,0
-67.882+196.33i,67.943-181.56i,-4.9291-1.7636i,-62.66+183.45i,72.079-194.83i,-515.21+378.38i,0
-173.51-139.43i,119.09-217.09i,45.891+372.07i,-168.27-181.65i,134.43-177.41i,245.79+514.48i,0
156.55-28.139i,119.6-151.27i,-284.72+190.25i,185.52-52.61i,85.907-133.87i,42.688-214.49i,0
-123.23+168.56i,68.965-183.37i,49.324+27.941i,-121.82+153.42i,81.228-192.36i,-506.01+269.52i,0
-114.88-169.54i,124.8-200.13i,-18.865+384i,-104.59-211.39i,130.95-157.46i,154.69+538.3i,0
150.52+33.919i,107.71-141.66i,-265.95+117.89i,177.3+15.322i,75.953-134.31i,110.21-160.04i,0
-165.16+125.57i,72.787-183.92i,87.152+71.524i,-166.18+107.27i,90.94-186.48i,-480.33+172.9i,0
-52.415-179.85i,127.66-182.86i,-84.391+375.81i,-37.221-219.88i,124.28-140.17i,66.462+543.69i,0
126+87.792i,96.915-135.65i,-229.86+57.577i,149.42+73.946i,69.739-136.82i,159.96-98.877i,0
-190.26+72.826i,78.582-182.68i,106.05+122.94i,-192.23+50.927i,99.955-177.52i,-441.56+89.881i,0
7.6345-170.86i,127.71-166.09i,-144.5+348.85i,27.14-207.75i,115.42-126.21i,-16.135+532.79i,0
87.074+128.73i,87.849-132.59i,-181.22+13.367i,106.35+118.27i,67.243-140.11i,192.62-34.502i,0
-197.06+16.307i,85.498-179.37i,105.44+175.91i,-198.49-9.1507i,107.28-166.11i,-392.98+21.296i,0
59.678-144.86i,125.25-150.55i,-193.9+306.2i,82.546-177.59i,105.44-115.89i,-90.882+507.98i,0
38.886+153.57i,80.947-131.75i,-125.63-12.374i,53.688+145.01i,68.098-143.03i,209.3+29.998i,0
-185.96-38.066i,92.723-173.94i,86.588+224.47i,-185.52-66.614i,112.22-153.08i,-337.72-32.558i,0
99.268-105.66i,120.71-136.79i,-228.62+252.25i,124.3-133.53i,95.419-109.15i,-156.08+471.72i,0
-12.904+160.93i,76.431-132.35i,-69.003-19.096i,-2.4834+152.81i,71.664-144.67i,211.45+91.949i,0
-159.08-84.986i,99.532-166.57i,52.412+263.49i,-155.7-115.8i,114.44-139.39i,-278.7-71.851i,0
123.44-58.051i,114.65-125.2i,-246.31+192.23i,149.31-80.796i,86.306-105.64i,-210.55+426.55i,0
-62.686+151.21i,74.312-133.62i,-16.951-8.0172i,-56.147+142.21i,77.121-144.39i,200.78+149.11i,0
-119.97-120.22i,105.33-157.59i,7.097+289.1i,-112.94-152.23i,113.93-125.96i,-218.6-97.167i,0
130.92-7.3655i,107.71-116i,-246.35+131.68i,156.29-25.112i,78.86-104.77i,-253.57+374.99i,0
-105.42+126.47i,74.423-134.88i,25.665+18.075i,-101.93+115.51i,83.566-141.87i,179.22+199.67i,0
-73.191-140.95i,109.68-147.45i,-44.347+298.96i,-62.154-172.94i,110.95-113.63i,-159.82-109.45i,0
122.11+41.108i,100.5-109.2i,-229.82+75.921i,145.78+27.843i,73.592-105.76i,-284.88+319.48i,0
-137.08+90.107i,76.441-135.56i,55.165+55.165i,-135.56+76.441i,90.107-137.08i,148.81+242.26i,0
-23.76-145.94i,112.31-136.68i,-96.599+292.41i,-8.7912-176.68i,106.02-103.07i,-104.43-109.94i,0
98.983+82.606i,93.62-104.67i,-199.31+29.565i,119.97+72.988i,70.742-107.78i,-304.63+262.34i,0
-154.99+46.452i,79.931-135.2i,69.327+98.437i,-154.23+29.711i,95.95-130.28i,111.66+275.93i,0
23.298-135.58i,113.14-125.82i,-144.54+270.41i,41.761-163.97i,99.786-94.695i,-54.181-100.13i,0
64.801+113.33i,87.557-102.12i,-158.63-3.8942i,82.441+106.29i,70.284-110.01i,-313.33+205.68i,0
-157.96+0.32654i,84.393-133.52i,67.523+142.77i,-156.75-19.471i,100.46-121.9i,69.885+300.14i,0
63.465-111.75i,112.22-115.39i,-183.72+235.42i,84.67-136.89i,92.985-88.717i,-10.449-81.678i,0
23.727+130.74i,82.706-101.14i,-112.36-22.349i,37.704+125.1i,71.953-111.71i,-311.79+151.41i,0
-146.4-43.468i,89.299-130.4i,50.702+183.21i,-143.63-65.939i,103.22-112.55i,25.538+314.73i,0
93.135-77.585i,109.76-105.85i,-210.76+191.02i,116.1-98.858i,86.341-85.082i,25.741-56.35i,0
-19.621+133.77i,79.319-101.29i,-65.381-25.22i,-9.2529+128.32i,75.297-112.29i,-301.12+101.18i,0
-122.11-80.609i,94.144-125.85i,21.223+215.48i,-116.89-105.07i,104.04-102.88i,-19.444+319.9i,0
109.92-37.058i,106.09-97.553i,-223.61+141.6i,133.55-54.194i,80.497-83.523i,53.724-25.977i,0
-60.639+122.82i,77.51-102.07i,-22.425-13.441i,-53.478+116.47i,79.735-111.38i,-282.59+56.334i,0
-88.103-107.65i,98.477-120.03i,-17.43+236.29i,-79.798-133.18i,102.95-93.56i,-63.283+316.15i,0
112.83+5.4049i,101.59-90.732i,-221.69+91.829i,135.99-7.6763i,75.959-83.602i,73.179+7.6226i,0
-95.187+99.677i,77.256-102.99i,12.396+10.693i,-90.539+91.531i,84.631-108.78i,-257.67+17.927i,0
-48.206-122.33i,101.93-113.21i,-61.031+243.65i,-36.529-147.9i,100.18-85.157i,-104.4+304.27i,0
102.28+45.394i,96.688-85.503i,-205.9+46.236i,123.96+35.954i,73.053-84.766i,84.115+42.687i,0
-119.97+67.248i,78.407-103.62i,35.946+43.8i,-116.93+56.685i,89.361-104.55i,-227.89-13.3i,0
-6.6735-123.69i,104.26-105.73i,-105.05+237i,8.3244-148.25i,96.133-78.123i,-141.46+285.26i,0
80.032+78.948i,91.816-81.849i,-178.43+8.7656i,99.396+72.455i,71.909-86.413i,86.838+77.566i,0
-132.83+29.25i,80.715-103.61i,46.33+81.784i,-130.36+15.966i,93.376-98.893i,-194.83-36.917i,0
32.26-112.2i,105.31-97.962i,-145.12+217.18i,50.204-134.78i,91.316-72.742i,-173.37+260.3i,0
48.92+102.93i,87.362-79.639i,-142.54-17.581i,65.393+98.48i,72.463-87.956i,81.921+110.76i,0
-132.89-10.207i,83.855-102.69i,43.028+120.25i,-129.97-26.182i,96.251-92.196i,-160.05-52.791i,0
64.796-89.561i,105.08-90.302i,-177.4+186.33i,85.037-109.38i,86.274-69.113i,-199.31+230.69i,0
12.546+115.28i,83.654-78.645i,-102.19-31i,25.863+111.87i,74.478-88.882i,70.164+140.96i,0
-120.62-47.037i,87.463-100.71i,26.888+154.96i,-116.28-65.357i,97.721-84.922i,-125.06-61.072i,0
87.932-58.533i,103.65-83.109i,-199.01+147.6i,109.62-75.064i,81.538-67.154i,-218.75+197.8i,0
-25.106+115.21i,80.933-78.564i,-61.625-31.02i,-14.892+111.81i,77.584-88.798i,52.552+167.06i,0
-97.694-77.581i,91.161-97.633i,2.6558e-12+182.21i,-91.161-97.633i,97.694-77.581i,-91.236-62.165i,0
99.724-22.616i,101.22-76.688i,-208.2+104.8i,121.89-35.621i,77.571-66.626i,-231.44+163.03i,0
-60.088+103.21i,79.339-79.052i,-24.935-18.493i,-52.617+98.87i,81.322-87.461i,30.205+188.22i,0
-66.815-98.956i,94.599-93.529i,-34.562+199.19i,-57.56-119.93i,96.247-70.663i,-59.835-56.703i,0
99.442+14.333i,98.054-71.268i,-204.52+62.041i,121.12+4.7814i,74.72-67.165i,-237.36+127.73i,0
-88.871+80.94i,78.91-79.75i,4.3076+4.5244i,-83.526+74.902i,85.203-84.793i,4.3388+203.81i,0
-31.386-109.31i,97.471-88.557i,-73.069+204.21i,-19.166-130.29i,93.608-64.588i,-31.92-45.503i,0
87.6+48.497i,94.452-66.986i,-188.82+23.289i,107.9+42.029i,73.191-68.329i,-236.77+93.192i,0
-108.69+51.052i,79.582-80.319i,23.401+35.021i,-104.66+42.788i,88.758-80.875i,-23.79+213.48i,0
4.8504-107.98i,99.543-82.951i,-111.53+196.87i,19.974-128.03i,90.121-59.671i,-8.3557-29.534i,0
65.857+76.473i,90.744-63.883i,-163.1-8.0127i,84.046+72.47i,73.035-69.649i,-230.15+60.598i,0
-117.77+16.87i,81.205-80.46i,30.743+69.355i,-114.15+6.1357i,91.587-75.93i,-52.925+217.11i,0
38.194-95.484i,100.67-76.993i,-146.08+177.99i,55.874-113.75i,86.198-56.088i,10.211-9.8727i,0
36.813+95.601i,87.245-61.903i,-130.31-29.262i,52.402+93.262i,74.153-70.682i,-218.14+30.98i,0
-115.5-17.959i,83.557-79.94i,25.957+103.63i,-111.37-31.112i,93.397-70.285i,-81.853+214.83i,0
65.358-73.482i,100.79-70.982i,-173.37+149.55i,85.003-89.283i,82.276-53.869i,23.362+12.343i,0
3.7233+104.21i,84.234-60.908i,-93.993-38.933i,16.494+102.63i,76.317-71.051i,-201.59+5.1975i,0
-102.45-49.841i,86.368-78.604i,9.8902+134.08i,-96.967-65.081i,94.025-64.334i,-109.45+206.98i,0
83.787-44.528i,99.941-65.214i,-190.89+114.41i,104.63-57.399i,78.767-52.903i,30.905+35.955i,0
-29.856+101.73i,81.929-60.689i,-57.944-36.693i,-19.833+100.01i,79.199-70.485i,-181.41-16.08i,0
-80.242-75.594i,89.348-76.387i,-15.508+157.45i,-72.729-92.35i,93.448-58.487i,-134.69+194.07i,0
91.887-11.806i,98.241-59.954i,-197.17+76.056i,113.05-21.552i,76.012-52.96i,32.869+59.824i,0
-60.427+88.765i,80.48-60.993i,-25.82-23.402i,-52.811+86.071i,82.414-68.837i,-158.63-32.387i,0
-51.408-92.754i,92.209-73.306i,-47.408+171.31i,-41.403-110.28i,91.779-53.129i,-156.73+176.81i,0
89.159+21.21i,95.872-55.411i,-191.9+38.171i,109.78+14.504i,74.256-53.715i,29.494+82.871i,0
-84.905+66.942i,79.953-61.538i,-0.77609-0.99446i,-79.121+62.604i,85.566-66.095i,-134.31-43.47i,0
-19.066-99.8i,94.69-69.462i,-82.409+174.24i,-6.3763-117.26i,89.242-48.574i,-174.86+156.01i,0
76.218+51.117i,93.068-51.73i,-175.95+4.3194i,95.494+47.101i,73.618-54.795i,21.203+104.11i,0
-100.91+38.754i,80.331-62.048i,14.827+27.739i,-96.22+32.321i,88.287-62.376i,-109.51-49.282i,0
13.387-96.288i,96.58-65.02i,-116.89+165.97i,28.683-112.84i,86.149-45.043i,-188.58+132.58i,0
54.7+74.923i,90.089-48.978i,-151.24-22.435i,71.992+73.021i,74.093-55.818i,8.5866+122.68i,0
-107+7.2717i,81.521-62.266i,19.641+59.455i,-102.57-1.4501i,90.278-57.901i,-85.235-49.975i,0
42.635-82.855i,97.728-60.196i,-147.36+147.36i,60.196-97.728i,82.855-42.635i,-197.57+107.48i,0
27.068+90.335i,87.195-47.146i,-120.51-39.812i,41.951+89.81i,75.554-56.433i,-7.6334+137.88i,0
-102.78-24.179i,83.366-61.981i,13.439+90.601i,-97.769-35.112i,91.335-52.973i,-62.446-45.884i,0
65.771-61.139i,98.058-55.233i,-170.86+120.33i,85.039-73.719i,79.722-41.329i,-201.7+81.713i,0
-3.6525+95.977i,84.63-46.146i,-87.041-46.524i,8.6483+96.005i,77.773-56.359i,-26.633+149.15i,0
-88.907-52.359i,85.66-61.042i,-2.8912+117.77i,-82.562-65.171i,91.369-47.933i,-41.982-37.509i,0
80.583-33.578i,97.569-50.379i,-185.14+87.567i,100.84-43.462i,77.078-40.99i,-201.06+56.225i,0
-34.2+91.503i,82.595-45.832i,-54.313-42.387i,-24.39+91.256i,80.451-55.408i,-47.521+156.12i,0
-67.023-74.44i,88.167-59.365i,-27.461+138.06i,-58.738-88.586i,90.408-43.125i,-24.559-25.486i,0
85.762-3.151i,96.333-45.865i,-189+52.303i,106.21-10.185i,75.18-41.388i,-195.87+31.931i,0
-61.406+77.607i,81.239-46.006i,-25.653-28.304i,-53.747+76.338i,83.252-53.504i,-69.376+158.62i,0
-39.546-88.284i,90.644-56.939i,-57.593+149.3i,-28.925-103.06i,88.59-38.856i,-10.744-10.561i,0
81.009+26.939i,94.482-41.889i,-182.26+17.951i,100.84+22.651i,74.197-42.225i,-186.57+9.6587i,0
-82.52+55.931i,80.644-46.441i,-3.9025-6.1628i,-76.462+53.045i,85.843-50.683i,-91.278+156.63i,0
-9.416-92.643i,92.863-53.825i,-90.101+150.33i,3.6941-107.27i,86.143-35.368i,-0.94055+6.4461i,0
67.048+53.594i,92.2-38.594i,-165.85-12.234i,85.539+51.705i,74.187-43.176i,-173.69-9.8774i,0
