Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
1.1976e-07,1.8394e-07,8.0641e-07,1.9505e-06,3.6055e-06,7.1491e-06,1.0569e-05,1.8374e-05,2.3986e-05
1.4662e-08,1.3134e-08,2.8337e-10,8.8871e-07,8.0161e-07,4.3659e-06,4.5583e-06,1.2587e-05,1.3167e-05
2.2152e-08,4.0477e-08,1.4264e-07,1.555e-08,7.193e-08,6.1482e-07,3.8833e-07,4.2732e-06,3.4501e-06
1.9834e-08,2.2794e-09,3.8364e-08,3.4937e-07,6.5555e-07,2.0938e-07,4.9118e-07,1.5467e-07,1.0736e-09
1.6835e-08,2.4888e-13,3.6871e-09,2.0309e-07,5.442e-07,1.1653e-06,1.999e-06,1.0496e-06,2.2197e-06
1.3601e-08,5.2636e-12,1.7517e-11,5.8317e-08,2.4332e-07,1.201e-06,2.3451e-06,3.3902e-06,5.8759e-06
1.0334e-08,1.6037e-12,1.6634e-10,1.0293e-08,9.62e-08,7.6889e-07,1.8692e-06,4.3043e-06,7.7379e-06
7.2393e-09,1.9698e-12,1.3217e-10,1.3483e-09,2.8806e-08,4.1394e-07,1.235e-06,3.939e-06,7.7388e-06
4.512e-09,2.394e-12,1.5301e-10,1.4169e-09,1.0414e-08,2.2161e-07,8.2204e-07,3.0721e-06,6.7713e-06
2.3232e-09,2.7775e-12,2.0866e-10,1.9272e-09,9.3599e-09,1.0983e-07,5.4393e-07,2.3003e-06,5.5312e-06
8.1043e-10,3.0964e-12,2.6831e-10,1.6852e-09,1.2628e-08,6.6898e-08,3.5684e-07,1.7513e-06,4.5334e-06
6.8679e-11,3.3305e-12,3.2611e-10,1.6497e-09,1.2844e-08,5.9074e-08,2.6604e-07,1.3125e-06,3.7015e-06
1.4458e-10,3.4651e-12,3.7839e-10,1.7094e-09,1.2278e-08,6.4897e-08,2.3508e-07,9.8871e-07,2.9506e-06
1.0334e-09,3.4918e-12,4.2186e-10,1.7051e-09,1.1966e-08,6.6794e-08,2.3199e-07,7.9499e-07,2.3484e-06
2.6792e-09,3.409e-12,4.5379e-10,1.6508e-09,1.1746e-08,6.1522e-08,2.2865e-07,6.9063e-07,1.9139e-06
4.9787e-09,3.2218e-12,4.7217e-10,1.5467e-09,1.1096e-08,5.4947e-08,2.0655e-07,6.3174e-07,1.6048e-06
7.7873e-09,2.9419e-12,4.7584e-10,1.3991e-09,1.015e-08,4.834e-08,1.7546e-07,5.7987e-07,1.365e-06
1.0929e-08,2.587e-12,4.6458e-10,1.2175e-09,8.9424e-09,4.1669e-08,1.4307e-07,5.0285e-07,1.1497e-06
1.4205e-08,2.1794e-12,4.3909e-10,1.0131e-09,7.5497e-09,3.4179e-08,1.1183e-07,4.0364e-07,9.2175e-07
1.7411e-08,1.7447e-12,4.0098e-10,7.9887e-10,6.0597e-09,2.6498e-08,8.2732e-08,3.0233e-07,6.7382e-07
2.0345e-08,1.3101e-12,3.5264e-10,5.8823e-10,4.5658e-09,1.909e-08,5.5797e-08,2.091e-07,4.3903e-07
2.2823e-08,9.0307e-13,2.9711e-10,3.9443e-10,3.1621e-09,1.2405e-08,3.2759e-08,1.2977e-07,2.4402e-07
2.4688e-08,5.4909e-13,2.3787e-10,2.2964e-10,1.9366e-09,6.8609e-09,1.5138e-08,6.7535e-08,1.0176e-07
2.5824e-08,2.7043e-13,1.7865e-10,1.0421e-10,9.6644e-10,2.8066e-09,3.9857e-09,2.4215e-08,2.008e-08
2.616e-08,8.4593e-14,1.2317e-10,2.6032e-11,3.1251e-10,4.9678e-10,5.0006e-12,2.3639e-09,1.2591e-09
2.5674e-08,3.2583e-15,7.4915e-11,7.1629e-15,1.5916e-11,7.6591e-11,3.4451e-09,3.486e-09,4.4783e-08
2.4396e-08,3.1536e-14,3.6918e-11,2.7774e-11,9.5296e-11,1.5724e-09,1.409e-08,2.7461e-08,1.4809e-07
2.2408e-08,1.6765e-13,1.1566e-11,1.0759e-10,5.4566e-10,4.8903e-09,3.127e-08,7.2778e-08,3.0463e-07
1.9834e-08,4.0305e-13,4.5163e-13,2.3444e-10,1.3387e-09,9.8217e-09,5.3907e-08,1.3659e-07,5.044e-07
1.6835e-08,7.2294e-13,4.274e-12,4.0035e-10,2.4246e-09,1.6057e-08,8.0578e-08,2.1488e-07,7.3495e-07
1.3601e-08,1.1072e-12,2.2793e-11,5.9489e-10,3.7352e-09,2.3204e-08,1.0961e-07,3.0275e-07,9.8179e-07
1.0334e-08,1.5317e-12,5.4844e-11,8.0586e-10,5.188e-09,3.0814e-08,1.3917e-07,3.9465e-07,1.2294e-06
7.2393e-09,1.9698e-12,9.8414e-11,1.02e-09,6.6918e-09,3.8408e-08,1.6741e-07,4.8483e-07,1.4622e-06
4.512e-09,2.394e-12,1.5076e-10,1.2238e-09,8.1521e-09,4.551e-08,1.9255e-07,5.676e-07,1.6657e-06
2.3232e-09,2.7775e-12,2.0861e-10,1.4045e-09,9.4772e-09,5.1674e-08,2.1301e-07,6.3779e-07,1.8269e-06
8.1043e-10,3.0964e-12,2.6831e-10,1.5508e-09,1.0584e-08,5.6511e-08,2.2751e-07,6.9096e-07,1.9358e-06
6.8679e-11,3.3305e-12,3.2611e-10,1.6534e-09,1.1402e-08,5.9718e-08,2.3514e-07,7.2378e-07,1.9855e-06
1.4458e-10,3.4651e-12,3.7839e-10,1.7059e-09,1.1881e-08,6.1094e-08,2.3541e-07,7.342e-07,1.973e-06
1.0334e-09,3.4918e-12,4.2186e-10,1.705e-09,1.1991e-08,6.0552e-08,2.2832e-07,7.2155e-07,1.8989e-06
2.6792e-09,3.409e-12,4.5379e-10,1.6508e-09,1.1724e-08,5.8126e-08,2.1429e-07,6.8663e-07,1.768e-06
4.9787e-09,3.2218e-12,4.7217e-10,1.5467e-09,1.1097e-08,5.3969e-08,1.9423e-07,6.3163e-07,1.5885e-06
7.7873e-09,2.9419e-12,4.7584e-10,1.3991e-09,1.015e-08,4.8341e-08,1.6938e-07,5.6001e-07,1.3717e-06
1.0929e-08,2.587e-12,4.6458e-10,1.2175e-09,8.9424e-09,4.1597e-08,1.413e-07,4.7627e-07,1.1311e-06
1.4205e-08,2.1794e-12,4.3909e-10,1.0131e-09,7.5497e-09,3.416e-08,1.1178e-07,3.8567e-07,8.8188e-07
1.7411e-08,1.7447e-12,4.0098e-10,7.9887e-10,6.0597e-09,2.6497e-08,8.2645e-08,2.9391e-07,6.3975e-07
2.0345e-08,1.3101e-12,3.5264e-10,5.8823e-10,4.5658e-09,1.909e-08,5.5742e-08,2.0675e-07,4.1989e-07
2.2823e-08,9.0307e-13,2.9711e-10,3.9443e-10,3.1621e-09,1.2405e-08,3.2758e-08,1.2966e-07,2.3611e-07
2.4688e-08,5.4909e-13,2.3787e-10,2.2964e-10,1.9366e-09,6.8609e-09,1.5137e-08,6.7491e-08,9.9965e-08
2.5824e-08,2.7043e-13,1.7865e-10,1.0421e-10,9.6644e-10,2.8066e-09,3.9857e-09,2.415e-08,2.0007e-08
2.616e-08,8.4593e-14,1.2317e-10,2.6032e-11,3.1251e-10,4.9678e-10,5.0006e-12,2.3585e-09,1.2608e-09
2.5674e-08,3.2583e-15,7.4915e-11,7.1629e-15,1.5916e-11,7.6591e-11,3.4451e-09,3.4858e-09,4.4903e-08
2.4396e-08,3.1536e-14,3.6918e-11,2.7774e-11,9.5296e-11,1.5724e-09,1.409e-08,2.7461e-08,1.4819e-07
2.2408e-08,1.6765e-13,1.1566e-11,1.0759e-10,5.4566e-10,4.8903e-09,3.127e-08,7.2778e-08,3.0464e-07
1.9834e-08,4.0305e-13,4.5163e-13,2.3444e-10,1.3387e-09,9.8217e-09,5.3907e-08,1.3659e-07,5.0441e-07
1.6835e-08,7.2294e-13,4.274e-12,4.0035e-10,2.4246e-09,1.6057e-08,8.0578e-08,2.1488e-07,7.3496e-07
1.3601e-08,1.1072e-12,2.2793e-11,5.9489e-10,3.7352e-09,2.3204e-08,1.0961e-07,3.0275e-07,9.8179e-07
1.0334e-08,1.5317e-12,5.4844e-11,8.0586e-10,5.188e-09,3.0814e-08,1.3917e-07,3.9465e-07,1.2294e-06
7.2393e-09,1.9698e-12,9.8414e-11,1.02e-09,6.6918e-09,3.8408e-08,1.6741e-07,4.8483e-07,1.4622e-06
4.512e-09,2.394e-12,1.5076e-10,1.2238e-09,8.1521e-09,4.551e-08,1.9255e-07,5.676e-07,1.6657e-06
2.3232e-09,2.7775e-12,2.0861e-10,1.4045e-09,9.4772e-09,5.1674e-08,2.1301e-07,6.3779e-07,1.8269e-06
8.1043e-10,3.0964e-12,2.6831e-10,1.5508e-09,1.0584e-08,5.6511e-08,2.2751e-07,6.9096e-07,1.9358e-06
6.8679e-11,3.3305e-12,3.2611e-10,1.6534e-09,1.1402e-08,5.9718e-08,2.3514e-07,7.2378e-07,1.9855e-06
1.4458e-10,3.4651e-12,3.7839e-10,1.7059e-09,1.1881e-08,6.1094e-08,2.3541e-07,7.342e-07,1.973e-06
1.0334e-09,3.4918e-12,4.2186e-10,1.705e-09,1.1991e-08,6.0552e-08,2.2832e-07,7.2155e-07,1.8989e-06
2.6792e-09,3.409e-12,4.5379e-10,1.6508e-09,1.1724e-08,5.8126e-08,2.1429e-07,6.8663e-07,1.768e-06
4.9787e-09,3.2218e-12,4.7217e-10,1.5467e-09,1.1097e-08,5.3969e-08,1.9423e-07,6.3163e-07,1.5885e-06
7.7873e-09,2.9419e-12,4.7584e-10,1.3991e-09,1.015e-08,4.8341e-08,1.6938e-07,5.6001e-07,1.3717e-06
1.0929e-08,2.587e-12,4.6458e-10,1.2175e-09,8.9424e-09,4.1597e-08,1.413e-07,4.7627e-07,1.1311e-06
1.4205e-08,2.1794e-12,4.3909e-10,1.0131e-09,7.5497e-09,3.416e-08,1.1178e-07,3.8567e-07,8.8188e-07
1.7411e-08,1.7447e-12,4.0098e-10,7.9887e-10,6.0597e-09,2.6497e-08,8.2645e-08,2.9391e-07,6.3975e-07
2.0345e-08,1.3101e-12,3.5264e-10,5.8823e-10,4.5658e-09,1.909e-08,5.5742e-08,2.0675e-07,4.1989e-07
2.2823e-08,9.0307e-13,2.9711e-10,3.9443e-10,3.1621e-09,1.2405e-08,3.2758e-08,1.2966e-07,2.3611e-07
2.4688e-08,5.4909e-13,2.3787e-10,2.2964e-10,1.9366e-09,6.8609e-09,1.5137e-08,6.7491e-08,9.9965e-08
2.5824e-08,2.7043e-13,1.7865e-10,1.0421e-10,9.6644e-10,2.8066e-09,3.9857e-09,2.415e-08,2.0007e-08
2.616e-08,8.4593e-14,1.2317e-10,2.6032e-11,3.1251e-10,4.9678e-10,5.0006e-12,2.3585e-09,1.2608e-09
2.5674e-08,3.2583e-15,7.4915e-11,7.1629e-15,1.5916e-11,7.6591e-11,3.4451e-09,3.4858e-09,4.4903e-08
2.4396e-08,3.1536e-14,3.6918e-11,2.7774e-11,9.5296e-11,1.5724e-09,1.409e-08,2.7461e-08,1.4819e-07
2.2408e-08,1.6765e-13,1.1566e-11,1.0759e-10,5.4566e-10,4.8903e-09,3.127e-08,7.2778e-08,3.0464e-07
1.9834e-08,4.0305e-13,4.5163e-13,2.3444e-10,1.3387e-09,9.8217e-09,5.3907e-08,1.3659e-07,5.0441e-07
1.6835e-08,7.2294e-13,4.274e-12,4.0035e-10,2.4246e-09,1.6057e-08,8.0578e-08,2.1488e-07,7.3496e-07
1.3601e-08,1.1072e-12,2.2793e-11,5.9489e-10,3.7352e-09,2.3204e-08,1.0961e-07,3.0275e-07,9.8179e-07
1.0334e-08,1.5317e-12,5.4844e-11,8.0586e-10,5.188e-09,3.0814e-08,1.3917e-07,3.9465e-07,1.2294e-06
7.2393e-09,1.9698e-12,9.8414e-11,1.02e-09,6.6918e-09,3.8408e-08,1.6741e-07,4.8483e-07,1.4622e-06
4.512e-09,2.394e-12,1.5076e-10,1.2238e-09,8.1521e-09,4.551e-08,1.9255e-07,5.676e-07,1.6657e-06
2.3232e-09,2.7775e-12,2.0861e-10,1.4045e-09,9.4772e-09,5.1674e-08,2.1301e-07,6.3779e-07,1.8269e-06
8.1043e-10,3.0964e-12,2.6831e-10,1.5508e-09,1.0584e-08,5.6511e-08,2.2751e-07,6.9096e-07,1.9358e-06
6.8679e-11,3.3305e-12,3.2611e-10,1.6534e-09,1.1402e-08,5.9718e-08,2.3514e-07,7.2378e-07,1.9855e-06
1.4458e-10,3.4651e-12,3.7839e-10,1.7059e-09,1.1881e-08,6.1094e-08,2.3541e-07,7.342e-07,1.973e-06
1.0334e-09,3.4918e-12,4.2186e-10,1.705e-09,1.1991e-08,6.0552e-08,2.2832e-07,7.2155e-07,1.8989e-06
2.6792e-09,3.409e-12,4.5379e-10,1.6508e-09,1.1724e-08,5.8126e-08,2.1429e-07,6.8663e-07,1.768e-06
4.9787e-09,3.2218e-12,4.7217e-10,1.5467e-09,1.1097e-08,5.3969e-08,1.9423e-07,6.3163e-07,1.5885e-06
7.7873e-09,2.9419e-12,4.7584e-10,1.3991e-09,1.015e-08,4.8341e-08,1.6938e-07,5.6001e-07,1.3717e-06
1.0929e-08,2.587e-12,4.6458e-10,1.2175e-09,8.9424e-09,4.1597e-08,1.413e-07,4.7627e-07,1.1311e-06
1.4205e-08,2.1794e-12,4.3909e-10,1.0131e-09,7.5497e-09,3.416e-08,1.1178e-07,3.8567e-07,8.8188e-07
1.7411e-08,1.7447e-12,4.0098e-10,7.9887e-10,6.0597e-09,2.6497e-08,8.2645e-08,2.9391e-07,6.3975e-07
2.0345e-08,1.3101e-12,3.5264e-10,5.8823e-10,4.5658e-09,1.909e-08,5.5742e-08,2.0675e-07,4.1989e-07
2.2823e-08,9.0307e-13,2.9711e-10,3.9443e-10,3.1621e-09,1.2405e-08,3.2758e-08,1.2966e-07,2.3611e-07
2.4688e-08,5.4909e-13,2.3787e-10,2.2964e-10,1.9366e-09,6.8609e-09,1.5137e-08,6.7491e-08,9.9965e-08
2.5824e-08,2.7043e-13,1.7865e-10,1.0421e-10,9.6644e-10,2.8066e-09,3.9857e-09,2.415e-08,2.0007e-08
2.616e-08,8.4593e-14,1.2317e-10,2.6032e-11,3.1251e-10,4.9678e-10,5.0006e-12,2.3585e-09,1.2608e-09
