Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
1.6749e-09,2.516e-09,1.0818e-08,2.5247e-08,4.5094e-08,8.5816e-08,1.2298e-07,2.056e-07,2.6557e-07
2.1646e-10,1.7292e-10,6.8522e-13,1.1318e-08,9.4717e-09,5.2078e-08,5.2158e-08,1.4275e-07,1.4947e-07
3.4691e-10,5.6952e-10,1.995e-09,3.0182e-10,1.2456e-09,6.6012e-09,3.9011e-09,4.8307e-08,4.1597e-08
3.4319e-10,3.1229e-11,5.039e-10,4.9145e-09,8.9504e-09,3.2435e-09,6.4388e-09,1.7665e-09,3.1667e-10
3.3377e-10,2.2832e-14,3.6699e-11,2.687e-09,6.8018e-09,1.4984e-08,2.2992e-08,1.0982e-08,1.7579e-08
3.2258e-10,2.4241e-14,8.5248e-13,6.8176e-10,2.6047e-09,1.3872e-08,2.3917e-08,3.3128e-08,4.65e-08
3.0978e-10,1.8421e-16,2.6868e-14,8.0077e-11,7.6358e-10,7.5612e-09,1.6051e-08,3.7254e-08,5.4881e-08
2.9554e-10,1.3849e-16,3.3507e-13,7.5778e-13,9.5636e-11,3.1125e-09,8.1069e-09,2.8557e-08,4.6231e-08
2.8007e-10,1.7672e-16,4.928e-13,4.051e-13,6.9224e-13,1.08e-09,3.7517e-09,1.7248e-08,3.2034e-08
2.6357e-10,2.1704e-16,4.3361e-13,1.2142e-12,2.9245e-13,2.1483e-10,1.4567e-09,9.2248e-09,1.9284e-08
2.4625e-10,2.5843e-16,3.646e-13,3.2026e-13,5.5475e-13,2.4088e-11,3.9077e-10,4.6724e-09,1.1229e-08
2.2834e-10,2.9981e-16,3.0073e-13,1.5188e-13,2.4587e-13,5.7215e-12,8.7434e-11,2.0023e-09,6.2016e-09
2.1007e-10,3.4013e-16,2.4276e-13,1.8027e-13,1.6086e-15,1.2593e-11,3.4217e-11,6.8885e-10,2.9948e-09
1.9167e-10,3.7835e-16,1.9105e-13,1.9508e-13,6.7899e-15,1.7753e-11,4.2346e-11,2.3256e-10,1.3085e-09
1.7333e-10,4.135e-16,1.458e-13,2.122e-13,1.8727e-15,1.3457e-11,6.3892e-11,1.1737e-10,6.0586e-10
1.5529e-10,4.447e-16,1.0707e-13,2.2733e-13,1.5595e-14,1.014e-11,6.2929e-11,1.1643e-10,3.7415e-10
1.3772e-10,4.7118e-16,7.4805e-14,2.3999e-13,4.5849e-14,9.0637e-12,5.2845e-11,1.5641e-10,3.4143e-10
1.2081e-10,4.9227e-16,4.8834e-14,2.4988e-13,8.7861e-14,9.5351e-12,4.5566e-11,1.773e-10,3.9833e-10
1.0471e-10,5.0748e-16,2.8868e-14,2.5675e-13,1.3831e-13,9.6712e-12,4.2477e-11,1.6478e-10,4.5889e-10
