Col0,Col1,Col2,Col3,Col4,Col5,Col6
-0.12499,-0.93656,-1.1017e-14,0.73159,-0.78401,0.1086,0.66763
1.1524+0.83976i,-0.1388-0.31078i,-0.36537+0.18391i,0.33439+0.17684i,0.0070172-0.37342i,-0.34191+0.22334i,0.35939+0.13408i
0.31714-1.2928i,-0.25382+0.65062i,-0.37161-0.2756i,0.48232-0.23418i,-0.14527+0.52656i,-0.32664-0.33011i,0.49532-0.1728i
0.34115+1.1325i,-0.83794+0.088442i,0.013334-0.076845i,0.69505+0.16302i,-0.75818-0.097853i,0.11746-0.058153i,0.6323+0.16017i
1.3435-0.40634i,0.091156+0.0092837i,-0.38664+0.11729i,0.247+0.068453i,0.12194-0.19064i,-0.37768+0.13585i,0.2828+0.045058i
-0.71578-0.54925i,-0.23177+0.71982i,-0.27383-0.28761i,0.5082-0.19004i,-0.27079+0.49127i,-0.21801-0.33643i,0.50442-0.13074i
1.4234+1.2521i,-0.25561-0.021744i,-0.081135+0.22676i,0.38646+0.0012189i,-0.33301-0.22806i,-0.029582+0.24319i,0.36472-0.032548i
-0.152-1.5254i,-0.035269-0.24861i,0.14826-0.018286i,-0.022067+0.47496i,-0.12461-0.49071i,0.1556+0.050908i,-0.042146+0.43615i
-13.161+4.468i,4.4009-9.7212i,6.0849+9.1066i,-10.77+0.13842i,5.4573-9.255i,4.9221+9.7797i,-10.732-1.2255i
33.608+41.323i,-47.033+2.2346i,23.092-40.763i,22.476+41.584i,-47.179-3.8005i,28.083-37.511i,17.083+44i
40.138-77.506i,39.385+68.818i,-79.214-3.8916i,45.719-64.563i,30.219+73.08i,-78.104-13.754i,53.481-58.341i
-73.242-3.928i,36.876-55.177i,26.94+60.775i,-65.522-9.9196i,43.277-50.145i,19.144+63.658i,-63.793-18.074i
10.366+27.999i,-25.416-3.3868i,16.17-19.704i,8.3058+24.485i,-25.071-6.5357i,18.562-17.481i,5.1794+25.269i
3.5101-2.1137i,0.98288+1.8792i,-2.1633-0.48579i,1.5367-1.4209i,0.51651+2.0085i,-2.0902-0.73152i,1.7235-1.2246i
-0.7725-0.48535i,-0.14483+0.027306i,-0.020384-0.081379i,0.33985-0.038786i,-0.34381+0.12294i,0.028602-0.092967i,0.31316-0.023315i
0.63617+0.72099i,0.2424-0.30134i,-0.27495+0.23717i,0.19051-0.077022i,0.07079-0.15463i,-0.26637+0.24273i,0.21466-0.10549i
-0.24304-0.39338i,0.070226-0.55299i,0.32164+0.13323i,-0.31468+0.27225i,0.015589-0.42498i,0.29798+0.18319i,-0.33492+0.22867i
-0.81752+0.12671i,0.37263-0.55628i,0.053826+0.7297i,-0.36756-0.36601i,0.34008-0.33747i,0.0031211+0.72766i,-0.34342-0.44233i
0.59525-0.044873i,0.11735-0.27841i,-0.24133+0.14465i,0.17029-0.0091381i,0.058838-0.13485i,-0.23334+0.15365i,0.19122-0.029811i
-0.74625+0.030611i,0.011444-0.56308i,0.36321+0.23i,-0.39915+0.19974i,0.064535-0.44406i,0.32999+0.27613i,-0.41817+0.14814i
-0.14709+0.04449i,0.26012-0.4045i,-0.061157+0.62094i,-0.21271-0.35689i,0.2891-0.23847i,-0.097114+0.61245i,-0.18503-0.41786i
0.19873-0.18385i,0.0027328-0.22581i,-0.14806+0.057113i,0.12657+0.091843i,0.012424-0.15554i,-0.13988+0.074839i,0.13748+0.075336i
-0.62017+0.2768i,0.018648-0.43915i,0.30891+0.27998i,-0.38225+0.089102i,0.10073-0.37547i,0.27431+0.31327i,-0.39469+0.039752i
0.1254-0.21394i,0.18855-0.25069i,-0.13471+0.48679i,-0.073048-0.30102i,0.21299-0.16419i,-0.15521+0.47698i,-0.046665-0.34697i
-0.10367-0.0017698i,-0.015294-0.1775i,-0.066673+0.013262i,0.066719+0.14871i,-0.0048265-0.17263i,-0.061546+0.036287i,0.070783+0.13374i
-0.33186+0.24091i,0.069979-0.33406i,0.24306+0.31145i,-0.3386-0.0042781i,0.1198-0.30687i,0.21021+0.33313i,-0.34508-0.050136i
0.091036-0.33974i,0.16918-0.16436i,-0.17454+0.36903i,0.022523-0.23131i,0.1504-0.12114i,-0.1837+0.36113i,0.046462-0.26587i
-0.16983+0.22422i,0.012256-0.17119i,4.1823e-05-1.0267e-06i,0.0041565+0.17023i,-0.0044962-0.18243i,0.00066182+0.025268i,0.0037869+0.15535i
-0.14959+0.031498i,0.11938-0.28219i,0.17564+0.32859i,-0.28187-0.07571i,0.12643-0.24746i,0.14638+0.3409i,-0.2833-0.11787i
-0.014969-0.25666i,0.15354-0.14258i,-0.18919+0.26863i,0.080722-0.15848i,0.10268-0.098791i,-0.19076+0.26435i,0.10175-0.1845i
-0.089837+0.30567i,0.030744-0.1955i,0.052023+0.0077169i,-0.05305+0.16558i,0.0048285-0.18516i,0.047876+0.032849i,-0.056135+0.14996i
-0.13145-0.15871i,0.13245-0.26038i,0.10974+0.33218i,-0.21835-0.12528i,0.12426-0.19792i,0.085188+0.33738i,-0.21555-0.16364i
-0.032999-0.071388i,0.11573-0.14503i,-0.18452+0.18452i,0.10898-0.088763i,0.067733-0.089396i,-0.18156+0.18456i,0.12684-0.10839i
-0.023145+0.22623i,0.024688-0.21362i,0.089089+0.029431i,-0.099907+0.14215i,0.017976-0.18177i,0.080643+0.052641i,-0.1044+0.12536i
-0.1815-0.21481i,0.11436-0.2328i,0.047888+0.32283i,-0.15296-0.1541i,0.11603-0.15769i,0.028614+0.32309i,-0.14669-0.18855i
0.043273+0.069326i,0.068917-0.13714i,-0.16519+0.11634i,0.11363-0.026676i,0.043419-0.087754i,-0.16016+0.12072i,0.12822-0.041614i
-0.05223+0.091562i,0.013851-0.20506i,0.11127+0.059478i,-0.13348+0.10631i,0.03177-0.1734i,0.099434+0.07952i,-0.13833+0.088183i
-0.18283-0.15702i,0.093715-0.18871i,-0.0074078+0.30176i,-0.090072-0.164i,0.10393-0.12601i,-0.021309+0.29904i,-0.081098-0.19446i
0.12243+0.10161i,0.038877-0.11611i,-0.13546+0.06407i,0.1004+0.024475i,0.027872-0.090298i,-0.13027+0.072293i,0.11173+0.012824i
-0.1429+0.0089521i,0.019559-0.18027i,0.11916+0.092991i,-0.15247+0.063733i,0.044239-0.16129i,0.10506+0.10911i,-0.15683+0.044358i
-0.10047-0.080447i,0.088618-0.14456i,-0.05388+0.27087i,-0.033499-0.15755i,0.089779-0.10204i,-0.062713+0.26689i,-0.022573-0.18398i
0.12574+0.066181i,0.033172-0.10039i,-0.099418+0.027513i,0.074657+0.062538i,0.019411-0.094531i,-0.095459+0.038767i,0.082888+0.052986i
-0.20832+0.0033179i,0.040577-0.16111i,0.114+0.12578i,-0.15697+0.019508i,0.054215-0.14669i,0.098869+0.13769i,-0.16017-0.00086878i
0.01235-0.055422i,0.092576-0.11852i,-0.089754+0.23268i,0.013709-0.13794i,0.075063-0.084857i,-0.094151+0.22888i,0.025834-0.16042i
0.053585+0.041193i,0.037422-0.10194i,-0.060956+0.0060037i,0.0415+0.086518i,0.016483-0.098721i,-0.059164+0.019277i,0.046921+0.078063i
-0.19781+0.024058i,0.059287-0.15537i,0.097756+0.15437i,-0.14824-0.022012i,0.06111-0.13078i,0.082755+0.16217i,-0.14979-0.043003i
0.082579-0.077159i,0.089171-0.11028i,-0.11396+0.19012i,0.049426-0.10885i,0.060988-0.073477i,-0.11478+0.18759i,0.062021-0.12755i
-0.032715+0.063919i,0.035365-0.11335i,-0.023666-0.0017457i,0.0056278+0.096549i,0.017635-0.10172i,-0.024526+0.012461i,0.0086488+0.088367i
-0.13197+0.012597i,0.063844-0.15267i,0.072944+0.1761i,-0.12851-0.057321i,0.064772-0.11467i,0.059095+0.18021i,-0.1281-0.07845i
0.084859-0.092677i,0.073226-0.10541i,-0.12621+0.14631i,0.072544-0.074157i,0.048469-0.066842i,-0.12449+0.14579i,0.084937-0.089393i
-0.076692+0.10863i,0.025963-0.11929i,0.0093575+0.0023439i,-0.028821+0.093789i,0.021529-0.10285i,0.0057497+0.016434i,-0.027691+0.085241i
-0.068253-0.041161i,0.059116-0.1408i,0.042485+0.18919i,-0.10065-0.083885i,0.065379-0.099298i,0.030588+0.1903i,-0.098159-0.10464i
0.05166-0.062835i,0.054633-0.093866i,-0.12708+0.10429i,0.082998-0.037718i,0.038133-0.063869i,-0.12386+0.10616i,0.094606-0.049902i
-0.072772+0.12565i,0.020084-0.1142i,0.035666+0.01581i,-0.058444+0.080263i,0.026966-0.10182i,0.029546+0.028857i,-0.058629+0.0709i
-0.042949-0.099202i,0.057205-0.12029i,0.0094719+0.1928i,-0.067956-0.10022i,0.063353-0.085403i,6.3066e-05+0.19174i,-0.063421-0.12008i
0.030757+0.0024428i,0.044676-0.079473i,-0.11789+0.066783i,0.0817-0.0030689i,0.030333-0.063494i,-0.11421+0.071112i,0.092057-0.012714i
-0.057191+0.093388i,0.02489-0.10564i,0.053588+0.035806i,-0.080717+0.058642i,0.032913-0.09865i,0.045446+0.047077i,-0.081615+0.0482i
-0.04535-0.11949i,0.062274-0.10163i,-0.023064+0.187i,-0.033792-0.10589i,0.059277-0.07352i,-0.029733+0.18468i,-0.027414-0.12439i
0.039046+0.060984i,0.043574-0.071991i,-0.10061+0.036i,0.070401+0.026797i,0.025167-0.064716i,-0.097371+0.042557i,0.079181+0.01911i
-0.063908+0.034367i,0.035698-0.1026i,0.062297+0.059311i,-0.094086+0.031981i,0.038531-0.093584i,0.052794+0.068308i,-0.095108+0.020381i
-0.039974-0.095232i,0.067558-0.091904i,-0.052382+0.17268i,-0.00134-0.10145i,0.053817-0.063963i,-0.056334+0.16999i,0.0065528-0.11821i
0.054641+0.081511i,0.042812-0.074107i,-0.077688+0.01348i,0.051489+0.049613i,0.022509-0.066648i,-0.075612+0.021811i,0.05852+0.043274i
-0.092317-0.011997i,0.042898-0.10474i,0.061814+0.083347i,-0.097988+0.0034486i,0.043195-0.087043i,0.051698+0.089831i,-0.098597-0.009225i
-0.0069268-0.054798i,0.065464-0.087731i,-0.076227+0.15144i,0.026659-0.088285i,0.047658-0.056827i,-0.077732+0.14918i,0.035643-0.10305i
0.046678+0.06893i,0.036799-0.078982i,-0.051803-1.5638e-14i,0.027757+0.063962i,0.022057-0.068545i,-0.051395+0.0094946i,0.03302+0.05837i
-0.11387-0.026926i,0.043278-0.10444i,0.052954+0.1052i,-0.092799-0.023941i,0.046495-0.079545i,0.042973+0.10918i,-0.092546-0.037464i
0.040141-0.02977i,0.056843-0.081412i,-0.092988+0.12538i,0.0481-0.068462i,0.041442-0.052013i,-0.092511+0.1242i,0.057698-0.081088i
0.0082537+0.052025i,0.028903-0.079205i,-0.025663-0.004453i,0.0021364+0.069323i,0.023374-0.069838i,-0.027185+0.0055184i,0.0057591+0.063924i
